player,player_id,position,player_game_count,team_name,targets,receptions,yards,routes,yprr
Greg Jones II,1776,FB,16,JAX,7,4,19,81,0.23
Stevan Ridley,6225,HB,11,NE,4,3,13,63,0.21
Reggie Kelly,468,TE,12,ATL,2,1,7,34,0.21
Delone Carter,6271,HB,13,IND,7,5,18,90,0.20
Richard Gordon,6333,FB,4,OAK,1,1,2,10,0.20
Ryan D'Imperio,5760,FB,12,MIN,3,2,7,39,0.18
Julius Thomas,6281,TE,4,DEN,5,1,5,28,0.18
Seyi Ajirotutu,6035,WR,7,CAR,2,1,4,23,0.17
Jerome Harrison,3090,HB,4,DET,2,1,3,18,0.17
DuJuan Harris,6595,HB,5,JAX,1,1,4,25,0.16
Montell Owens,3452,HB,5,JAX,3,2,2,13,0.15
Brock Bolen,5264,FB,12,JAX,5,2,6,46,0.13
Steve Maneri,6028,T,4,KC,2,1,1,8,0.13
Stephen Spach,2789,TE,7,STR,3,2,2,17,0.12
John Conner,5662,FB,16,NYJ,4,2,9,89,0.10
Jim Kleinsasser,469,FB,16,MIN,6,1,4,84,0.05
Johnny White,6285,HB,3,BUF,3,1,-3,12,-0.25
Steve Slaton,4403,HB,3,MIA,2,2,-3,12,-0.25
Dion Lewis,6301,HB,5,PHI,1,1,-3,10,-0.30
Patrick Peterson,6157,CB,1,ARZ,1,1,-1,1,-1.00
Josh Johnson,4474,QB,1,TB,2,0,,4,
Anthony Gonzalez,3648,WR,5,IND,2,0,,25,
Collin Franklin,6915,TE,2,TB,2,0,,7,
Joe Hastings,6473,WR,1,SF,1,0,,13,
Will Yeatman,6480,TE,1,MIA,1,0,,7,
Armando Allen,6723,HB,2,CHI,1,0,,5,
Jamar Newsome,6603,WR,2,JAX,1,0,,13,
Jeff Maehl,6706,WR,1,HST,1,0,,3,
Kyle Adams,6556,TE,1,CHI,1,0,,2,
Martin Rucker,4425,TE,1,JAX,1,0,,7,
Ronnie Brown,2219,HB,14,PHI,2,0,,52,
Jerious Norwood,3024,HB,6,STR,1,0,,15,
Andy Dalton,6187,QB,1,CIN,1,0,,1,
Mike Otto,3839,T,3,TEN,1,0,,3,
Richard Goodman,6039,WR,5,SD,2,0,,29,
Taylor Price,5614,WR,3,NE,1,0,,5,
Dane Fletcher,5807,LB,2,NE,1,0,,2,
Jerrel Jernigan,6235,WR,3,NYG,1,0,,8,
David Reed,5679,WR,3,BLT,2,0,,15,
Kerry Meier,5688,WR,5,ATL,1,0,,12,
Fendi Onobun,5693,TE,1,JAX,1,0,,9,
Tandon Doss,6275,WR,3,BLT,2,0,,14,
Jeremy Horne,5852,WR,3,KC,1,0,,3,
Quinn Porter,5941,HB,1,STR,1,0,,1,
Chris Ivory,6007,HB,5,NO,1,0,,24,
Michael Clayton,1736,WR,2,NYG,1,0,,2,
Derrick Ward,1949,HB,3,HST,1,0,,14,
Arnaz Battle,1499,WR,1,PIT,1,0,,4,
