player,player_id,position,player_game_count,team_name,targets,receptions,yards,routes,yprr
Darrell Jackson,639,WR,13,SEA,106,63,968,452,2.14
Santonio Holmes,2970,WR,16,PIT,82,48,816,381,2.14
Michael Turner,1873,HB,12,SD,3,3,47,22,2.14
Terrell Owens,188,WR,16,DAL,143,84,1171,549,2.13
Michael Jennings,1261,WR,4,NYG,8,5,49,23,2.13
Najeh Davenport,1131,HB,12,PIT,20,15,193,92,2.10
Tony Gonzalez,237,TE,15,KC,98,73,900,428,2.10
Donald Driver,533,WR,16,GB,165,94,1297,619,2.10
Correll Buckhalter,869,HB,16,PHI,28,24,256,123,2.08
Bobby Engram,177,WR,7,SEA,36,24,290,140,2.07
Reggie Bush,2947,HB,16,NO,109,88,742,360,2.06
Ronald Curry,1199,WR,16,OAK,89,62,727,355,2.05
Anquan Boldin,1369,WR,16,ARZ,146,83,1203,590,2.04
Antonio Gates,1609,TE,16,SD,105,71,924,456,2.03
Bernard Berrian,1799,WR,15,CHI,99,53,804,396,2.03
Mark Clayton,2239,WR,16,BLT,104,68,939,466,2.02
Greg Lewis,1650,WR,16,PHI,37,24,348,173,2.01
Steven Jackson,1745,HB,16,STR,107,90,806,401,2.01
Dan Klecko,1429,DI,1,IND,1,1,2,1,2.00
Chris Perry,1747,HB,4,CIN,11,9,42,21,2.00
Joe Horn,199,WR,10,NO,55,36,664,332,2.00
Aaron Stecker,572,HB,12,NO,27,19,190,95,2.00
Brandon Marshall,3064,WR,13,DEN,35,20,309,155,1.99
Clinton Portis,1058,HB,8,WAS,23,17,170,86,1.98
Fred Taylor,333,HB,15,JAX,27,23,242,123,1.97
Paris Warren,2442,WR,6,TB,7,5,63,32,1.97
Chris Cooley,1802,TE,16,WAS,84,57,735,375,1.96
Plaxico Burress,586,WR,15,NYG,120,63,965,492,1.96
Carlyle Holiday,2640,WR,4,GB,14,9,126,65,1.94
Torry Holt,441,WR,16,STR,177,94,1237,640,1.93
Koren Robinson,2864,WR,3,GB,15,7,89,46,1.93
Donte' Stallworth,1020,WR,12,PHI,76,38,725,376,1.93
Ovie Mughelli,1445,FB,15,BLT,22,21,182,95,1.92
Santana Moss,786,WR,14,WAS,92,51,759,396,1.92
Hines Ward,380,WR,14,PIT,116,74,976,514,1.90
Jamal Jones,2088,WR,7,NO,10,6,108,57,1.89
Jerricho Cotchery,1829,WR,16,NYJ,119,81,949,503,1.89
Joey Galloway,117,WR,16,TB,127,62,1057,563,1.88
Eddie Kennison,161,WR,16,KC,93,53,860,461,1.87
Patrick Crayton,1932,WR,16,DAL,47,36,519,281,1.85
Maurice Jones-Drew,3005,HB,16,JAX,57,46,436,237,1.84
Casey Fitzsimmons,1607,TE,8,DET,10,7,71,39,1.82
Anthony Thomas,808,HB,13,BUF,22,21,133,73,1.82
Karl Hankton,308,WR,3,CAR,3,3,31,17,1.82
Chris Henry,2300,WR,13,CIN,70,36,605,335,1.81
Frank Gore,2282,HB,16,SF,79,61,485,269,1.80
Jason Witten,1384,TE,16,DAL,88,64,754,419,1.80
Isaac Bruce,80,WR,16,STR,119,73,1053,587,1.79
Alge Crumpler,805,TE,16,ATL,94,56,780,436,1.79
Laurence Maroney,2966,HB,13,NE,28,22,194,109,1.78
Roddy White,2244,WR,15,ATL,64,31,506,285,1.78
Malcom Floyd,2044,WR,12,SD,31,15,210,118,1.78
Antonio Bryant,1070,WR,14,SF,83,40,733,414,1.77
Brian Westbrook,1094,HB,15,PHI,106,77,700,398,1.76
Bobby Wade,1448,WR,16,TEN,54,33,461,265,1.74
Jerry Porter,617,WR,4,OAK,4,1,19,11,1.73
Muhsin Muhammad,173,WR,16,CHI,108,60,863,498,1.73
Benjamin Watson,1753,TE,13,NE,84,49,643,372,1.73
Demetrius Williams,3056,WR,16,BLT,39,22,396,230,1.72
Matt Schobel,1074,TE,16,PHI,20,13,203,119,1.71
Mike Furrey,726,WR,16,DET,134,98,1085,640,1.70
Kellen Winslow,1727,TE,16,CLV,116,88,877,519,1.69
Marty Booker,487,WR,14,MIA,87,55,747,441,1.69
Doug Gabriel,1473,WR,3,OAK,6,5,84,50,1.68
L.J. Smith,1376,TE,16,PHI,73,48,573,342,1.68
Desmond Clark,529,TE,16,CHI,75,45,626,376,1.66
Vonta Leach,2100,FB,7,HST,6,6,61,37,1.65
Drew Bennett,941,WR,16,TEN,92,46,737,447,1.65
Noah Herron,2461,HB,15,GB,30,28,195,118,1.65
Kevin Faulk,470,HB,15,NE,52,43,356,218,1.63
John Owens,1133,TE,4,NO,5,4,44,27,1.63
Ahmard Hall,3336,FB,13,TEN,19,15,138,85,1.62
Dave Thomas,3031,TE,13,NE,15,11,159,99,1.61
Ben Utecht,2199,TE,15,IND,50,35,363,225,1.61
Marcus Robinson,272,WR,10,MIN,51,29,384,239,1.61
Tony Richardson,110,FB,9,MIN,13,13,121,75,1.61
Tony Scheffler,3006,TE,12,DEN,34,18,286,179,1.60
Brandon Stokley,498,WR,4,IND,11,8,85,53,1.60
Kevin Jones,1751,HB,12,DET,73,59,501,313,1.60
Doug Gabriel,1473,WR,12,NE,43,25,344,217,1.59
Ahman Green,374,HB,14,GB,58,46,388,246,1.58
Delanie Walker,3120,TE,6,SF,4,2,30,19,1.58
Bryan Fletcher,1184,TE,13,IND,25,18,202,128,1.58
Nate Washington,2832,WR,16,PIT,66,35,624,397,1.57
Jerious Norwood,3024,HB,14,ATL,14,12,102,65,1.57
Josh Reed,1043,WR,13,BUF,42,31,370,235,1.57
Obafemi Ayanbadejo,297,FB,13,ARZ,18,16,141,90,1.57
Todd Heap,801,TE,16,BLT,112,73,765,488,1.57
Arnaz Battle,1499,WR,16,SF,79,59,695,443,1.57
Vernon Davis,2951,TE,10,SF,36,19,269,173,1.55
Reggie Brown,2252,WR,16,PHI,83,46,816,528,1.55
Ladell Betts,1063,HB,16,WAS,60,51,433,279,1.55
Corey Dillon,249,HB,16,NE,16,15,147,95,1.55
Deion Branch,1072,WR,14,SEA,97,53,725,470,1.54
J.J. Arrington,2261,HB,12,ARZ,10,8,58,38,1.53
Keenan McCardell,19,WR,14,SD,49,36,437,285,1.53
Stephen Davis,192,HB,13,STR,15,12,90,59,1.53
Braylon Edwards,2220,WR,16,CLV,121,61,884,582,1.52
Reche Caldwell,1055,WR,16,NE,95,61,762,500,1.52
Steve Heiden,481,TE,16,CLV,43,35,242,160,1.51
Keyshawn Johnson,153,WR,16,CAR,116,70,826,549,1.50
Bryant Johnson,1333,WR,16,ARZ,66,40,740,497,1.49
Justin Peelle,1104,TE,15,MIA,17,15,117,79,1.48
Michael Pittman,382,HB,16,TB,69,45,393,265,1.48
Drew Carter,1881,WR,14,CAR,51,28,357,242,1.48
Jeremy Shockey,1021,TE,15,NYG,106,66,623,422,1.48
Bo Scaife,2396,TE,14,TEN,52,28,359,244,1.47
Damian Nash,2359,HB,3,DEN,5,4,41,28,1.46
LaDainian Tomlinson,777,HB,16,SD,72,56,508,348,1.46
Vernand Morency,2290,HB,11,GB,17,17,112,77,1.45
Michael Bennett,797,HB,11,KC,12,9,77,54,1.43
Reggie Williams,1730,WR,16,JAX,84,52,616,434,1.42
Wes Welker,2204,WR,16,MIA,94,67,687,485,1.42
Hank Baskett,3220,WR,16,PHI,42,22,464,329,1.41
Daniel Graham,1028,TE,12,NE,29,20,224,159,1.41
Vincent Jackson,2278,WR,16,SD,54,27,453,322,1.41
Derrick Mason,271,WR,16,BLT,107,68,750,536,1.40
Musa Smith,1392,HB,12,BLT,24,22,135,97,1.39
Leon Washington,3062,HB,15,NYJ,28,24,262,188,1.39
Joseph Addai,2975,HB,16,IND,47,40,325,234,1.39
Cedric Houston,2399,HB,7,NYJ,8,7,43,31,1.39
Tiki Barber,245,HB,16,NYG,72,58,465,338,1.38
Randy Moss,342,WR,13,OAK,90,42,553,401,1.38
Roscoe Parrish,2272,WR,16,BUF,32,21,291,212,1.37
Jerame Tuman,513,TE,15,PIT,6,6,71,52,1.37
Nate Jackson,1259,TE,5,DEN,6,5,49,36,1.36
Marcel Shipp,987,HB,11,ARZ,8,6,60,44,1.36
Mike Bell,3225,HB,15,DEN,24,20,158,118,1.34
Joe Jurevicius,365,WR,13,CLV,60,40,495,370,1.34
Sam Hurd,3362,WR,13,DAL,11,5,75,56,1.34
Randy McMichael,1114,TE,16,MIA,91,62,640,477,1.34
Jason Wright,2212,HB,7,CLV,10,6,82,61,1.34
Taye Biddle,3231,WR,2,CAR,5,3,37,28,1.32
Billy McMullen,1409,WR,16,MIN,37,24,307,232,1.32
Amani Toomer,169,WR,8,NYG,49,32,360,276,1.30
Chad Jackson,2981,WR,12,NE,19,13,152,117,1.30
Troy Williamson,2224,WR,14,MIN,73,37,455,354,1.29
Greg Jennings,2997,WR,14,GB,103,45,632,495,1.28
Ruvell Martin,2111,WR,12,GB,41,21,358,282,1.27
Heath Miller,2247,TE,16,PIT,51,34,393,310,1.27
Dan Campbell,488,TE,16,DET,27,20,299,235,1.27
Terrance Copper,2016,WR,12,NO,40,23,388,309,1.26
Justin Gage,1452,WR,4,CHI,8,4,68,54,1.26
Kenny Watson,1001,HB,16,CIN,27,22,213,169,1.26
David Patten,221,WR,4,WAS,4,1,25,20,1.25
Daniel Wilcox,1002,TE,14,BLT,24,19,160,128,1.25
Kevin Curtis,1389,WR,16,STR,56,40,479,383,1.25
James Thrash,323,WR,16,WAS,18,12,151,121,1.25
Sam Gado,2599,HB,1,GB,1,1,5,4,1.25
John Madsen,3408,TE,11,OAK,18,11,146,118,1.24
Samie Parker,1826,WR,16,KC,63,40,547,442,1.24
Jerramy Stevens,1035,TE,11,SEA,41,22,231,187,1.24
Ernest Wilford,1841,WR,16,JAX,66,36,524,426,1.23
Larry Johnson,1343,HB,16,KC,60,41,410,336,1.22
Eric Johnson,929,TE,13,SF,45,34,292,240,1.22
Edell Shepherd,1304,WR,7,HST,3,3,22,18,1.22
Reshard Lee,1647,FB,11,OAK,24,20,138,114,1.21
Jeff Webb,3135,WR,5,KC,4,3,23,19,1.21
Cedrick Wilson,901,WR,15,PIT,68,37,504,415,1.21
Brad Cieslak,2533,TE,7,BUF,8,6,46,38,1.21
Justin McCareins,872,WR,16,NYJ,39,24,347,288,1.20
Rod Smith,111,WR,16,DEN,90,52,512,427,1.20
Cooper Wallace,3546,TE,2,TEN,1,1,6,5,1.20
Donald Lee,1465,TE,14,GB,21,10,150,125,1.20
Fred Wakefield,999,TE,8,ARZ,2,2,24,20,1.20
Dominic Rhodes,979,HB,16,IND,44,36,251,211,1.19
Brandon Jones,2313,WR,16,TEN,52,27,384,322,1.19
Travis Taylor,588,WR,16,MIN,80,55,644,546,1.18
Antwaan Randle El,1069,WR,16,WAS,59,33,355,301,1.18
Courtney Anderson,1959,TE,16,OAK,42,25,285,242,1.18
Az-Zahir Hakim,383,WR,6,DET,24,17,147,126,1.17
Kelley Washington,1380,WR,5,CIN,12,9,115,99,1.16
Bethel Johnson,1361,WR,11,MIN,17,9,156,134,1.16
Ashley Lelie,1026,WR,15,ATL,66,28,430,374,1.15
Roydell Williams,2353,WR,14,TEN,20,8,121,105,1.15
Chester Taylor,1182,HB,15,MIN,46,40,274,238,1.15
David Kircus,1480,WR,16,DEN,22,9,187,164,1.14
Maurice Stovall,3035,WR,7,TB,12,7,102,90,1.13
Eric Moulds,165,WR,16,HST,72,55,541,478,1.13
Jason McKie,1279,FB,15,CHI,32,25,162,145,1.12
Ciatrick Fason,2329,HB,4,MIN,3,3,19,17,1.12
Randal Williams,1003,TE,16,OAK,51,28,293,261,1.12
Justin Fargas,1410,HB,15,OAK,21,13,91,83,1.10
Ben Troupe,1761,TE,10,TEN,25,13,150,137,1.09
Jermaine Wiggins,576,TE,16,MIN,61,43,369,337,1.09
Aaron Walker,1469,TE,14,STR,6,5,68,63,1.08
David Martin,916,TE,11,GB,32,21,198,183,1.08
Chris Chambers,821,WR,16,MIA,141,59,677,627,1.08
Ronnie Brown,2219,HB,13,MIA,36,32,264,245,1.08
Josh McCown,1085,QB,2,DET,2,2,15,14,1.07
David Tyree,1511,WR,9,NYG,33,19,197,185,1.06
Robert Royal,1151,TE,16,BUF,35,23,233,220,1.06
Ike Hilliard,233,WR,16,TB,46,34,339,324,1.05
Mark Bruener,125,TE,13,HST,9,9,62,59,1.05
Marcus Pollard,151,TE,13,DET,16,12,100,95,1.05
Wali Lundy,3115,HB,12,HST,37,32,204,195,1.05
Willie Parker,2142,HB,16,PIT,40,31,226,216,1.05
Sean Morey,538,WR,4,PIT,4,2,29,28,1.04
Derek Hagan,3027,WR,16,MIA,36,21,221,212,1.04
Marcedes Lewis,2973,TE,14,JAX,22,13,126,122,1.03
Justin Griffith,1433,FB,16,ATL,28,23,168,164,1.02
Kris Wilson,1782,TE,15,KC,22,15,132,130,1.02
Kris Mangum,292,TE,14,CAR,31,21,170,167,1.02
George Wrighster,1417,TE,16,JAX,57,37,342,335,1.02
Michael Clayton,1736,WR,12,TB,60,33,360,353,1.02
Rashied Davis,2554,WR,16,CHI,48,21,282,278,1.01
Verron Haynes,1156,HB,7,PIT,22,18,95,94,1.01
Brandon Lloyd,1436,WR,15,WAS,46,22,354,350,1.01
Dave Moore,30,TE,4,TB,1,1,9,9,1.00
Tony Stewart,887,TE,16,CIN,17,14,120,120,1.00
Billy Miller,534,TE,10,NO,21,14,129,129,1.00
Sinorice Moss,2989,WR,6,NYG,10,5,25,25,1.00
Brandon Childress,2532,WR,2,NE,2,2,7,7,1.00
Artose Pinner,1412,HB,7,MIN,3,2,15,15,1.00
Alvin Pearman,2344,HB,4,JAX,2,2,12,12,1.00
Jamaal Branch,3246,HB,1,NO,5,5,14,14,1.00
Deuce McAllister,793,HB,15,NO,34,30,198,199,0.99
Cadillac Williams,2222,HB,14,TB,37,30,196,197,0.99
Sam Gado,2599,HB,8,HST,21,16,80,81,0.99
Sammy Morris,678,HB,12,MIA,31,21,162,166,0.98
Anthony Fasano,2998,TE,15,DAL,21,14,126,130,0.97
Cecil Sapp,1695,FB,11,DEN,10,8,34,35,0.97
Dallas Clark,1340,TE,12,IND,55,30,367,384,0.96
Leonard Pope,3017,TE,16,ARZ,22,16,161,169,0.95
Tim Dwight,390,WR,9,NYJ,18,16,112,118,0.95
Dante' Hall,677,WR,15,KC,40,26,204,217,0.94
Ben Hartsock,1789,TE,6,TEN,13,6,68,72,0.94
Dennis Northcutt,605,WR,13,CLV,42,22,228,244,0.93
Troy Walters,682,WR,15,ARZ,35,23,209,224,0.93
Arlen Harris,1621,HB,9,DET,26,18,132,143,0.92
Troy Brown,56,WR,16,NE,71,43,384,418,0.92
Michael Robinson,3045,HB,11,SF,12,9,47,51,0.92
Martin Nance,3440,WR,1,MIN,7,4,33,36,0.92
Owen Daniels,3043,TE,14,HST,44,33,336,370,0.91
Marion Barber III,2326,HB,16,DAL,29,23,196,218,0.90
Mark Campbell,545,TE,14,NO,27,17,156,173,0.90
Jeb Putzier,1174,TE,14,HST,18,13,125,141,0.89
Sean McHugh,1955,TE,6,DET,5,3,25,28,0.89
Peerless Price,473,WR,16,BUF,68,49,398,448,0.89
Chris Baker,1091,TE,16,NYJ,44,31,300,341,0.88
Jabar Gaffney,1040,WR,11,NE,19,11,142,164,0.87
Willis McGahee,1339,HB,14,BUF,22,17,152,176,0.86
Aaron Moorehead,1665,WR,10,IND,14,8,82,96,0.85
Julius Jones,1764,HB,16,DAL,14,9,142,169,0.84
Michael Jenkins,1750,WR,16,ATL,79,39,436,525,0.83
Mike Anderson,693,HB,12,BLT,12,9,54,65,0.83
Michael Sellers,432,FB,16,WAS,19,18,105,128,0.82
Nate Lawrie,1899,TE,4,NO,2,1,17,21,0.81
Shaun McDonald,1418,WR,16,STR,19,13,134,165,0.81
Will Heller,1623,TE,10,SEA,4,4,32,40,0.80
Mike Karney,1875,FB,15,NO,18,14,92,115,0.80
Brandon Miree,1961,FB,10,GB,12,9,57,71,0.80
Casey Cramer,1942,TE,7,TEN,2,2,8,10,0.80
Reggie Kelly,468,TE,16,CIN,31,21,254,326,0.78
David Givens,1210,WR,5,TEN,20,8,104,134,0.78
William Henderson,134,FB,11,GB,18,12,62,80,0.78
Heath Evans,843,FB,12,NE,9,7,34,44,0.77
DeShaun Foster,1041,HB,14,CAR,42,32,159,210,0.76
Chris Francies,3313,WR,7,GB,6,2,16,21,0.76
Brad Smith,3048,WR,15,NYJ,11,8,65,85,0.76
Corey Bradford,400,WR,9,DET,24,14,166,218,0.76
Lamont Jordan,819,HB,9,OAK,14,10,74,98,0.76
B.J. Askew,1400,FB,12,NYJ,11,9,50,67,0.75
Reno Mahe,1654,HB,4,PHI,5,4,15,20,0.75
Eric Shelton,2271,HB,2,CAR,1,1,6,8,0.75
Cedric Benson,2221,HB,15,CHI,8,7,49,66,0.74
Chad Mustard,1668,TE,6,DEN,2,2,23,31,0.74
Ron Dayne,589,HB,11,HST,15,14,77,104,0.74
Reuben Droughns,640,HB,14,CLV,33,28,168,230,0.73
Michael Gaines,1946,TE,16,CAR,26,15,146,203,0.72
Alex Smith,2288,TE,14,TB,49,35,250,347,0.72
Justin Green,2375,FB,8,BLT,4,4,17,24,0.71
Alvis Whitted,411,WR,14,OAK,56,27,299,422,0.71
Jameel Cook,904,FB,11,HST,24,18,107,150,0.71
Thomas Jones,585,HB,16,CHI,40,35,146,208,0.70
Lousaka Polite,2152,FB,6,DAL,7,2,21,30,0.70
Bubba Franks,592,TE,16,GB,50,24,232,335,0.69
Ronnie Cruz,2024,FB,5,KC,3,2,20,29,0.69
Tatum Bell,1762,HB,13,DEN,31,24,115,167,0.69
Jason Avant,3054,WR,7,PHI,12,7,68,100,0.68
Kevin Walter,1549,WR,16,HST,21,17,160,235,0.68
Joe Klopfenstein,2991,TE,16,STR,30,20,226,337,0.67
Vernand Morency,2290,HB,1,HST,1,1,6,9,0.67
Brad Hoover,740,FB,16,CAR,26,20,122,182,0.67
Kevan Barlow,841,HB,12,NYJ,9,6,22,33,0.67
Jerald Sowell,294,FB,6,TB,1,1,6,9,0.67
Joshua Cribbs,2544,WR,14,CLV,15,10,91,135,0.67
Dwayne Blakley,1219,TE,16,ATL,13,6,76,113,0.67
Edgerrin James,439,HB,16,ARZ,52,36,209,311,0.67
Mike Williams,2227,WR,8,DET,18,8,99,151,0.66
Stephen Alexander,362,TE,16,DEN,34,18,160,241,0.66
Daimon Shelton,287,FB,13,BUF,8,6,29,44,0.66
Jason Dunn,178,TE,14,KC,10,4,40,61,0.66
Nate Burleson,1386,WR,16,SEA,37,18,192,297,0.65
Jerome Harrison,3090,HB,9,CLV,12,9,47,73,0.64
LenDale White,2990,HB,12,TEN,18,14,60,95,0.63
Lorenzo Neal,47,FB,16,SD,24,17,83,132,0.63
Gabe Reid,1688,TE,7,CHI,8,4,37,59,0.63
Itula Mili,284,TE,8,SEA,16,10,69,110,0.63
Jamal Lewis,583,HB,16,BLT,23,18,115,184,0.63
Moran Norris,865,FB,14,SF,6,5,36,58,0.62
Tim Carter,1053,WR,16,NYG,45,22,253,405,0.62
Warrick Dunn,236,HB,16,ATL,24,22,160,259,0.62
Visanthe Shiancoe,1406,TE,16,NYG,13,12,81,133,0.61
Josh Parry,974,FB,5,SEA,2,1,11,18,0.61
Derrick Wimbush,2848,FB,10,JAX,4,4,23,38,0.61
Ernie Conwell,180,TE,7,NO,11,8,57,94,0.61
Anthony Becht,602,TE,16,TB,23,18,115,191,0.60
James Adkisson,1554,TE,2,OAK,2,1,9,15,0.60
Zack Crockett,136,FB,16,OAK,16,10,53,89,0.60
T.J. Duckett,1025,HB,10,WAS,2,2,16,27,0.59
Antonio Chatman,946,WR,3,CIN,5,3,22,37,0.59
Brandon Manumaleuna,876,TE,16,SD,15,12,88,155,0.57
Kyle Johnson,1138,FB,13,DEN,9,7,37,65,0.57
Sean Ryan,1865,TE,16,NYJ,8,6,44,78,0.56
Dan Kreider,749,FB,16,PIT,12,8,62,111,0.56
Mike Alstott,170,FB,16,TB,35,21,85,155,0.55
Darian Barnes,1216,FB,13,MIA,6,3,22,40,0.55
Jeff Dugan,1936,TE,7,MIN,12,8,40,73,0.55
Derrick Blaylock,889,HB,2,NYJ,7,5,29,53,0.55
Johnnie Morant,1855,WR,9,OAK,13,7,70,130,0.54
Cortez Hankton,1618,WR,11,JAX,10,5,48,91,0.53
James Hodgins,554,FB,5,NYJ,4,2,9,17,0.53
Ricky Proehl,11,WR,2,IND,4,3,30,57,0.53
Taylor Jacobs,1360,WR,7,SF,10,4,29,56,0.52
Aveion Cason,945,HB,6,DET,9,5,26,50,0.52
Darnell Dinkins,1236,TE,11,CLV,3,2,14,27,0.52
Jim Finn,541,FB,16,NYG,14,8,54,105,0.51
John Gilmore,1176,TE,15,CHI,8,5,36,70,0.51
Rudi Johnson,857,HB,16,CIN,29,22,125,245,0.51
Adam Bergen,2494,TE,14,ARZ,24,15,109,217,0.50
Mack Strong,66,FB,16,SEA,43,29,163,333,0.49
Bryan Gilmore,727,WR,16,SF,23,8,150,327,0.46
Christian Fauria,130,TE,9,WAS,2,2,17,37,0.46
Cory Schlesinger,141,FB,12,DET,9,7,30,65,0.46
Derrick Lewis,1272,WR,5,HST,1,1,5,11,0.45
Devale Ellis,3303,WR,8,DET,9,4,41,92,0.45
Courtney Roby,2285,WR,10,TEN,6,2,28,64,0.44
Travis Wilson,3023,WR,4,CLV,6,2,32,72,0.44
Thomas Tapeh,1880,FB,16,PHI,23,16,85,192,0.44
Kyle Brady,118,TE,15,JAX,7,5,37,86,0.43
Jim Kleinsasser,469,TE,16,MIN,14,7,47,116,0.41
Keary Colbert,1783,WR,11,CAR,11,5,56,135,0.41
Madison Hedgecock,2468,FB,15,STR,10,7,29,76,0.38
Travis Henry,825,HB,14,TEN,22,18,78,216,0.36
Ryan Neufeld,565,TE,5,BUF,1,1,4,11,0.36
Fred McCrary,142,FB,12,ATL,4,3,13,37,0.35
Jeremi Johnson,1430,FB,16,CIN,9,7,36,106,0.34
Dee Brown,905,HB,4,KC,1,1,5,15,0.33
Doug Jolley,1062,TE,10,TB,2,1,7,23,0.30
Andre' Davis,1054,WR,11,BUF,5,2,13,43,0.30
Robert Ferguson,811,WR,4,GB,13,5,31,106,0.29
Quinn Sypniewski,3111,TE,15,BLT,2,2,15,53,0.28
Rod Gardner,785,WR,13,KC,9,2,17,60,0.28
Richard Owens,2141,TE,16,MIN,8,5,29,102,0.28
Maurice Morris,1061,HB,16,SEA,17,11,46,175,0.26
Shaun Alexander,597,HB,10,SEA,15,12,48,195,0.25
Earnest Graham,1613,HB,7,TB,3,1,4,16,0.25
Kelvin Kight,2095,WR,3,NE,3,1,9,36,0.25
Oliver Hoyte,3357,FB,9,DAL,2,2,10,41,0.24
Terrelle Smith,651,FB,16,CLV,11,8,21,100,0.21
Todd Yoder,772,TE,6,WAS,3,1,4,25,0.16
Eddie Drummond,1237,WR,6,DET,10,2,10,61,0.16
Travis Minor,846,HB,6,MIA,3,3,2,15,0.13
Brian Kozlowski,62,TE,3,WAS,2,1,1,8,0.13
Glenn Holt,3355,WR,8,CIN,2,1,3,27,0.11
Chris Brown,1407,HB,5,TEN,5,2,4,42,0.10
Jeff King,3100,TE,3,CAR,3,1,1,19,0.05
Kevin Everett,2303,TE,10,BUF,1,1,1,25,0.04
Clarence Moore,1915,WR,8,BLT,6,2,1,23,0.04
DeAngelo Hall,1729,CB,1,ATL,1,1,0,1,0.00
Chris Hetherington,214,FB,2,SF,2,2,0,12,0.00
Rex Grossman,1338,QB,1,CHI,1,1,-4,1,-4.00
Chad Slaughter,762,T,1,OAK,1,0,,1,
Kassim Osgood,1676,WR,9,SD,2,0,,29,
Charlie Johnson,3144,T,2,IND,1,0,,3,
Ryan Moats,2294,HB,4,PHI,1,0,,16,
Paul Smith,669,FB,8,STR,2,0,,29,
Darcy Johnson,3377,TE,1,NYG,1,0,,3,
Billy Bajema,2466,TE,14,SF,1,0,,29,
Kevin Kasper,913,WR,1,DET,1,0,,23,
Chad Owens,2402,WR,1,JAX,1,0,,3,
Carlyle Holiday,2640,WR,3,ARZ,3,0,,39,
Vonta Leach,2100,FB,1,GB,1,0,,4,
Lance Moore,2718,WR,4,NO,1,0,,12,
Marcus Vick,3541,QB,1,MIA,1,0,,4,
James Dearth,530,LS,2,NYJ,1,0,,2,
Grey Ruegamer,483,G,1,NYG,1,0,,1,
Stacy Tutt,3538,HB,2,NYJ,2,0,,11,
Cory Ross,3487,HB,1,BLT,1,0,,1,
Adam Jennings,3129,WR,5,ATL,1,0,,12,
Devin Hester,3002,CB,1,CHI,1,0,,1,
Todd Devoe,1596,WR,1,DEN,1,0,,4,
Mike Vrabel,268,ED,3,NE,1,0,,4,
Dane Looker,755,WR,8,STR,1,0,,17,
