study,result_dir,experiment,league,evidence_class,candidate_method,baseline_method,tier,period,metric,n,season_clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better,season_cluster_se
2026-08-20_template_overall_log_adp,results_phase_b_dk,2026-08-20_template_overall_log_adp__results_phase_b_dk,dk,fresh_expanded,replace_adp_rank_with_log_adp,production,depth_main,development_2017_2022,ppg_crps,1039,6,0.0005220070447877239,-0.0008824639608131834,0.0019038087365927166,0.2552,0.0007265945294970742
2026-08-20_template_overall_log_adp,results_phase_b_dk,2026-08-20_template_overall_log_adp__results_phase_b_dk,dk,fresh_expanded,replace_adp_rank_with_log_adp,production,depth_main,development_2017_2022,contribution_crps,1039,6,0.002011772277259876,-0.009853215796581426,0.01446894773071647,0.3908,0.006356110473271295
2026-08-20_template_overall_log_adp,results_phase_b_dk,2026-08-20_template_overall_log_adp__results_phase_b_dk,dk,fresh_expanded,replace_adp_rank_with_log_adp,production,depth_main,development_2017_2022,played_crps,1039,6,-0.0012776234664286458,-0.0035797550806974305,0.0010524261316324113,0.8524,0.0011979211360362055
2026-08-20_template_overall_log_adp,results_phase_b_dk,2026-08-20_template_overall_log_adp__results_phase_b_dk,dk,fresh_expanded,add_log_adp,production,depth_main,temporal_2023_2025,ppg_crps,528,3,7.431217210803173e-05,-0.0004048977290845159,0.0009877366616130923,0.2898,0.00037099811031191546
2026-08-20_template_overall_log_adp,results_phase_b_dk,2026-08-20_template_overall_log_adp__results_phase_b_dk,dk,fresh_expanded,add_log_adp,production,depth_main,temporal_2023_2025,contribution_crps,528,3,-0.0017631197366300287,-0.008085744807937148,0.010088366482647255,0.7504,0.0047552527634441046
2026-08-20_template_overall_log_adp,results_phase_b_dk,2026-08-20_template_overall_log_adp__results_phase_b_dk,dk,fresh_expanded,add_log_adp,production,depth_main,temporal_2023_2025,played_crps,528,3,-0.0013887810526370462,-0.002975640373438685,5.855610189124949e-06,0.967,0.0007047590981595064
2026-08-20_template_overall_log_adp,results_phase_b_dk,2026-08-20_template_overall_log_adp__results_phase_b_dk,dk,fresh_expanded,replace_adp_rank_with_log_adp,production,depth_main,temporal_2023_2025,ppg_crps,528,3,0.00031915076944651424,-0.000745175053707727,0.0011467784989154409,0.2572,0.00045073274711721626
2026-08-20_template_overall_log_adp,results_phase_b_dk,2026-08-20_template_overall_log_adp__results_phase_b_dk,dk,fresh_expanded,replace_adp_rank_with_log_adp,production,depth_main,temporal_2023_2025,contribution_crps,528,3,-0.005191643277435025,-0.012291350380932715,0.0034305529898379307,0.8562,0.0037642363589815942
2026-08-20_template_overall_log_adp,results_phase_b_dk,2026-08-20_template_overall_log_adp__results_phase_b_dk,dk,fresh_expanded,replace_adp_rank_with_log_adp,production,depth_main,temporal_2023_2025,played_crps,528,3,-0.0015567783635785232,-0.008795408866319541,0.004576234616516309,0.6474,0.003148746575853693
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_strict,development_2017_2022,ppg_crps,504,6,-3.434379240192269e-05,-0.002149484578909963,0.0019471406046713423,0.5134,0.0010498875057163707
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_strict,development_2017_2022,contribution_crps,504,6,-0.014916024634436302,-0.05780551557752208,0.01887999380831154,0.7556,0.019635559911238408
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_strict,development_2017_2022,played_crps,504,6,-0.0004473771564366624,-0.003196446290546454,0.0019095303242393632,0.6466,0.0013260983650859146
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_strict,development_2017_2022,ppg_crps,504,6,0.0001405540745533725,-0.0022895789792559303,0.00238670203803665,0.4438,0.0012048335487983607
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_strict,development_2017_2022,contribution_crps,504,6,-0.0012650421118743785,-0.026566024310822056,0.02379275577416522,0.5538,0.012507775208043465
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_strict,development_2017_2022,played_crps,504,6,0.001405240398482247,-5.424631337134148e-05,0.0029368533798288313,0.037,0.0007847039322245781
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_strict,temporal_2023_2025,ppg_crps,252,3,0.0011466114427837425,-7.697355063698841e-05,0.002499989982101128,0.0356,0.0006082907614161623
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_strict,temporal_2023_2025,contribution_crps,252,3,0.010831027761751292,-0.04005195553559616,0.04715800518591446,0.2662,0.021575844172906124
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_strict,temporal_2023_2025,played_crps,252,3,-0.0005719622888665144,-0.0055670966941929675,0.0024295327082470473,0.707,0.002040320125351672
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_strict,temporal_2023_2025,ppg_crps,252,3,0.000636062202810835,-0.0016062410823789559,0.0020757677456957812,0.2576,0.0009226458645953952
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_strict,temporal_2023_2025,contribution_crps,252,3,-0.005206410158194556,-0.03982086841401019,0.021394734972308854,0.589,0.01478534246677355
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_strict,temporal_2023_2025,played_crps,252,3,0.00046136863237309793,-0.0020321256627345726,0.0018435293437754133,0.27,0.0010216954314576886
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_main,development_2017_2022,ppg_crps,720,6,-0.00010971203657965374,-0.0017070480300166353,0.0013571850227868847,0.5652,0.0008093887585407968
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_main,development_2017_2022,contribution_crps,720,6,-0.007765025061179635,-0.03600310997099724,0.015487717830069856,0.7098,0.013237157025078293
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_main,development_2017_2022,played_crps,720,6,-0.0013153624940286238,-0.0031921158181898684,0.00018398444510047012,0.9476,0.0008811901313345074
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_main,development_2017_2022,ppg_crps,720,6,2.3269927903984505e-05,-0.001998415624785379,0.0017431902096893416,0.4776,0.000949531397813883
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_main,development_2017_2022,contribution_crps,720,6,-0.0005385657207390803,-0.020463795853222912,0.018921437251773834,0.5232,0.010049572177092523
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_main,development_2017_2022,played_crps,720,6,0.001078334226285024,-0.0005186585494081053,0.0026042899189949904,0.0914,0.0008066772538528973
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_main,temporal_2023_2025,ppg_crps,360,3,0.0007627177740946295,-0.00046062537284229744,0.0022496643087545056,0.1468,0.0006465662095982379
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_main,temporal_2023_2025,contribution_crps,360,3,0.001671029331499141,-0.02980767599548061,0.02258977242341111,0.3718,0.012982871576574245
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_main,temporal_2023_2025,played_crps,360,3,-0.0007194957287348642,-0.0034004989779548287,0.0007545309756957501,0.7038,0.001083981947517189
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_main,temporal_2023_2025,ppg_crps,360,3,0.001303071429283025,-8.293355957408599e-05,0.002472294511000233,0.036,0.0006101185864623049
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_main,temporal_2023_2025,contribution_crps,360,3,0.01047944941916637,-0.012230886445695985,0.0439528130601897,0.3014,0.013976614048982384
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_main,temporal_2023_2025,played_crps,360,3,-0.0005042882188992788,-0.001139901425997546,0.000514851692455152,0.8532,0.00041878986873896524
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_broad,development_2017_2022,ppg_crps,936,6,-0.0002408250513977719,-0.0015458483106453955,0.0008679191208509613,0.6668,0.0006195163433772312
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_broad,development_2017_2022,contribution_crps,936,6,-0.010089335735885897,-0.031208797303942094,0.009275874523535668,0.8286,0.010340707192706107
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_broad,development_2017_2022,played_crps,936,6,-0.0014368728541553142,-0.003229285581542566,0.0005042028266687433,0.922,0.0009879752339464255
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_broad,development_2017_2022,ppg_crps,936,6,0.0004898570572106983,-0.0016592613895322187,0.002441590452713208,0.3116,0.0010728033563281254
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_broad,development_2017_2022,contribution_crps,936,6,0.0037094282005824537,-0.011225478142263767,0.018644334543428672,0.3024,0.007746715679865414
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_broad,development_2017_2022,played_crps,936,6,0.0012653357524799575,-3.224206096286478e-05,0.0025591147056541167,0.027,0.0006615955743433144
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_broad,temporal_2023_2025,ppg_crps,468,3,0.0003467827784187764,3.0505638434764928e-05,0.0006134550988042268,0.0,0.00014023304853531774
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_broad,temporal_2023_2025,contribution_crps,468,3,0.006059765416197626,-0.01271108722585014,0.018609020504212835,0.2564,0.007780840657893122
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,core_broad,temporal_2023_2025,played_crps,468,3,-0.0003566195718479794,-0.00260492332332132,0.0008088793255977687,0.6946,0.0009283072503016061
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_broad,temporal_2023_2025,ppg_crps,468,3,0.0010701039814702403,-7.610058849587727e-05,0.001849989945861012,0.0348,0.00047885170603965895
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_broad,temporal_2023_2025,contribution_crps,468,3,0.007106104482292815,-0.012189588451133429,0.023542168071379006,0.2616,0.008470265329316337
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,core_broad,temporal_2023_2025,played_crps,468,3,-0.00034510476560874686,-0.0010880276879921523,3.959178417446607e-05,0.7138,0.00030140430693250926
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,depth_main,development_2017_2022,ppg_crps,1039,6,0.0003768492296587514,-0.00021239809027333656,0.0009502874620584031,0.11,0.0003057210838481494
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,depth_main,development_2017_2022,contribution_crps,1039,6,0.00048059958122929723,-0.003069930879609935,0.0040838358627967,0.41,0.0018490321050532313
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,depth_main,development_2017_2022,played_crps,1039,6,-0.0011700426453986007,-0.0026742592053504415,0.0010452026881686883,0.8756,0.0010065608920251622
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,depth_main,development_2017_2022,ppg_crps,1039,6,0.0007197217058386076,-0.0005026303601428065,0.001831555211849371,0.1238,0.0005997361036107343
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,depth_main,development_2017_2022,contribution_crps,1039,6,0.0032022710867881713,-0.0016858509048427136,0.007564745895334883,0.0938,0.0023516529337601795
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,replace_adp_rank_with_log_adp,production,depth_main,development_2017_2022,played_crps,1039,6,0.0006245662983305913,-0.002323140849274211,0.004041548920675848,0.3544,0.001651423792698425
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,depth_main,temporal_2023_2025,ppg_crps,528,3,5.7418220742904964e-05,-0.0024358559921647746,0.0018688124196694243,0.372,0.001055119969041188
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,depth_main,temporal_2023_2025,contribution_crps,528,3,0.0038414618353116168,-0.007934368025448847,0.014229516469682792,0.263,0.00523804773080365
2026-08-20_template_overall_log_adp,results_phase_b_beta,2026-08-20_template_overall_log_adp__results_phase_b_beta,beta,fresh_expanded,add_log_adp,production,depth_main,temporal_2023_2025,played_crps,528,3,0.000709679018163956,-0.0009713458081320256,0.002834575243781014,0.2586,0.0009140945221974516
