study,result_dir,experiment,league,evidence_class,candidate_method,baseline_method,tier,period,metric,n,season_clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better,season_cluster_se
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_strict,development_2017_2022,contribution_crps,504,6,-0.002381068926841915,-0.01320056616378436,0.010960998961941791,0.6622,0.006336594671311791
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_strict,development_2017_2022,played_crps,504,6,0.0001514897925652511,-0.0013611068645774192,0.0021633046363804254,0.448,0.0009104606310738144
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_strict,temporal_2023_2025,ppg_crps,252,3,0.0014516203121732088,0.0006231400830240647,0.0026282088726499544,0.0,0.0004923724835906628
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_strict,temporal_2023_2025,contribution_crps,252,3,-0.004669875687421943,-0.01810930772508727,0.005419997419718701,0.7398,0.005626333229411987
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_strict,temporal_2023_2025,played_crps,252,3,-0.0014398236289350594,-0.0023326096167194756,-0.0002619985105776662,1.0,0.0004993925182554367
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_strict,temporal_2023_2025,ppg_crps,252,3,0.0013886438085195232,0.0002719371551893784,0.002230561938402142,0.0,0.0004829928591669591
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_strict,temporal_2023_2025,contribution_crps,252,3,0.014837643794676324,-0.024811856761072892,0.035043057646594905,0.254,0.01596407068935905
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_strict,temporal_2023_2025,played_crps,252,3,-0.00018627150851439217,-0.0048680557808159775,0.0041446881943239255,0.5918,0.0021451850428264056
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_strict,temporal_2023_2025,ppg_crps,252,3,0.000492545312937303,-0.0017898267694147075,0.003310618889070864,0.4022,0.0012152707724369014
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_strict,temporal_2023_2025,contribution_crps,252,3,-0.016559145147391027,-0.048435254518387705,0.0183007931189616,0.8554,0.015723877816163995
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_strict,temporal_2023_2025,played_crps,252,3,-0.0020163584486863045,-0.003100747348314488,-0.0012713879644477195,1.0,0.0004553439165712514
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_strict,temporal_2023_2025,ppg_crps,252,3,0.002178602424733786,-0.00020879143425887672,0.0036576694550383704,0.0386,0.0009819434353066708
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_strict,temporal_2023_2025,contribution_crps,252,3,0.025521608681422624,-0.004665866900641953,0.04174524525584993,0.0364,0.01219422510662114
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_strict,temporal_2023_2025,played_crps,252,3,0.00014787382654988924,-0.0028610293128280167,0.003705927492145485,0.425,0.0015694400993748782
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_main,development_2017_2022,ppg_crps,720,6,0.00036731088367771263,-0.0005503701229705042,0.001285722870520409,0.2608,0.0004893466715348761
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_main,development_2017_2022,contribution_crps,720,6,-0.005715956472487655,-0.016522704196567022,0.0026071312370514743,0.859,0.0050601674087716875
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_main,development_2017_2022,played_crps,720,6,-5.5623776483008926e-05,-0.001343733127117339,0.0012664848694298786,0.5366,0.0006784761271642616
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_main,development_2017_2022,ppg_crps,720,6,0.0003668391977389019,-0.000665276726784903,0.0015251373143005552,0.2436,0.0005518445038479557
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_main,development_2017_2022,contribution_crps,720,6,-0.003511854948625853,-0.01650616469596537,0.007739928174368396,0.7038,0.005964069026314013
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_main,development_2017_2022,played_crps,720,6,0.0008060358171703163,-0.0007997077783219725,0.0023172201251704613,0.165,0.0008013729680092891
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_main,development_2017_2022,ppg_crps,720,6,0.00034329587359898815,-0.0005957018002327473,0.0016232206672061862,0.294,0.0005687684011184856
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_main,development_2017_2022,contribution_crps,720,6,0.004212720843387601,-0.006079254701574113,0.01581248976195729,0.236,0.005614285049090517
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_main,development_2017_2022,played_crps,720,6,0.0004982892288164985,-0.0009038368701123862,0.0018755705821336067,0.2648,0.0007302969812726051
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_main,development_2017_2022,ppg_crps,720,6,0.0006019036098839339,-0.00038082691900797943,0.0015846341387758473,0.1292,0.0005198988312674942
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_main,development_2017_2022,contribution_crps,720,6,0.006671210734901213,0.0007660977744752988,0.01257632369532713,0.012,0.003038698094681097
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_main,development_2017_2022,played_crps,720,6,0.00025568019051534205,-0.0010924753668790275,0.0018714927920628621,0.4064,0.0007756638392681035
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_main,temporal_2023_2025,ppg_crps,360,3,0.0007563475178732176,-0.0006238292108349993,0.0019289193304475197,0.1514,0.0006070339906846271
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_main,temporal_2023_2025,contribution_crps,360,3,-0.01178581771948517,-0.013938477807411835,-0.007922241776567552,1.0,0.001603481216168428
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_main,temporal_2023_2025,played_crps,360,3,-0.0013037309221915182,-0.0031498055115433926,-0.0001315834989418646,1.0,0.0007631042189166914
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_main,temporal_2023_2025,ppg_crps,360,3,2.2995225339035123e-05,-0.0006180849162179684,0.0009920433531714365,0.397,0.0004114843200416371
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_main,temporal_2023_2025,contribution_crps,360,3,-0.0019464952329010762,-0.02032246303638267,0.009387543730914298,0.6996,0.0075991992355162775
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_main,temporal_2023_2025,played_crps,360,3,-0.00012242487617093641,-0.0023155878572031587,0.0027825423012261276,0.6308,0.0012492681268530769
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_main,temporal_2023_2025,ppg_crps,360,3,-0.0002745301306038959,-0.0026587653381890063,0.002472055099507822,0.6228,0.0012276108930902177
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_main,temporal_2023_2025,contribution_crps,360,3,-0.02156220362449821,-0.05357010282393563,0.005511452081493573,0.9596,0.014085384338236988
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_main,temporal_2023_2025,played_crps,360,3,-0.0019998684721286215,-0.003698935569466695,-0.0009841215685978141,1.0,0.0007064507659244219
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_main,temporal_2023_2025,ppg_crps,360,3,0.0008186893732992806,-0.0006192693001321729,0.0017205465141922885,0.0328,0.0005835792197366024
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_main,temporal_2023_2025,contribution_crps,360,3,0.008483561113401046,-0.0009526317382553125,0.019083906767104385,0.0388,0.004744015430647858
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_main,temporal_2023_2025,played_crps,360,3,4.282831099106346e-05,-0.0024048609715659327,0.0025201600206492592,0.37,0.001156963318113153
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_broad,development_2017_2022,ppg_crps,936,6,0.00039446508684917107,-0.00018873790320044016,0.0010484294046148844,0.1076,0.0003237601307895266
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_broad,development_2017_2022,contribution_crps,936,6,-0.004949430497962343,-0.010879394908359775,0.00045137530959188523,0.9636,0.002977624202639909
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_broad,development_2017_2022,played_crps,936,6,-0.0002192149724401921,-0.0015786751984436295,0.0014355479554049703,0.6318,0.0007605553703309881
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_broad,development_2017_2022,ppg_crps,936,6,0.0003858954734199938,-6.962906155955737e-05,0.0010578205846838813,0.1042,0.0003088168199596487
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_broad,development_2017_2022,contribution_crps,936,6,-0.003399314034528208,-0.01157076501850604,0.00328032018146478,0.7896,0.003930876080724281
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_broad,development_2017_2022,played_crps,936,6,0.00041036117291070055,-0.0009020143093396289,0.001815692140335331,0.3192,0.0007207529757972207
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_broad,development_2017_2022,ppg_crps,936,6,0.0003453861038035772,-0.00040470242176709765,0.0011650984024194138,0.2002,0.00040633390358348493
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_broad,development_2017_2022,contribution_crps,936,6,0.0015043200250042358,-0.005162555177763044,0.008910528232837826,0.3576,0.003617313587835043
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_broad,development_2017_2022,played_crps,936,6,0.0004979167585467234,-0.0006363791640759516,0.002059402436910855,0.218,0.0007014816857135594
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_broad,development_2017_2022,ppg_crps,936,6,0.0007680706813708895,3.365202385974167e-05,0.0014676015339207852,0.0154,0.0003606899327029343
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_broad,development_2017_2022,contribution_crps,936,6,0.007072340231666107,0.0019610946849158884,0.012179713044129925,0.0026,0.0026580428997677033
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_broad,development_2017_2022,played_crps,936,6,8.210952411553999e-05,-0.0010305903590379815,0.001126844172809743,0.4412,0.0005669245534931901
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_broad,temporal_2023_2025,ppg_crps,468,3,0.0005303175790755379,-0.00012996110404092724,0.0012276269046045118,0.0358,0.00032049763622941913
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_broad,temporal_2023_2025,contribution_crps,468,3,-0.00983251414800723,-0.011224817055487168,-0.007803249947939308,1.0,0.0008467192193181175
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,core_broad,temporal_2023_2025,played_crps,468,3,-0.0012142721125940842,-0.0018639927378433605,-0.0008504450065351701,1.0,0.0002679137999550909
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_broad,temporal_2023_2025,ppg_crps,468,3,-0.0006343930969362844,-0.0017818918568161342,0.00025747165323381806,0.8546,0.00048186844216627006
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_broad,temporal_2023_2025,contribution_crps,468,3,-0.0023944501638230135,-0.011642978353159084,0.00340185615493018,0.7068,0.0037886050395891835
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,core_broad,temporal_2023_2025,played_crps,468,3,-0.0001333147305408007,-0.002609286001308334,0.0026476522212863962,0.6306,0.001263050941082659
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_broad,temporal_2023_2025,ppg_crps,468,3,-0.00020354391622018188,-0.0013609833687112805,0.0015911701097232177,0.7424,0.0007339473922192683
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_broad,temporal_2023_2025,contribution_crps,468,3,-0.015817582744473466,-0.034512321797160524,0.00238328635703379,0.9662,0.008543502431239088
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,core_broad,temporal_2023_2025,played_crps,468,3,-0.0016164315452248765,-0.0020543992831344635,-0.0010582552487215385,1.0,0.0002405690957508943
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_broad,temporal_2023_2025,ppg_crps,468,3,0.0003901949600243733,-0.0010163203036917085,0.0012171133916009814,0.2674,0.0005833840838910222
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_broad,temporal_2023_2025,contribution_crps,468,3,0.0071118333458569175,-0.006975880745413124,0.017790121598522352,0.148,0.005962733046855156
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,core_broad,temporal_2023_2025,played_crps,468,3,0.0007898933709614264,-0.0009158449985871265,0.0024392256562024116,0.1468,0.0007902694433391815
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,depth_main,development_2017_2022,ppg_crps,1039,6,0.00016673478371334873,-0.00022154230799318852,0.0005753898486285809,0.2424,0.0002138360402298407
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,depth_main,development_2017_2022,contribution_crps,1039,6,-0.0012654004075603885,-0.0029763149347911337,0.0009281278494148639,0.8874,0.0010205244645806548
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,depth_main,development_2017_2022,played_crps,1039,6,-0.0015067490991530496,-0.002672494362931151,-0.0005766842737074218,1.0,0.000541113657989726
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,depth_main,development_2017_2022,ppg_crps,1039,6,0.0002530108583080704,-0.00027703071711484087,0.0007718339034294503,0.213,0.00027718754005444656
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,depth_main,development_2017_2022,contribution_crps,1039,6,-0.0027223679449832924,-0.006813944458100692,0.002770340223426942,0.8602,0.0025220748098045416
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,depth_main,development_2017_2022,played_crps,1039,6,-0.0016540111972250383,-0.003038254141548468,-0.00036671069897969353,0.9958,0.0006955702775310834
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,depth_main,development_2017_2022,ppg_crps,1039,6,-9.588019247308651e-05,-0.0007350001769860443,0.000585325336381615,0.6502,0.0003306404538369759
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,depth_main,development_2017_2022,contribution_crps,1039,6,-0.0005697990441737823,-0.004646634843039784,0.004227112314142149,0.6294,0.0022150313711517718
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,depth_main,development_2017_2022,played_crps,1039,6,-0.0010585924795163922,-0.0021643163166820325,0.0001658206456227434,0.9558,0.0005919408793793366
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,depth_main,development_2017_2022,ppg_crps,1039,6,0.0006029767760546093,-6.152978739270415e-05,0.0011649583592848083,0.045,0.000331499623945333
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,depth_main,development_2017_2022,contribution_crps,1039,6,0.001143596998133918,-0.0033601094371192887,0.006318783465725192,0.3416,0.0024994305403693963
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,depth_main,development_2017_2022,played_crps,1039,6,-0.0011862819255004432,-0.0027204067887168786,0.0003457674514166297,0.9302,0.0007889188322867873
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,depth_main,temporal_2023_2025,ppg_crps,528,3,-9.229757507346046e-05,-0.0009068438872856577,0.0009584386513699241,0.6226,0.00045183761489689443
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,depth_main,temporal_2023_2025,contribution_crps,528,3,0.0018040371303997863,-0.003143344152338031,0.01097598883756066,0.2996,0.0037109892428404145
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w050,production,depth_main,temporal_2023_2025,played_crps,528,3,-8.65966425611451e-05,-0.002512977561839253,0.002317883261969326,0.6196,0.001136791187856702
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,depth_main,temporal_2023_2025,ppg_crps,528,3,-0.00028570659113584887,-0.0010936810993519902,0.0009043379939551751,0.735,0.0004989378051851449
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,depth_main,temporal_2023_2025,contribution_crps,528,3,0.0015961492876107833,-0.0078782765233357,0.015930370589973843,0.301,0.005939967277140618
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_dual_role_w100,production,depth_main,temporal_2023_2025,played_crps,528,3,0.0002468749688288642,-0.0031444622484022703,0.003367079757509634,0.374,0.0015468541525810212
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,depth_main,temporal_2023_2025,ppg_crps,528,3,-0.00047624711164690863,-0.001547296823713308,0.0006072893600852496,0.8494,0.0005076274656612001
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,depth_main,temporal_2023_2025,contribution_crps,528,3,-0.0009626248453157592,-0.008959360641188996,0.006075874424469388,0.619,0.003533046927402977
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_passing_down_w050,production,depth_main,temporal_2023_2025,played_crps,528,3,1.951902663578789e-05,-0.004392034720018445,0.0027898230618327233,0.3762,0.001821319784909754
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,depth_main,temporal_2023_2025,ppg_crps,528,3,0.000534729273447473,0.0001473554473443527,0.0012944956836889838,0.0,0.0003136663021660478
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,depth_main,temporal_2023_2025,contribution_crps,528,3,0.0061615845061555406,0.0007925908183697312,0.016687938950033284,0.0,0.004321762915409127
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,rb_scoring_role_w050,production,depth_main,temporal_2023_2025,played_crps,528,3,0.001003128610286403,-0.00040004514462194134,0.00276890079444996,0.1442,0.0007609927452802851
2026-07-31_template_fastr_rb_roles,results_beta,2026-07-31_template_fastr_rb_roles__results_beta,beta,fresh_expanded,rb_dual_role_w050,production,core_strict,development_2017_2022,ppg_crps,504,6,-0.00020256991985330409,-0.0012139190368794046,0.0009326775630812181,0.6588,0.0005520984584135081
