study,result_dir,experiment,league,evidence_class,baseline_method,method,tier,period,n,ppg_crps,contribution_crps,played_crps,ppg_bias,contribution_bias,played_bias,ppg_80_coverage,extended_absence_calibration,extended_absence_brier,zero_active_calibration,predicted_missed_games,observed_missed_games,baseline_ppg_crps,baseline_contribution_crps,baseline_played_crps,baseline_ppg_bias,baseline_contribution_bias,baseline_played_bias,baseline_ppg_80_coverage,baseline_extended_absence_calibration,baseline_extended_absence_brier,baseline_zero_active_calibration,ppg_crps_delta,ppg_crps_relative_delta,contribution_crps_delta,contribution_crps_relative_delta,played_crps_delta,played_crps_relative_delta,abs_ppg_bias_degradation,abs_contribution_bias_degradation,abs_played_bias_degradation,abs_extended_absence_calibration_degradation,abs_zero_active_calibration_degradation,ppg_80_coverage_delta
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_strict,all_2017_2025,756,2.555666167440278,33.69073490242084,1.3700177311344894,-2.352213041075205,-26.345698286310235,0.06606526989189264,0.7367724867724867,-0.0007320775958869624,0.0860659142793536,-0.0012755873862589215,2.968326264499641,3.034391534391535,2.555666167440278,33.69073490242084,1.3700177311344894,-2.352213041075205,-26.345698286310235,0.06606526989189264,0.7367724867724867,-0.0007320775958869624,0.0860659142793536,-0.0012755873862589215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_strict,all_2017_2025,756,2.556316284273587,33.679422017093025,1.3690252794746098,-2.3521762620845994,-26.342188075198102,0.06825413051873949,0.7354497354497355,-0.0010926834129417473,0.0860373066765764,-0.0012558485010903822,2.9661374038727946,3.034391534391535,2.555666167440278,33.69073490242084,1.3700177311344894,-2.352213041075205,-26.345698286310235,0.06606526989189264,0.7367724867724867,-0.0007320775958869624,0.0860659142793536,-0.0012755873862589215,0.0006501168333090668,0.0002543825330520999,-0.011312885327818378,-0.0003357862439209436,-0.0009924516598796007,-0.0007244078943837717,-3.6778990605501605e-05,-0.0035102111121325663,0.002188860626846853,0.0003606058170547849,-1.9738885168539208e-05,-0.001322751322751281
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_strict,all_2017_2025,756,2.5562476379545305,33.6817228288824,1.3698708422952874,-2.35212682977656,-26.34087234504616,0.06944667927119952,0.7354497354497355,-0.0013041666703779153,0.08605348526616874,-0.0012324665146285132,2.964944855120333,3.034391534391535,2.555666167440278,33.69073490242084,1.3700177311344894,-2.352213041075205,-26.345698286310235,0.06606526989189264,0.7367724867724867,-0.0007320775958869624,0.0860659142793536,-0.0012755873862589215,0.0005814705142523913,0.0002275220925409549,-0.009012073538443133,-0.0002674941215899951,-0.00014688883920199736,-0.00010721674315872232,-8.621129864483379e-05,-0.004825941264073208,0.0033814093793068795,0.0005720890744909529,-4.3120871630408265e-05,-0.001322751322751281
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_strict,all_2017_2025,756,2.5561712375826136,33.683710564744075,1.368904568334306,-2.3521699712897934,-26.330052169899144,0.06798916945497398,0.7354497354497355,-0.0011422381020198963,0.08600637301885458,-0.001247012262311933,2.9664023649365596,3.034391534391535,2.555666167440278,33.69073490242084,1.3700177311344894,-2.352213041075205,-26.345698286310235,0.06606526989189264,0.7367724867724867,-0.0007320775958869624,0.0860659142793536,-0.0012755873862589215,0.0005050701423354731,0.00019762758875563335,-0.0070243376767678,-0.00020849464094840897,-0.001113162800183476,-0.0008125170754261779,-4.306978541146478e-05,-0.015646116411090816,0.0019238995630813382,0.00041016050613293387,-2.857512394698839e-05,-0.001322751322751281
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_strict,all_2017_2025,756,2.556652290139599,33.69765472603009,1.3701680156050495,-2.352155084165615,-26.356412012324206,0.0678614135889068,0.7341269841269841,-0.0010373249869168738,0.08607791041160702,-0.0012343733260222244,2.9665301208026236,3.034391534391535,2.555666167440278,33.69073490242084,1.3700177311344894,-2.352213041075205,-26.345698286310235,0.06606526989189264,0.7367724867724867,-0.0007320775958869624,0.0860659142793536,-0.0012755873862589215,0.0009861226993210792,0.00038585739870278246,0.006919823609244702,0.00020539248043371927,0.00015028447056009142,0.00010969527411575086,-5.795690958976252e-05,0.01071372601397158,0.0017961436970141548,0.0003052473910299114,-4.121406023669706e-05,-0.002645502645502673
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_strict,development_2017_2022,504,2.6387519571772793,34.37066113610217,1.353473174677756,-2.430399001009473,-27.175456166172015,0.10838400353275941,0.7222222222222222,0.005539630950927757,0.08229403560132262,-0.004106967224841421,2.9511398059910494,3.05952380952381,2.6387519571772793,34.37066113610217,1.353473174677756,-2.430399001009473,-27.175456166172015,0.10838400353275941,0.7222222222222222,0.005539630950927757,0.08229403560132262,-0.004106967224841421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_strict,development_2017_2022,504,2.639001322271156,34.35602674595416,1.3527044090024043,-2.4303687022077334,-27.180289675527444,0.11002505167165488,0.7222222222222222,0.005158213591449939,0.08219073959256849,-0.004097530101948984,2.9494987578521563,3.05952380952381,2.6387519571772793,34.37066113610217,1.353473174677756,-2.430399001009473,-27.175456166172015,0.10838400353275941,0.7222222222222222,0.005539630950927757,0.08229403560132262,-0.004106967224841421,0.0002493650938766301,9.450114975684265e-05,-0.014634390148010823,-0.00042578145616867236,-0.0007687656753516681,-0.0005679947632022397,-3.0298801739547798e-05,0.004833509355428589,0.0016410481388954706,-0.0003814173594778175,-9.437122892436839e-06,0.0
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_strict,development_2017_2022,504,2.6389298410443978,34.34972420389717,1.35334597717321,-2.430325109826381,-27.168000854730433,0.1115260655373463,0.7222222222222222,0.004885433774087525,0.08214525784047548,-0.004051765493073647,2.9479977439864626,3.05952380952381,2.6387519571772793,34.37066113610217,1.353473174677756,-2.430399001009473,-27.175456166172015,0.10838400353275941,0.7222222222222222,0.005539630950927757,0.08229403560132262,-0.004106967224841421,0.00017788386711847792,6.741212133820618e-05,-0.0209369322050037,-0.0006091512794035303,-0.0001271975045460394,-9.397859294579813e-05,-7.389118309175657e-05,-0.007455311441582069,0.0031420620045868874,-0.0006541971768402322,-5.520173176777436e-05,0.0
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_strict,development_2017_2022,504,2.639263289734314,34.368404202160725,1.3528116097018232,-2.430357350230426,-27.169833233774742,0.10895819269601913,0.7242063492063492,0.00510012860011802,0.08212553034514022,-0.00405972818840218,2.95056561682779,3.05952380952381,2.6387519571772793,34.37066113610217,1.353473174677756,-2.430399001009473,-27.175456166172015,0.10838400353275941,0.7222222222222222,0.005539630950927757,0.08229403560132262,-0.004106967224841421,0.0005113325570347271,0.0001937781820091633,-0.0022569339414459932,-6.566454839229685e-05,-0.0006615649759327269,-0.000488790607978018,-4.165077904705328e-05,-0.005622932397272962,0.000574189163259714,-0.00043950235080973676,-4.7239036439241516e-05,0.001984126984126977
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_strict,development_2017_2022,504,2.639141840013893,34.36828006717533,1.3536246644703214,-2.4303403351773927,-27.17922066441166,0.11130788437581152,0.7202380952380952,0.00515200302869627,0.0822095260695101,-0.004087264936885575,2.9482159251479985,3.05952380952381,2.6387519571772793,34.37066113610217,1.353473174677756,-2.430399001009473,-27.175456166172015,0.10838400353275941,0.7222222222222222,0.005539630950927757,0.08229403560132262,-0.004106967224841421,0.0003898828366137863,0.00014775274180411913,-0.0023810689268444207,-6.927620383601063e-05,0.00015148979256540684,0.00011192670486548373,-5.8665832080251334e-05,0.0037644982396436433,0.002923880843052104,-0.0003876279222314871,-1.9702287955845714e-05,-0.001984126984126977
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_strict,recent_2020_2025,504,2.445020759909903,32.84898845080731,1.3949502733274204,-2.3129869273303694,-24.78771505088972,0.13109469805504873,0.7559523809523809,-0.006279012038964249,0.0888990422408352,0.002326700879341826,2.978032286071935,3.109126984126984,2.445020759909903,32.84898845080731,1.3949502733274204,-2.3129869273303694,-24.78771505088972,0.13109469805504873,0.7559523809523809,-0.006279012038964249,0.0888990422408352,0.002326700879341826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_strict,recent_2020_2025,504,2.4463715838090883,32.836676228231624,1.393065182330612,-2.3129444218319284,-24.781643877927547,0.13363027016954468,0.753968253968254,-0.006620489518994244,0.08888884520992063,0.0023517466259341665,2.9754967139574404,3.109126984126984,2.445020759909903,32.84898845080731,1.3949502733274204,-2.3129869273303694,-24.78771505088972,0.13109469805504873,0.7559523809523809,-0.006279012038964249,0.0888990422408352,0.002326700879341826,0.0013508238991852828,0.0005524795213742717,-0.012312222575687315,-0.00037481283766549467,-0.0018850909968084473,-0.0013513678823201536,-4.250549844098117e-05,-0.006071172962172966,0.002535572114495954,0.0003414774800299947,2.5045746592340483e-05,-0.001984126984126977
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_strict,recent_2020_2025,504,2.446447156032939,32.84436374557544,1.3942353691356684,-2.3128666087462375,-24.777369129213596,0.1361929980105831,0.753968253968254,-0.006922765553192947,0.08891611710426099,0.0023824103317009087,2.9729339861164004,3.109126984126984,2.445020759909903,32.84898845080731,1.3949502733274204,-2.3129869273303694,-24.78771505088972,0.13109469805504873,0.7559523809523809,-0.006279012038964249,0.0888990422408352,0.002326700879341826,0.0014263961230360778,0.0005833881439472055,-0.004624705231869086,-0.00014078683849871876,-0.0007149041917520194,-0.0005124943916794411,-0.00012031858413186214,-0.010345921676123027,0.005098299955534374,0.0006437535142286982,5.5709452359082624e-05,-0.001984126984126977
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_strict,recent_2020_2025,504,2.4460608954202363,32.833596420820975,1.392803669226018,-2.312937292625353,-24.761797365292054,0.13441627279817833,0.751984126984127,-0.006746044872057072,0.08881040464147488,0.002362561420092055,2.9747107113288074,3.109126984126984,2.445020759909903,32.84898845080731,1.3949502733274204,-2.3129869273303694,-24.78771505088972,0.13109469805504873,0.7559523809523809,-0.006279012038964249,0.0888990422408352,0.002326700879341826,0.0010401355103333287,0.0004254096846079136,-0.015392029986337263,-0.000468569374956207,-0.0021466041014024384,-0.0015388391560955395,-4.9634705016288194e-05,-0.025917685597665496,0.003321574743129607,0.00046703283309282306,3.5860540750228855e-05,-0.003968253968253954
