study,result_dir,experiment,league,evidence_class,baseline_method,method,tier,period,n,ppg_crps,contribution_crps,played_crps,ppg_bias,contribution_bias,played_bias,ppg_80_coverage,extended_absence_calibration,extended_absence_brier,zero_active_calibration,predicted_missed_games,observed_missed_games,baseline_ppg_crps,baseline_contribution_crps,baseline_played_crps,baseline_ppg_bias,baseline_contribution_bias,baseline_played_bias,baseline_ppg_80_coverage,baseline_extended_absence_calibration,baseline_extended_absence_brier,baseline_zero_active_calibration,ppg_crps_delta,ppg_crps_relative_delta,contribution_crps_delta,contribution_crps_relative_delta,played_crps_delta,played_crps_relative_delta,abs_ppg_bias_degradation,abs_contribution_bias_degradation,abs_played_bias_degradation,abs_extended_absence_calibration_degradation,abs_zero_active_calibration_degradation,ppg_80_coverage_delta,bootstrap_p025,bootstrap_p975,probability_candidate_better,season_cluster_se,max_position_ppg_relative_delta,worst_ppg_position,one_se_near_best,temporal_ppg_relative_delta,temporal_contribution_relative_delta,depth_ppg_crps_relative_delta,depth_contribution_crps_relative_delta,depth_played_crps_relative_delta,depth_legacy_composite_delta,core_ppg_improves,core_contribution_guardrail,core_played_bias_guardrail,core_absence_guardrail,core_coverage_guardrail,core_position_ppg_guardrail,temporal_ppg_guardrail,depth_composite_guardrail,depth_component_guardrail,phase_a_core_screen_pass,direct_fresh_replay_eligible
2026-07-31_template_fastr_rb_roles,results_beta,2026-07-31_template_fastr_rb_roles__results_beta,beta,fresh_expanded,production,rb_scoring_role_w050,core_main,development_2017_2022,720,1.9322920700392663,23.28175380012437,1.4105002478144237,-0.3158725654627113,-2.0383038054990053,0.13650482765827776,0.8333333333333334,0.00492338144970042,0.09026700517906369,-0.003861457893967614,3.0926618390083913,3.229166666666666,1.9326455407673342,23.284048532546514,1.4097532107856259,-0.3158826755414188,-2.034798304621616,0.13379855407777713,0.8347222222222223,0.005421474609072122,0.0903657987577309,-0.0038945781395188367,-0.00035347072806790614,-0.00018289475261334953,-0.0022947324221433973,-9.855384122459121e-05,0.0007470370287978589,0.000529906243931455,-1.0110078707492587e-05,0.0035055008773894336,0.002706273580500629,-0.0004980931593717014,-3.312024555122278e-05,-0.001388888888888884,-0.001010330177746911,0.0002714346660654241,0.8586,0.00032934027697230166,0.0,QB,True,0.0007157784416103041,0.0005282454378952028,0.00011851053240685694,0.0001339261049033702,-0.0004744762179805795,-7.401319355678411e-05,True,True,True,True,True,True,True,True,True,True,True
2026-07-31_template_fastr_rb_roles,results_beta,2026-07-31_template_fastr_rb_roles__results_beta,beta,fresh_expanded,production,rb_dual_role_w100,core_main,development_2017_2022,720,1.9323338231137004,23.28008131499847,1.410780239971913,-0.3158739380820731,-2.0250304662797802,0.1380394133896983,0.8361111111111111,0.004516724048841625,0.0903035769697768,-0.0038328971253428308,3.0911272532769694,3.229166666666666,1.9326455407673342,23.284048532546514,1.4097532107856259,-0.3158826755414188,-2.034798304621616,0.13379855407777713,0.8347222222222223,0.005421474609072122,0.0903657987577309,-0.0038945781395188367,-0.0003117176536338029,-0.00016129064903958046,-0.003967217548044744,-0.00017038349419773446,0.001027029186287054,0.0007285170045576717,-8.73745934570902e-06,-0.009767838341835589,0.004240859311921169,-0.0009047505602304967,-6.168101417600592e-05,0.001388888888888884,-0.0015366615019316572,0.0008250975865759201,0.6818,0.0006107449722756376,0.0,QB,True,2.1516208700278483e-05,-0.00011731221962008043,-0.00020999657512832393,-0.0003741374244823348,-0.0005878600262023692,-0.0003906646752710093,True,True,True,True,True,True,True,True,True,True,True
2026-07-31_template_fastr_rb_roles,results_beta,2026-07-31_template_fastr_rb_roles__results_beta,beta,fresh_expanded,production,rb_dual_role_w050,core_main,development_2017_2022,720,1.9323748104062164,23.2770752986231,1.4108220145130006,-0.31587672422785346,-2.0382996101455593,0.1352647973330291,0.8347222222222223,0.004993678629312284,0.09036910459628464,-0.0038592439464164774,3.0939018693336386,3.229166666666666,1.9326455407673342,23.284048532546514,1.4097532107856259,-0.3158826755414188,-2.034798304621616,0.13379855407777713,0.8347222222222223,0.005421474609072122,0.0903657987577309,-0.0038945781395188367,-0.00027073036111779913,-0.0001400827805239091,-0.006973233923414313,-0.00029948545733649024,0.001068803727374723,0.0007581495251776094,-5.951313565344396e-06,0.0035013055239434543,0.0014662432552519644,-0.0004277959797598374,-3.5334193102359336e-05,0.0,-0.0008613498207770959,0.00038904024882521515,0.7976,0.0003176080506834966,0.0,QB,True,-6.347692951247375e-05,-0.00023850636839428674,-9.030476678650867e-05,1.6597258837514062e-05,-0.0004517034909257145,-0.00017513699962490303,True,True,True,True,True,True,True,True,True,True,True
2026-07-31_template_fastr_rb_roles,results_beta,2026-07-31_template_fastr_rb_roles__results_beta,beta,fresh_expanded,production,rb_passing_down_w050,core_main,development_2017_2022,720,1.9324982191307742,23.283773511382602,1.409823119504508,-0.31580695845565737,-2.0236451010684933,0.13460093647356228,0.8375,0.00497331093252007,0.09028781618928237,-0.0038240048453914363,3.0945657301931035,3.229166666666666,1.9326455407673342,23.284048532546514,1.4097532107856259,-0.3158826755414188,-2.034798304621616,0.13379855407777713,0.8347222222222223,0.005421474609072122,0.0903657987577309,-0.0038945781395188367,-0.00014732163655994945,-7.62279649590969e-05,-0.00027502116391175946,-1.1811569776032371e-05,6.990871888201688e-05,4.958933120158271e-05,-7.571708576142866e-05,-0.011153203553122548,0.000802382395785145,-0.0004481636765520519,-7.057329412740038e-05,0.002777777777777768,-0.0007974452066310928,0.0003869521766999193,0.6772,0.0002996407145966302,0.0,QB,True,-0.00010621721465897682,-0.0001921626613583527,-0.0001390354124463089,-0.00015533898206665508,-0.00016065846965540587,-0.00015167762138945662,True,True,True,True,True,True,True,True,True,True,True
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_main,development_2017_2022,720,2.499990546641719,31.380498433079122,1.3922966710004125,-2.140985754495965,-23.193610571524843,0.10128652003666908,0.7527777777777778,0.00575743163353723,0.08932834609356828,-0.002437107093357117,3.0987134799633296,3.1999999999999993,2.49964725076812,31.37628571223574,1.391798381771596,-2.1411320461591274,-23.21634304211648,0.09919189179611151,0.7513888888888889,0.006295966404967893,0.08934616707062674,-0.0024803439824101978,0.00034329587359893665,0.00013733772775070818,0.004212720843380424,0.00013426448503239818,0.0004982892288165619,0.0003580182556199851,-0.00014629166316248998,-0.022732470591638076,0.002094628240557561,-0.0005385347714306626,-4.32368890530806e-05,0.001388888888888884,-0.0005957018002327473,0.0016232206672061862,0.294,0.0005687684011184856,0.0004658236889987233,RB,True,-0.00011231360811658764,-0.0007165482466260364,-4.994732318130968e-05,-3.968309200574893e-05,-0.0005699743097670185,-0.00021986824165135901,False,True,True,True,True,True,True,True,True,False,False
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_main,development_2017_2022,720,2.500014089965859,31.37277385728711,1.3926044175887664,-2.1410652347519545,-23.194611838167965,0.10375379276218714,0.7513888888888889,0.005387908546830286,0.08926319799756183,-0.002431462331195006,3.0962462072378134,3.1999999999999993,2.49964725076812,31.37628571223574,1.391798381771596,-2.1411320461591274,-23.21634304211648,0.09919189179611151,0.7513888888888889,0.006295966404967893,0.08934616707062674,-0.0024803439824101978,0.000366839197738944,0.00014675638637662303,-0.0035118549486305994,-0.00011192704518436791,0.0008060358171704252,0.0005791326011921338,-6.681140717290646e-05,-0.021731203948515798,0.00456190096607563,-0.0009080578581376064,-4.8881651215191765e-05,0.0,-0.000665276726784903,0.0015251373143005552,0.2436,0.0005518445038479557,0.000497770003957676,RB,True,9.407625755297744e-06,-6.468530631154046e-05,0.0001318021458065477,-0.00018959662838835545,-0.0008905635631532016,-0.00031611934857833646,False,True,True,True,True,True,True,True,True,False,False
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_main,development_2017_2022,720,2.5000145616517977,31.370569755763256,1.391742757995113,-2.141094304328833,-23.211062734548403,0.10199103804903922,0.7513888888888889,0.005790729586981333,0.08933040183977461,-0.002471438698669554,3.0980089619509634,3.1999999999999993,2.49964725076812,31.37628571223574,1.391798381771596,-2.1411320461591274,-23.21634304211648,0.09919189179611151,0.7513888888888889,0.006295966404967893,0.08934616707062674,-0.0024803439824101978,0.00036731088367769615,0.0001469450873776701,-0.005715956472485573,-0.0001821744142983528,-5.562377648304917e-05,-3.99653981578707e-05,-3.774183029436884e-05,-0.005280307568078513,0.002799146252927709,-0.0005052368179865596,-8.905283740643852e-06,0.0,-0.0005503701229705042,0.001285722870520409,0.2608,0.0004893466715348761,0.0004984100421898674,RB,True,0.00030943094856450415,-0.00039166252063216334,8.685794127938351e-05,-8.812756235876407e-05,-0.0008112737379112334,-0.0002708477863302046,False,True,True,True,True,True,True,True,True,False,False
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_main,development_2017_2022,720,2.500249154378004,31.38295692297064,1.3920540619621113,-2.141062071657824,-23.212722457532145,0.10272627452147982,0.75,0.00569711728903724,0.08933637549919943,-0.002449635940301803,3.0972737254785194,3.1999999999999993,2.49964725076812,31.37628571223574,1.391798381771596,-2.1411320461591274,-23.21634304211648,0.09919189179611151,0.7513888888888889,0.006295966404967893,0.08934616707062674,-0.0024803439824101978,0.0006019036098838804,0.00024079542011334887,0.00667121073489696,0.00021261951768547505,0.0002556801905153616,0.00018370490572783282,-6.997450130352689e-05,-0.0036205845843362283,0.0035343827253683097,-0.0005988491159306525,-3.0708042108394847e-05,-0.001388888888888884,-0.00038082691900797943,0.0015846341387758473,0.1292,0.0005198988312674942,0.0008167326832049238,RB,True,0.000334935758197652,0.00028192298648210823,0.0003141115503375591,7.964468413645953e-05,-0.0006387256992277379,-8.165648825123976e-05,False,True,True,True,True,True,True,True,True,False,False
