study,result_dir,experiment,league,evidence_class,baseline_method,method,tier,period,n,ppg_crps,contribution_crps,played_crps,ppg_bias,contribution_bias,played_bias,ppg_80_coverage,extended_absence_calibration,extended_absence_brier,zero_active_calibration,predicted_missed_games,observed_missed_games
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_main,all_2017_2025,1080,2.4812040384905023,30.948113153689675,1.4247952313917436,-2.0805248180006224,-22.707084925759478,0.08414923092768789,0.7564814814814815,-0.00148812637287829,0.09444442244710761,-0.0035151141723392407,3.1269618801834245,3.2111111111111104
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_main,all_2017_2025,1080,2.481701028252245,30.940373910134845,1.4243235719000245,-2.0804831763843468,-22.69874713003428,0.08642552711033326,0.7555555555555555,-0.0018719264361827803,0.09445054775264121,-0.00349817528159485,3.124685584000778,3.2111111111111104
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_main,all_2017_2025,1080,2.4814562630307746,30.94512308531295,1.4252917803111336,-2.0804756192339515,-22.691032169302968,0.08803785679386456,0.7546296296296297,-0.002197487962776759,0.09447423767175696,-0.0034791874930599504,3.123073254317246,3.2111111111111104
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_main,all_2017_2025,1080,2.4813413923627006,30.943734233043763,1.4244608013869118,-2.0804393584322516,-22.681375256400674,0.08667775439526546,0.7555555555555555,-0.0019260520807285325,0.09443745398339146,-0.003500655286113457,3.124433356715844,3.2111111111111104
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_main,all_2017_2025,1080,2.4818782040215246,30.9553884812174,1.424979960955751,-2.080459521684297,-22.70811726877861,0.08613803675618449,0.7546296296296297,-0.0019241816267004663,0.09449837412519277,-0.0034636207493737477,3.1249730743549264,3.2111111111111104
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_main,development_2017_2022,720,2.49964725076812,31.37628571223574,1.391798381771596,-2.1411320461591274,-23.21634304211648,0.09919189179611151,0.7513888888888889,0.006295966404967893,0.08934616707062674,-0.0024803439824101978,3.1008081082038874,3.1999999999999993
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_main,development_2017_2022,720,2.5000145616517977,31.370569755763256,1.391742757995113,-2.141094304328833,-23.211062734548403,0.10199103804903922,0.7513888888888889,0.005790729586981333,0.08933040183977461,-0.002471438698669554,3.0980089619509634,3.1999999999999993
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_main,development_2017_2022,720,2.500014089965859,31.37277385728711,1.3926044175887664,-2.1410652347519545,-23.194611838167965,0.10375379276218714,0.7513888888888889,0.005387908546830286,0.08926319799756183,-0.002431462331195006,3.0962462072378134,3.1999999999999993
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_main,development_2017_2022,720,2.499990546641719,31.380498433079122,1.3922966710004125,-2.140985754495965,-23.193610571524843,0.10128652003666908,0.7527777777777778,0.00575743163353723,0.08932834609356828,-0.002437107093357117,3.0987134799633296,3.1999999999999993
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_main,development_2017_2022,720,2.500249154378004,31.38295692297064,1.3920540619621113,-2.141062071657824,-23.212722457532145,0.10272627452147982,0.75,0.00569711728903724,0.08933637549919943,-0.002449635940301803,3.0972737254785194,3.1999999999999993
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_main,recent_2020_2025,720,2.443707894336871,30.50898936184943,1.4539229819987538,-2.0479928797020768,-21.631911188082004,0.13602778074066116,0.7625,-0.008483994837113928,0.09755218727831848,-0.0029994217736235528,3.144527774814893,3.280555555555555
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_main,recent_2020_2025,720,2.4446791322969603,30.496498111547133,1.4526421451988836,-2.0479436099633137,-21.62215492360987,0.13799049951354125,0.7611111111111111,-0.00876404390650791,0.097550776141103,-0.002985853593560104,3.142565056042015,3.280555555555555
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_main,recent_2020_2025,720,2.4443717127724396,30.502866577844685,1.4536864367117908,-2.0479300053839626,-21.61487479400634,0.1402208750402979,0.7597222222222222,-0.00908962013071625,0.09762712898866242,-0.002969223648632703,3.1403346805152577,3.280555555555555
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_main,recent_2020_2025,720,2.4442175968826643,30.496196232447055,1.4523646390918752,-2.0479452648293552,-21.60306166072613,0.13903437833408178,0.7597222222222222,-0.008848902729296962,0.09749896185660153,-0.0030052045627337537,3.141521177221474,3.280555555555555
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_main,recent_2020_2025,720,2.4448968236253537,30.5164104485838,1.4535260994454309,-2.0478918666354184,-21.63275367100653,0.1370537983062021,0.7597222222222222,-0.008816532188612239,0.09761751017183136,-0.0029292894617787583,3.1435017572493535,3.280555555555555
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_main,temporal_2023_2025,360,2.4443176139352674,30.09176803659753,1.4907889306320385,-1.9593103616836118,-21.688568693045465,0.05406390919084075,0.7666666666666667,-0.017056311928570614,0.10464093320006936,-0.005584654552197324,3.1792694241424915,3.2333333333333325
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_main,temporal_2023_2025,360,2.4450739614531405,30.079982218878037,1.4894851997098473,-1.9592609204953757,-21.674115921006035,0.05529450523292133,0.7638888888888888,-0.01719723848251102,0.10469083957837441,-0.005551648447445443,3.178038828100414,3.2333333333333325
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_main,temporal_2023_2025,360,2.4443406091606064,30.089821541364625,1.4906665057558677,-1.959296388197946,-21.683872831572973,0.056605984857219405,0.7611111111111111,-0.01736828098199085,0.10489631702014725,-0.005574637816789837,3.1767273484761134,3.2333333333333325
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_main,temporal_2023_2025,360,2.4440430838046634,30.070205832973027,1.48878906215991,-1.9593465663048226,-21.65690462615233,0.05746022311245825,0.7611111111111111,-0.0172930195092601,0.10465566976303783,-0.005627751671626139,3.1758731102208753,3.2333333333333325
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_main,temporal_2023_2025,360,2.4451363033085665,30.10025159771093,1.4908317589430296,-1.9592544217372436,-21.698906891271555,0.05296156122559379,0.7638888888888888,-0.017166779458175907,0.10482237137717945,-0.005491590367517637,3.1803717721077387,3.2333333333333325
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_broad,all_2017_2025,1404,2.406678439266779,28.295068765860183,1.4520976533681609,-1.8104141257518895,-19.17906942952679,0.07897026765293536,0.7670940170940171,3.357394512422396e-05,0.09805095898626658,-0.003698197724886031,3.240118051435383,3.319088319088319
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_broad,all_2017_2025,1404,2.4071181885177033,28.288491640812204,1.4515467526823358,-1.8103784131673255,-19.164705849036178,0.08144093525983982,0.7670940170940171,-0.00034470328796461225,0.09802991669724896,-0.0036864904468358406,3.237647383828481,3.319088319088319
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_broad,all_2017_2025,1404,2.4067242385500798,28.292004406449227,1.4523267892399208,-1.8103724486895878,-19.154540213246435,0.08275865720457477,0.7649572649572649,-0.0006455207392034729,0.0980167651803829,-0.0036646296941485407,3.236329661883742,3.319088319088319
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_broad,all_2017_2025,1404,2.406840848697241,28.29079911829536,1.4518907873587836,-1.8103535328469849,-19.153222162168134,0.08207857388691901,0.7656695156695157,-0.0004325987742092169,0.09804178451930758,-0.0036885503534724653,3.2370097452013997,3.319088319088319
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_broad,all_2017_2025,1404,2.4073205513743674,28.302154270463245,1.4524156908412247,-1.8103601477155085,-19.170954551799746,0.08086948281439389,0.7663817663817664,-0.00039036623926710923,0.09808445181397474,-0.0036450599524545484,3.238218836273923,3.319088319088319
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_broad,development_2017_2022,936,2.422291151430632,28.749427472587335,1.445976017072217,-1.9504656546347425,-20.134894324841042,0.12191382345055964,0.7681623931623932,0.002319848914166131,0.09758869992099516,-0.0025750123881201313,3.2146246380879013,3.3365384615384617
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_broad,development_2017_2022,936,2.422685616517481,28.744478042089373,1.4457568020997766,-1.9504229308957024,-20.12439836466539,0.12500989251332145,0.7692307692307693,0.0018010755884879381,0.09753662929788476,-0.002569833012220346,3.2115285690251394,3.3365384615384617
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_broad,development_2017_2022,936,2.422677046904052,28.746028158552807,1.4463863782451274,-1.9504017395724982,-20.10787170138524,0.12650303507466887,0.7670940170940171,0.0014224052209345084,0.09744347169909612,-0.002515131837528179,3.2100354264637936,3.3365384615384617
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_broad,development_2017_2022,936,2.422636537534436,28.750931792612338,1.4464739338307635,-1.9503612682978688,-20.113614198895604,0.12457893057538114,0.7692307692307693,0.0017534367189625671,0.09755988138074337,-0.00254034575276694,3.2119595309630817,3.3365384615384617
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_broad,development_2017_2022,936,2.4230592221120033,28.756499812819005,1.4460581265963324,-1.9503947534123283,-20.12492687013566,0.12518127156987144,0.7681623931623932,0.001723821463090608,0.09753890360268506,-0.0025305697603187367,3.2113571899685898,3.3365384615384617
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_broad,recent_2020_2025,936,2.3712891794971767,27.63169846564646,1.4675757936489096,-1.7194195631327105,-17.795228826244397,0.13490962226839334,0.7735042735042735,-0.0037267556029852295,0.09841296478160651,-0.0040266305529698425,3.2593211469623764,3.39423076923077
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_broad,recent_2020_2025,936,2.372056916959945,27.62187166972112,1.46617719160921,-1.7193945482672741,-17.77804523988511,0.1373256706900267,0.7724358974358975,-0.0040325634283154554,0.09836824100106852,-0.00401184857373658,3.2569050985407433,3.39423076923077
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_broad,recent_2020_2025,936,2.371379584312762,27.625780332937097,1.4670428467028902,-1.7193765504028935,-17.767531683067467,0.13947753207698693,0.7702991452991453,-0.004372043155141739,0.09838126605715548,-0.004008347845591718,3.254753237153782,3.39423076923077
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_broad,recent_2020_2025,936,2.371705791523574,27.62167949809302,1.466294565476792,-1.719389975948091,-17.76606252870434,0.13845114227455524,0.7702991452991453,-0.004090567248172264,0.09837204788312152,-0.004029226968607625,3.2557796269562154,3.39423076923077
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_broad,recent_2020_2025,936,2.3721761572994806,27.638135737295322,1.4674556514600041,-1.719355207557764,-17.784818191723488,0.13670530084223387,0.7713675213675214,-0.004113046176452653,0.09843704808096895,-0.003971526241869905,3.257525468388536,3.39423076923077
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,core_broad,temporal_2023_2025,468,2.3754530149390707,27.386351352405885,1.4643409259600477,-1.530311067986184,-17.267419638898293,-0.006916843942313338,0.7649572649572649,-0.004538975992959646,0.09897547711680943,-0.005944568398417832,3.291104878130348,3.284188034188034
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,core_broad,temporal_2023_2025,468,2.3759833325181465,27.376518838257876,1.4631266538474539,-1.5302893777105713,-17.24532081777774,-0.0056969792471235825,0.7628205128205128,-0.004636261040869727,0.09901649149597735,-0.005919805316066832,3.289885013435157,3.284188034188034
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,core_broad,temporal_2023_2025,468,2.374818621842135,27.383956902242062,1.4642076112295073,-1.530313866923768,-17.247877236968808,-0.004730098535613472,0.7606837606837606,-0.004781372659479463,0.09916335214295645,-0.005963625407389267,3.288918132723646,3.284188034188034
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,core_broad,temporal_2023_2025,468,2.375249471022851,27.370533769661414,1.4627244944148232,-1.5303380619452167,-17.232438088713206,-0.00292213949000533,0.7585470085470085,-0.0048046697605527156,0.09900559079643605,-0.0059849595548835165,3.2871101736780393,3.284188034188034
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,core_broad,temporal_2023_2025,468,2.3758432098990956,27.39346318575174,1.4651308193310093,-1.5302909363218684,-17.263009915127924,-0.007754094696561311,0.7628205128205128,-0.004618741643982516,0.09917554823655408,-0.005874040336726174,3.2919421288845943,3.284188034188034
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,depth_main,all_2017_2025,1567,1.9528390845565669,14.383989952035027,1.852307921331631,-0.6450093966347696,-3.9976031289654155,0.14889625665725675,0.824505424377792,-0.006191353111584197,0.1722874120783843,-0.0025365307874746397,5.1165791741021565,5.2654754307594125
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,depth_main,all_2017_2025,1567,1.9529185384944348,14.383758797332664,1.8512796920136394,-0.6448769693216221,-3.9890666895402465,0.14988296306035742,0.8238672622846203,-0.006422866510542524,0.1721524362695458,-0.002573210197312128,5.115592467699056,5.2654754307594125
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,depth_main,all_2017_2025,1567,1.9529105747937476,14.382722706680221,1.85129441293956,-0.6448430364865269,-3.9853057790988466,0.150357115134454,0.822590938098277,-0.006668317471469398,0.17211605088387671,-0.002584204844129641,5.115118315624958,5.2654754307594125
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,depth_main,all_2017_2025,1567,1.9526150398884565,14.383287790500104,1.851612598076906,-0.644972030935771,-3.9957679930286893,0.15178496112421125,0.8232291001914487,-0.006586360506595501,0.17218744940538158,-0.002619399221122802,5.113690469635202,5.2654754307594125
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,depth_main,all_2017_2025,1567,1.9534190653649273,14.3868243578425,1.8518593603779845,-0.644840945123484,-3.99186970067874,0.1471650128292735,0.8232291001914487,-0.006170876563859562,0.1722275503966296,-0.0024990448438747433,5.118310417930138,5.2654754307594125
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,production,depth_main,development_2017_2022,1039,1.9196262455371933,14.35873606046601,1.8572634965759964,-0.8742216417396338,-4.824872935634007,0.2445867196870487,0.8325312800769971,-0.019077707076928296,0.17810718342247234,0.003166791151872593,5.052814627762421,5.297401347449471
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w050,depth_main,development_2017_2022,1039,1.9197929803209066,14.357470660058448,1.855756747476843,-0.8741210292062811,-4.8192790757134985,0.24530783470781165,0.8315688161693936,-0.019308581938521474,0.1779558944579624,0.003110117579630055,5.052093512741658,5.297401347449471
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_dual_role_w100,depth_main,development_2017_2022,1039,1.9198792563955016,14.356013692521026,1.8556094853787712,-0.874105239562033,-4.816545700508977,0.24648364131919998,0.8306063522617901,-0.019695361983640913,0.1779354246197512,0.003104326760740548,5.050917706130271,5.297401347449471
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_passing_down_w050,depth_main,development_2017_2022,1039,1.9195303653447202,14.358166261421836,1.85620490409648,-0.8742347952937701,-4.828666226647085,0.24748151973764357,0.8315688161693936,-0.019584910937444355,0.1779526992489457,0.0030446946074741167,5.049919827711827,5.297401347449471
2026-07-31_template_fastr_rb_roles,results_dk,2026-07-31_template_fastr_rb_roles__results_dk,dk,fresh_expanded,production,rb_scoring_role_w050,depth_main,development_2017_2022,1039,1.9202292223132478,14.359879657464143,1.8560772146504958,-0.8740346022458608,-4.81975518353484,0.24240494211575372,0.8306063522617901,-0.019086147529076725,0.17793664297731027,0.0032376197918609004,5.054996405333718,5.297401347449471
