run_id,target_version,league,scoring_hash,feature_run_id,created_at,validation_start_origin,validation_end_origin,current_origin,forecast_target_season,training_origin_embargo,primary_residual_method,primary_participation_method,runtime_seconds,status,parameter_cache_hits,parameter_cache_entries
v2_next_year_dk_20260828T193828Z_8a64df5a,v2_next_year_expert_residual_v1,dk,ffd5380565fe3f79beadf882313f7071e869807a3b684be52ca0f35394cf5f70,milestone_3_20260828T190225Z_6beb7335,2026-08-28T19:40:23+00:00,2017,2024,2026,2027,1,next_residual_primary_blend,next_participation_lightgbm,115.72821390000172,shadow,0,5
