study,result_dir,experiment,league,evidence_class,candidate_method,baseline_method,tier,period,metric,n,season_clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better,season_cluster_se
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_strict,temporal_2023_2025,played_crps,252,3,-0.0017102709929720042,-0.00954276700225694,0.006876406107232383,0.6288,0.003908483604625552
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_strict,temporal_2023_2025,ppg_crps,252,3,-0.0032130572277015265,-0.007068628212607358,-0.0012029796800760782,1.0,0.0015712895947698874
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_strict,temporal_2023_2025,contribution_crps,252,3,-0.038031488553593326,-0.049838260619873065,-0.028805721077703877,1.0,0.005016562597306509
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_strict,temporal_2023_2025,played_crps,252,3,0.0011596438941918771,-0.00543826455454777,0.008759447303000715,0.388,0.003384130066826774
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_main,development_2017_2022,ppg_crps,720,6,0.0010882746025091972,-0.0015054856986790016,0.003218882048508065,0.208,0.0012424426307585965
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_main,development_2017_2022,contribution_crps,720,6,0.004704311950123417,-0.012931096755577473,0.02254333649619053,0.3108,0.009215829252328916
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_main,development_2017_2022,played_crps,720,6,3.2653336173157834e-05,-0.002688149434593289,0.002525291775551406,0.4726,0.0013332118934264278
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_main,development_2017_2022,ppg_crps,720,6,0.0012232685489362927,-0.0028012330409705796,0.00445526031469238,0.2446,0.0018744545709625735
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_main,development_2017_2022,contribution_crps,720,6,0.00590500231863828,-0.027245325888578736,0.03216717069032998,0.3362,0.015258564641228003
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_main,development_2017_2022,played_crps,720,6,2.021525442087982e-05,-0.0013260612882351032,0.0015876038832006876,0.4858,0.0007367411625051488
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_main,development_2017_2022,ppg_crps,720,6,0.0013563042943259063,-0.0014327667177353135,0.003679137818880601,0.1524,0.001296395581054494
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_main,development_2017_2022,contribution_crps,720,6,0.007887620345200748,-0.014628246047630016,0.028480569176844182,0.2278,0.010987334281788858
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_main,development_2017_2022,played_crps,720,6,-0.0004268474827459212,-0.002146609921966073,0.0013177117248815524,0.6722,0.0009000958620010072
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_main,development_2017_2022,ppg_crps,720,6,0.0001572636755895751,-0.00251382941301356,0.002253671584756782,0.4316,0.001237047605904704
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_main,development_2017_2022,contribution_crps,720,6,-0.016129066930913264,-0.03735101799136756,0.005091734822368853,0.9242,0.010531479662958731
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_main,development_2017_2022,played_crps,720,6,-0.0006118466648479736,-0.0020068656483338667,0.0010166991371764733,0.7816,0.0007791845058393289
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_main,temporal_2023_2025,ppg_crps,360,3,-0.003346065968048706,-0.005222635833655923,0.0001309529303132754,0.9616,0.0014282688418026134
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_main,temporal_2023_2025,contribution_crps,360,3,-0.031398913155978835,-0.05044642356106722,-0.0021730553337644914,1.0,0.01221466610743936
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_main,temporal_2023_2025,played_crps,360,3,-0.0006743451419016997,-0.0019305001966995236,0.0010632061944300555,0.737,0.0007447132190871737
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_main,temporal_2023_2025,ppg_crps,360,3,-0.004425214251552223,-0.006798236661593173,-0.0016413228338820474,1.0,0.001220914166943853
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_main,temporal_2023_2025,contribution_crps,360,3,-0.024777782858500727,-0.03722000581034458,-0.014322459595993127,1.0,0.005414375410884335
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_main,temporal_2023_2025,played_crps,360,3,0.0010130458695246192,-0.0020610585666357172,0.004525399358495494,0.259,0.001579469028338185
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_main,temporal_2023_2025,ppg_crps,360,3,-0.004327500134067451,-0.006194345117567181,-0.0030132838418130575,1.0,0.0007756599109469637
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_main,temporal_2023_2025,contribution_crps,360,3,-0.02273723475972938,-0.03505771601034793,-0.0062933103597448735,1.0,0.006981737282602527
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_main,temporal_2023_2025,played_crps,360,3,-0.0015849688439418318,-0.004435901719372196,0.002856827175377118,0.7566,0.0018065957271033305
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_main,temporal_2023_2025,ppg_crps,360,3,-0.0039387757729471016,-0.005805120716095387,-0.0028913897795276523,1.0,0.0007517187203319147
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_main,temporal_2023_2025,contribution_crps,360,3,-0.021921759676886764,-0.05408024097296248,0.010096604028458977,0.9622,0.015139199032864533
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_main,temporal_2023_2025,played_crps,360,3,0.001921283435906431,0.0003560494194949063,0.00305598658227824,0.0,0.000653036845907542
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_broad,development_2017_2022,ppg_crps,936,6,0.0006018385788317843,-0.0014563183380721118,0.0023196767928132973,0.2628,0.0009848850249114182
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_broad,development_2017_2022,contribution_crps,936,6,0.004446738718611955,-0.006118801299237114,0.014314455119840891,0.204,0.005260107571532181
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_broad,development_2017_2022,played_crps,936,6,-5.432645453305254e-06,-0.0028625715664796973,0.0024737701358200164,0.5058,0.0013430039174999716
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_broad,development_2017_2022,ppg_crps,936,6,0.00047605397604745834,-0.002291768334578569,0.002716554228577162,0.3328,0.0012880886201939617
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_broad,development_2017_2022,contribution_crps,936,6,0.002360919412491115,-0.018547868771107718,0.01969942780092535,0.4,0.009926534095394868
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_broad,development_2017_2022,played_crps,936,6,-0.00048649614594353856,-0.002553658213243774,0.001480763945429009,0.665,0.0010755562770569784
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_broad,development_2017_2022,ppg_crps,936,6,0.0006611306460663788,-0.0013894693051675422,0.002420523228416034,0.246,0.0009880208897139222
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_broad,development_2017_2022,contribution_crps,936,6,0.003067840616721331,-0.013593557119942904,0.018842452917408246,0.362,0.008511271131983796
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_broad,development_2017_2022,played_crps,936,6,-0.0005911404606977435,-0.002352509340623229,0.0010230182925595284,0.7446,0.000880017813821408
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_broad,development_2017_2022,ppg_crps,936,6,-0.0003342863158787935,-0.0021839183270390087,0.0012113993715571199,0.6314,0.0008730730985370385
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_broad,development_2017_2022,contribution_crps,936,6,-0.013120284369094855,-0.029858499040203074,0.005069379181279726,0.9134,0.009133340075543901
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_broad,development_2017_2022,played_crps,936,6,-0.0009536819654819299,-0.0026247663220783026,0.0005229366607713608,0.884,0.0008107916577439006
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_broad,temporal_2023_2025,ppg_crps,468,3,-0.00286952949423704,-0.005048655389570525,0.0005063067864025048,0.9642,0.0013821585117449564
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_broad,temporal_2023_2025,contribution_crps,468,3,-0.02523406034916194,-0.03997613173740513,0.0027834495392986716,0.9634,0.01136563048992772
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,core_broad,temporal_2023_2025,played_crps,468,3,0.0013750475531909532,0.00029494995686930013,0.0022677043661180063,0.0,0.0004781499010706108
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_broad,temporal_2023_2025,ppg_crps,468,3,-0.004132758228089122,-0.006924722555658267,-0.0021579740236114795,1.0,0.001169548973886531
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_broad,temporal_2023_2025,contribution_crps,468,3,-0.02463707516285747,-0.032896901966630136,-0.017344689019896907,1.0,0.003633133171392231
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,core_broad,temporal_2023_2025,played_crps,468,3,0.0033440248290597585,-0.00012123335451769597,0.007068394126284085,0.038,0.0017207546967423803
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_broad,temporal_2023_2025,ppg_crps,468,3,-0.0037972679905368396,-0.006020637543575673,-0.00253028105477181,1.0,0.0009102978663140527
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_broad,temporal_2023_2025,contribution_crps,468,3,-0.020813059910313198,-0.03257294689015904,-0.006749646712219795,1.0,0.006126958113461869
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,core_broad,temporal_2023_2025,played_crps,468,3,-2.7772507682332053e-06,-0.0027088935616210942,0.003610202838697608,0.6364,0.0015139644648204773
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_broad,temporal_2023_2025,ppg_crps,468,3,-0.00402672796331726,-0.004894434475477698,-0.00342868034073269,1.0,0.0003667688724618661
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_broad,temporal_2023_2025,contribution_crps,468,3,-0.025977017872563755,-0.040862134599261114,-0.0036834234269382472,1.0,0.009288166618917454
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,core_broad,temporal_2023_2025,played_crps,468,3,0.002823129194705911,0.0002364286856469054,0.006090558244545181,0.0,0.0014128154432504227
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,depth_main,development_2017_2022,ppg_crps,1039,6,-0.0002794206050474239,-0.0011509047027994344,0.0006031411798991926,0.7268,0.0004565716936953586
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,depth_main,development_2017_2022,contribution_crps,1039,6,-0.0019339581216326577,-0.008957321567726184,0.00662328091277579,0.7014,0.00402996642170072
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,depth_main,development_2017_2022,played_crps,1039,6,-0.0002674081530955476,-0.0008983506417071832,0.0002534871884197946,0.8198,0.00029419073222928827
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,depth_main,development_2017_2022,ppg_crps,1039,6,-0.0006145742842445808,-0.0017704494202890107,0.0005073461004546521,0.8504,0.0005852851923597126
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,depth_main,development_2017_2022,contribution_crps,1039,6,-0.008085068565950489,-0.018388115071130997,0.0009795595183168734,0.95,0.005020242843530626
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,depth_main,development_2017_2022,played_crps,1039,6,-0.0015453829608189763,-0.003576887045723034,0.000304131930220995,0.9402,0.001034865934834254
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,depth_main,development_2017_2022,ppg_crps,1039,6,-0.0005339426060919643,-0.0014600736788775508,0.0005620272154778939,0.8472,0.0005141740005932903
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,depth_main,development_2017_2022,contribution_crps,1039,6,-0.0070611241682023325,-0.012430485272250498,-0.0023427982579255894,0.9992,0.002523662755031814
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,depth_main,development_2017_2022,played_crps,1039,6,-0.0005179595691108234,-0.0010042216921558622,2.427550515197096e-05,0.9714,0.00026698361214891943
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,depth_main,development_2017_2022,ppg_crps,1039,6,-0.0008406590933010347,-0.0012934423645928623,-0.0003696645381480121,0.9984,0.0002524987664962915
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,depth_main,development_2017_2022,contribution_crps,1039,6,-0.0020953550986907575,-0.008685642858990825,0.004660692251447452,0.7206,0.003444594383410754
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,depth_main,development_2017_2022,played_crps,1039,6,0.0005111013156202708,-0.0005605995655440671,0.0017349711331241689,0.2398,0.000617220383133695
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,depth_main,temporal_2023_2025,ppg_crps,528,3,-0.0007116315961539877,-0.0010034331889567996,-0.0005185343412538129,1.0,0.00012121712395337427
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,depth_main,temporal_2023_2025,contribution_crps,528,3,-0.001655576903893802,-0.006468685153500385,0.007267388366770151,0.7412,0.0036588218620805875
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w100,production,depth_main,temporal_2023_2025,played_crps,528,3,0.0018228320432541875,0.001513008472686328,0.0023378904765439306,0.0,0.0002105505169280431
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,depth_main,temporal_2023_2025,ppg_crps,528,3,-7.305812901652379e-05,-0.0005703870722066863,0.0004266519727851592,0.6264,0.000234934192056988
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,depth_main,temporal_2023_2025,contribution_crps,528,3,-0.0038936677296484657,-0.015314936196621588,0.016917285379764183,0.7312,0.008515181766449012
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_disp_w150,production,depth_main,temporal_2023_2025,played_crps,528,3,0.001578545432060016,-0.0008235150617735342,0.004579620484584598,0.1516,0.0013153312378542338
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,depth_main,temporal_2023_2025,ppg_crps,528,3,-0.00028695953936934594,-0.0010378389485659583,0.0005063998330467101,0.8532,0.0003624154138693543
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,depth_main,temporal_2023_2025,contribution_crps,528,3,-0.0034789436906074375,-0.01058492222740528,0.00623094584354801,0.7448,0.004075576970731862
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_air_value_w100,production,depth_main,temporal_2023_2025,played_crps,528,3,-0.00018738644043218234,-0.0014799320288104258,0.0007399684935428327,0.5942,0.0005471067135347275
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,depth_main,temporal_2023_2025,ppg_crps,528,3,-0.0007805282294942354,-0.002585822660196496,0.0005128522057568793,0.7338,0.0007740082806921543
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,usage_depth_w100,production,depth_main,temporal_2023_2025,contribution_crps,528,3,-0.004377823064155392,-0.018057603894822225,0.01847287570631363,0.7392,0.009412255850189512
