study,result_dir,experiment,league,evidence_class,baseline_method,method,tier,period,n,ppg_crps,contribution_crps,played_crps,ppg_bias,contribution_bias,played_bias,ppg_80_coverage,extended_absence_calibration,extended_absence_brier,zero_active_calibration,predicted_missed_games,observed_missed_games
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,core_strict,recent_2020_2025,504,2.445020759909903,32.84898845080731,1.3949502733274204,-2.3129869273303694,-24.78771505088972,0.13109469805504873,0.7559523809523809,-0.006279012038964249,0.0888990422408352,0.002326700879341826,2.978032286071935,3.109126984126984
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,core_strict,recent_2020_2025,504,2.4449825339999185,32.84427822299806,1.3945436891065321,-2.3128461342294546,-24.792353897629653,0.13063269488031878,0.751984126984127,-0.006780120188110972,0.08844697285380655,0.0023740341546459095,2.978494289246667,3.109126984126984
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,core_strict,recent_2020_2025,504,2.4445670135732844,32.85076631576881,1.3953827129931107,-2.3128468958365467,-24.791186597254708,0.1317475912323973,0.753968253968254,-0.007150442624173928,0.08840958443453814,0.002388892269217485,2.977379392894587,3.109126984126984
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,core_strict,recent_2020_2025,504,2.4445041816824014,32.84615047502243,1.3937724617943708,-2.312857177172293,-24.77923675378663,0.13177782581497505,0.753968253968254,-0.007046234110175062,0.08831367403390897,0.0024264079301612885,2.9773491583120073,3.109126984126984
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,core_strict,recent_2020_2025,504,2.4448144135359007,32.824934424017975,1.3953124006268656,-2.3127227138403006,-24.72210196429725,0.13786651813158451,0.753968253968254,-0.007551478970657444,0.08839057745367533,0.0025140722746647987,2.9712604659954014,3.109126984126984
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,core_strict,temporal_2023_2025,252,2.3894945879662766,32.33088243505818,1.4031068440479566,-2.195841121206668,-24.686182526586677,-0.018572197389840905,0.7658730158730159,-0.013275494689516387,0.09360967163541552,0.004387172290906076,3.0026991815168245,2.984126984126984
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,core_strict,temporal_2023_2025,252,2.386917382617676,32.28981955773972,1.402489944956375,-2.1954650753904215,-24.669377486584665,-0.014532708609845908,0.7619047619047619,-0.014298281057505788,0.09328718199419485,0.0045296750210728175,2.9986596927368314,2.984126984126984
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,core_strict,temporal_2023_2025,252,2.385428407401713,32.2980109448805,1.4044709894838245,-2.1953995495101544,-24.657330506750647,-0.012996287832760875,0.7619047619047619,-0.01486675243918803,0.09323931094635891,0.0046099659608393115,2.997123271959744,2.984126984126984
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,core_strict,temporal_2023_2025,252,2.386060063277341,32.30404446532071,1.4013965730549844,-2.1954696223009162,-24.663176306614847,-0.014203030773274516,0.7619047619047619,-0.014646325979490199,0.09314744695982595,0.0046013390138056505,2.998330014900258,2.984126984126984
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,core_strict,temporal_2023_2025,252,2.386281530738575,32.29285094650458,1.4042664879421485,-2.1953405143493403,-24.604719970746647,-0.00902305480119254,0.7698412698412699,-0.015026466663017046,0.09345572522234012,0.004642178773387968,2.993150038928178,2.984126984126984
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,core_main,all_2017_2025,1080,2.4812040384905023,30.948113153689675,1.4247952313917436,-2.0805248180006224,-22.707084925759478,0.08414923092768789,0.7564814814814815,-0.00148812637287829,0.09444442244710761,-0.0035151141723392407,3.1269618801834245,3.2111111111111104
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,core_main,all_2017_2025,1080,2.480814199569492,30.940783057271094,1.4245922185685584,-2.080443853573493,-22.707546151620463,0.0859860574165721,0.7555555555555555,-0.0018936489111613664,0.09424403698954244,-0.0035399347012220663,3.125125053694539,3.2111111111111104
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,core_main,all_2017_2025,1080,2.480544479439276,30.943790560949257,1.4251463901845325,-2.080300406155883,-22.705539735548086,0.08611732797730043,0.7583333333333333,-0.0021394776225563406,0.09425688466741848,-0.003488824263440996,3.124993783133812,3.2111111111111104
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,core_main,all_2017_2025,1080,2.480665741308697,30.945792488999885,1.4239823434552656,-2.080413156701349,-22.706218478061277,0.08653053521413391,0.7583333333333333,-0.002053485183765927,0.09418832546646946,-0.00353035917121385,3.1245805758969762,3.2111111111111104
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,core_main,all_2017_2025,1080,2.4799959556832465,30.930053189176768,1.4250277614271474,-2.080256583894752,-22.670118747456076,0.0887773308860885,0.7564814814814815,-0.0022999298097566706,0.09427022461020401,-0.0034070361821726645,3.1223337802250217,3.2111111111111104
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,core_main,development_2017_2022,720,2.49964725076812,31.37628571223574,1.391798381771596,-2.1411320461591274,-23.21634304211648,0.09919189179611151,0.7513888888888889,0.006295966404967893,0.08934616707062674,-0.0024803439824101978,3.1008081082038874,3.1999999999999993
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,core_main,development_2017_2022,720,2.500735525370629,31.38099002418586,1.3918310351077692,-2.1412272312269933,-23.223333173395137,0.10015287651716318,0.7513888888888889,0.006089485751734833,0.08913632480491777,-0.0025643333638680167,3.0998471234828386,3.1999999999999993
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,core_main,development_2017_2022,720,2.5008705193170564,31.382190714554376,1.3918185970260168,-2.141113601241062,-23.227814585774098,0.10034733375605222,0.7555555555555555,0.005954631775901428,0.08915258118398232,-0.002578755980700723,3.099652666243946,3.1999999999999993
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,core_main,development_2017_2022,720,2.5010035550624456,31.38417333258094,1.3913715342888502,-2.141185884750607,-23.223020592560847,0.10153262664544793,0.7555555555555555,0.005904906426514825,0.08912847654356865,-0.0025873643869775264,3.098467373354554,3.1999999999999993
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,core_main,development_2017_2022,720,2.4998045144437095,31.36015664530483,1.391186535106748,-2.141070271656337,-23.1893707985297,0.10280573848183745,0.7513888888888889,0.005724760081872254,0.0890712565423161,-0.0024377140589015222,3.097194261518162,3.1999999999999993
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,core_main,recent_2020_2025,720,2.443707894336871,30.50898936184943,1.4539229819987538,-2.0479928797020768,-21.631911188082004,0.13602778074066116,0.7625,-0.008483994837113928,0.09755218727831848,-0.0029994217736235528,3.144527774814893,3.280555555555555
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,core_main,recent_2020_2025,720,2.4429410412030697,30.50118901531882,1.4529530101085975,-2.0477639390920315,-21.628257075686957,0.1367939595587956,0.7597222222222222,-0.008935926358594165,0.09723067242304302,-0.0029732037531086247,3.143761595996759,3.280555555555555
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,core_main,recent_2020_2025,720,2.4426412865567255,30.502342494427765,1.4543337606783,-2.047620934754213,-21.618699222158597,0.13742893277286272,0.7625,-0.009288376879601795,0.09727648599942017,-0.0028878619864285103,3.14312662278269,3.280555555555555
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,core_main,recent_2020_2025,720,2.442332973784156,30.502292229712626,1.452716419186656,-2.047754650269074,-21.617976130786584,0.13744110641191307,0.7611111111111111,-0.009115616986018316,0.09713918064048147,-0.002922654663029699,3.143114449143642,3.280555555555555
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,core_main,recent_2020_2025,720,2.44262958715043,30.49018211584196,1.4545242812500467,-2.04757819975583,-21.578276125192506,0.14213163740236218,0.7597222222222222,-0.009597954021485638,0.09729372497215559,-0.002824143910263909,3.138423918153194,3.280555555555555
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,core_main,temporal_2023_2025,360,2.4443176139352674,30.09176803659753,1.4907889306320385,-1.9593103616836118,-21.688568693045465,0.05406390919084075,0.7666666666666667,-0.017056311928570614,0.10464093320006936,-0.005584654552197324,3.1792694241424915,3.2333333333333325
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,core_main,temporal_2023_2025,360,2.4409715479672185,30.06036912344155,1.490114585490137,-1.958877098266492,-21.675972108071125,0.057652419215389945,0.7638888888888888,-0.017859918236953765,0.10445946135879176,-0.005491137375930164,3.175680914117942,3.2333333333333325
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,core_main,temporal_2023_2025,360,2.439892399683715,30.066990253739025,1.491801976501563,-1.958674015985525,-21.660990035096066,0.05765731641979688,0.7638888888888888,-0.01832769641947188,0.10446549163429078,-0.005308960828921542,3.1756760169135347,3.2333333333333325
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,core_main,temporal_2023_2025,360,2.4399901138011995,30.069030801837794,1.4892039617880966,-1.9588677006028323,-21.67261424906215,0.05652635235150583,0.7638888888888888,-0.01797026840432743,0.10430802331227107,-0.005416348739686497,3.1768069809818265,3.2333333333333325
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,core_main,temporal_2023_2025,360,2.44037883816232,30.06984627692064,1.492710214067945,-1.9586292083715802,-21.631614645308815,0.060720515694590596,0.7666666666666667,-0.018349309593014507,0.10466816074597983,-0.00534568042871495,3.1726128176387416,3.2333333333333325
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,core_broad,all_2017_2025,1404,2.406678439266779,28.295068765860183,1.4520976533681609,-1.8104141257518895,-19.17906942952679,0.07897026765293536,0.7670940170940171,3.357394512422396e-05,0.09805095898626658,-0.003698197724886031,3.240118051435383,3.319088319088319
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,core_broad,all_2017_2025,1404,2.4061231551545874,28.289621904889536,1.452552380788922,-1.8103666295089884,-19.185126301740326,0.07907612797396557,0.7663817663817664,-0.0002612401089225197,0.09784394625820492,-0.003711538871688085,3.2400121911143547,3.319088319088319
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,core_broad,all_2017_2025,1404,2.4056182225081137,28.288430353747554,1.4528879975472182,-1.8102048708142418,-19.188521697073913,0.078234779770112,0.7670940170940171,-0.00040216272958434884,0.09783062108199407,-0.0036696484623186003,3.2408535393182074,3.319088319088319
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,core_broad,all_2017_2025,1404,2.405853437033977,28.29017630630123,1.4517026339774395,-1.810358412729003,-19.18567570688173,0.07966710847879807,0.7670940170940171,-0.00038438914815955294,0.0977788916677368,-0.0037085013618622523,3.2394212106095193,3.319088319088319
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,core_broad,all_2017_2025,1404,2.40511333906842,28.2776629036566,1.4524029084560746,-1.810104730108476,-19.157513696143237,0.07904659531907375,0.7663817663817664,-0.000412522958036024,0.09781451885565612,-0.003527991577228555,3.240041723769247,3.319088319088319
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,core_broad,development_2017_2022,936,2.422291151430632,28.749427472587335,1.445976017072217,-1.9504656546347425,-20.134894324841042,0.12191382345055964,0.7681623931623932,0.002319848914166131,0.09758869992099516,-0.0025750123881201313,3.2146246380879013,3.3365384615384617
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,core_broad,development_2017_2022,936,2.422892990009464,28.753874211305945,1.4459705844267634,-1.950567726107584,-20.142716423145526,0.12212050388020976,0.7692307692307693,0.0021322556338240067,0.09732654101946593,-0.0026276550870972994,3.2144179576582506,3.3365384615384617
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,core_broad,development_2017_2022,936,2.4227672054066796,28.751788391999824,1.4454895209262733,-1.9504198326282165,-20.152171484415234,0.1213348406022255,0.7702991452991453,0.002069223316452415,0.09732036751686644,-0.0026353792256534857,3.2152036209362347,3.3365384615384617
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,core_broad,development_2017_2022,936,2.422952282076698,28.752495313204058,1.4453848766115192,-1.9505190516659767,-20.14340113300519,0.12310247461620427,0.7702991452991453,0.001979659612024315,0.09731307361502313,-0.0026351552845609244,3.2134359869222564,3.3365384615384617
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,core_broad,development_2017_2022,936,2.421956865114753,28.736307188218237,1.445022335106735,-1.9502932481493376,-20.118809303061497,0.12154543589261632,0.7681623931623932,0.002000727167543223,0.09730005826654871,-0.002437153744514943,3.2149930256458443,3.3365384615384617
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,core_broad,recent_2020_2025,936,2.3712891794971767,27.63169846564646,1.4675757936489096,-1.7194195631327105,-17.795228826244397,0.13490962226839334,0.7735042735042735,-0.0037267556029852295,0.09841296478160651,-0.0040266305529698425,3.2593211469623764,3.39423076923077
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,core_broad,recent_2020_2025,936,2.3702767925851544,27.622502095603906,1.4674449436268748,-1.7192497318523259,-17.800038763862254,0.13393533940790392,0.7702991452991453,-0.004115821762598018,0.09811457085894258,-0.004008376066938553,3.2602954298228646,3.39423076923077
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,core_broad,recent_2020_2025,936,2.3696746887859814,27.620147454541435,1.468543426559235,-1.7190844126214049,-17.80012665073116,0.1334444481658597,0.7713675213675214,-0.004366939512434526,0.09812778157309589,-0.003941014720620945,3.260786321064911,3.39423076923077
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,core_broad,recent_2020_2025,936,2.369658146498731,27.62098197399516,1.4669040439200707,-1.7192681316556562,-17.7943847173815,0.13483466932800328,0.7702991452991453,-0.0042603160056711165,0.09803423604870899,-0.003976846783721278,3.2593960999027676,3.39423076923077
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,core_broad,recent_2020_2025,936,2.369520575585895,27.608115216713202,1.4680979467025739,-1.7190272169465697,-17.762720725326787,0.13607422981163614,0.7692307692307693,-0.004478943875768193,0.0981065508564216,-0.003816988322592042,3.2581565394191347,3.39423076923077
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,core_broad,temporal_2023_2025,468,2.3754530149390707,27.386351352405885,1.4643409259600477,-1.530311067986184,-17.267419638898293,-0.006916843942313338,0.7649572649572649,-0.004538975992959646,0.09897547711680943,-0.005944568398417832,3.291104878130348,3.284188034188034
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,core_broad,temporal_2023_2025,468,2.3725834854448338,27.361117292056722,1.465715973513239,-1.5299644363117968,-17.26994605892992,-0.00701262383852281,0.7606837606837606,-0.005048231594415503,0.0988787567356829,-0.005879306440869658,3.2912006580265576,3.284188034188034
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,core_broad,temporal_2023_2025,468,2.3713202567109817,27.361714277243028,1.467684950789108,-1.529774947186292,-17.261222122391267,-0.007965341894114922,0.7606837606837606,-0.00534493482165789,0.09885112821224933,-0.005738186935648835,3.2921533760821493,3.284188034188034
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,core_broad,temporal_2023_2025,468,2.371655746948534,27.36553829249557,1.4643381487092797,-1.530037134855056,-17.270224854634808,-0.007203623796014362,0.7606837606837606,-0.005112486668527316,0.09871052777316415,-0.00585519351646491,3.2913916579840485,3.284188034188034
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,core_broad,temporal_2023_2025,468,2.3714262869757534,27.36037433453332,1.4671640551547538,-1.5297276940267537,-17.234922482306715,-0.005951085828011476,0.7628205128205128,-0.005239023209194574,0.09884344003387092,-0.005709667242655779,3.290139120016045,3.284188034188034
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,depth_main,all_2017_2025,1567,1.9528390845565669,14.383989952035027,1.852307921331631,-0.6450093966347696,-3.9976031289654155,0.14889625665725675,0.824505424377792,-0.006191353111584197,0.1722874120783843,-0.0025365307874746397,5.1165791741021565,5.2654754307594125
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,depth_main,all_2017_2025,1567,1.9524140306373496,14.382149794349237,1.8527448187456523,-0.6451492217238041,-3.989276755317693,0.1396030160672203,0.8264199106573069,-0.004970808918968894,0.17231474917092893,-0.002543113320955699,5.125872414692191,5.2654754307594125
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,depth_main,all_2017_2025,1567,1.9524069739162024,14.37731717424225,1.8518151447469704,-0.6450564243073714,-3.9882695907048675,0.13418989160934128,0.822590938098277,-0.004356776821128228,0.17216776176313384,-0.0024991468489726915,5.131285539150072,5.2654754307594125
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,depth_main,all_2017_2025,1567,1.952388362792357,14.378135842092842,1.8519013482411049,-0.6451670784072201,-3.989635224619079,0.13921002058045123,0.824505424377792,-0.0049170534485673545,0.1722646665121618,-0.002529743756970005,5.126265410178961,5.2654754307594125
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_depth_w100,depth_main,all_2017_2025,1567,1.9520186865328828,14.381125520302152,1.8531587278950938,-0.6449840344411325,-4.002342069234141,0.13656761969398085,0.824505424377792,-0.004764625262311251,0.17233672842735984,-0.002401790486378782,5.128907811065432,5.2654754307594125
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,production,depth_main,development_2017_2022,1039,1.9196262455371933,14.35873606046601,1.8572634965759964,-0.8742216417396338,-4.824872935634007,0.2445867196870487,0.8325312800769971,-0.019077707076928296,0.17810718342247234,0.003166791151872593,5.052814627762421,5.297401347449471
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w100,depth_main,development_2017_2022,1039,1.9193468249321461,14.356802102344377,1.8569960884229006,-0.8743724001009465,-4.813550173381207,0.2351143510435399,0.836381135707411,-0.01779340000038865,0.177896365106047,0.0032141078641372244,5.062286996405932,5.297401347449471
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_disp_w150,depth_main,development_2017_2022,1039,1.9190116712529488,14.350650991900059,1.8557181136151775,-0.8742432993359609,-4.809554777296735,0.23053058271683272,0.8315688161693936,-0.017288421312113722,0.17780716171324792,0.003277000357583621,5.066870764732638,5.297401347449471
2026-07-31_template_fastr_receiver_profiles,results_dk,2026-07-31_template_fastr_receiver_profiles__results_dk,dk,fresh_expanded,production,usage_air_value_w100,depth_main,development_2017_2022,1039,1.9190923029311011,14.351674936297806,1.8567455370068855,-0.874350650139754,-4.811552994998902,0.2339895764847084,0.8334937439846006,-0.017657220925639483,0.1779242486841932,0.003247362124204737,5.063411770964763,5.297401347449471
