year,trial,chance_level,point_salary_spend_v1,point_salary_spend_v2,actual_salary_spend_reconstructed,point_salary_spend,actual_salary_spend,point_spend_shift_v2_minus_v1,actual_minus_point_v1,actual_minus_point_v2,point_v1_at_or_below_cap,point_v2_at_or_below_cap
2022,6,0.8,300.5311601179212,298.20676671563996,293.0,300.53116393089294,293.0,-2.3243934022812596,-7.5311601179212175,-5.206766715639958,False,False
2022,6,0.9,300.51300354894533,297.6699011433468,300.0,300.51300597190857,300.0,-2.843102405598529,-0.5130035489453348,2.330098856653194,False,True
2022,7,0.6,309.5166124295228,308.14422166584603,332.0,309.5166139602661,332.0,-1.3723907636767763,22.48338757047719,23.855778334153968,False,False
2022,7,0.7,306.86243855398874,307.13831083444165,324.0,306.8624429702759,324.0,0.2758722804529157,17.13756144601126,16.861689165558346,False,False
2022,7,0.8,299.2401498964115,301.2134855029545,333.0,299.2401514053345,333.0,1.973335606543003,33.75985010358852,31.786514497045516,False,False
2022,7,0.9,299.2401498964115,301.2134855029545,333.0,299.2401514053345,333.0,1.973335606543003,33.75985010358852,31.786514497045516,False,False
2022,8,0.6,304.1896865230904,306.85504522674955,305.0,304.18969106674194,305.0,2.6653587036591375,0.8103134769095846,-1.855045226749553,False,False
2022,8,0.7,304.1896865230904,306.85504522674955,305.0,304.18969106674194,305.0,2.6653587036591375,0.8103134769095846,-1.855045226749553,False,False
2022,8,0.8,296.8353983037898,298.007664763645,290.0,296.83540296554565,290.0,1.172266459855166,-6.835398303789816,-8.007664763644982,True,False
2022,8,0.9,306.51050672994364,310.8526909800443,321.0,306.51051092147827,321.0,4.342184250100672,14.489493270056357,10.147309019955685,False,False
2022,9,0.6,297.1585841542526,304.9841865577057,338.0,297.15858459472656,338.0,7.825602403453104,40.841415845747406,33.0158134422943,True,False
2022,9,0.7,297.1585841542526,304.9841865577057,338.0,297.15858459472656,338.0,7.825602403453104,40.841415845747406,33.0158134422943,True,False
2022,9,0.8,297.1585841542526,304.9841865577057,338.0,297.15858459472656,338.0,7.825602403453104,40.841415845747406,33.0158134422943,True,False
2022,9,0.9,295.48880211533253,301.4776762661371,335.0,295.4888038635254,335.0,5.988874150804577,39.51119788466747,33.52232373386289,True,False
2022,10,0.6,298.58802176000916,301.37550446099203,305.0,298.58802366256714,305.0,2.7874827009828778,6.4119782399908445,3.6244955390079667,False,False
2022,10,0.7,300.11623609284163,302.2970352423424,293.0,300.116238117218,293.0,2.1807991495007855,-7.116236092841632,-9.297035242342417,False,False
2022,10,0.8,293.1516826284502,297.6395458606284,280.0,293.1516842842102,280.0,4.487863232178199,-13.151682628450203,-17.639545860628402,True,True
2022,10,0.9,293.1516826284502,297.6395458606284,280.0,293.1516842842102,280.0,4.487863232178199,-13.151682628450203,-17.639545860628402,True,True
2022,11,0.6,301.72319026462145,296.89063493719044,325.0,301.7231888771057,325.0,-4.83255532743101,23.27680973537855,28.10936506280956,False,True
2022,11,0.7,301.72319026462145,296.89063493719044,325.0,301.7231888771057,325.0,-4.83255532743101,23.27680973537855,28.10936506280956,False,True
2022,11,0.8,304.5470649873963,299.65057222650444,309.0,304.54706048965454,309.0,-4.896492760891874,4.452935012603689,9.349427773495563,False,False
2022,11,0.9,302.0628479643967,297.9473143983526,331.0,302.0628502368927,331.0,-4.115533566044121,28.937152035603276,33.0526856016474,False,True
2022,12,0.6,309.99582801190223,306.9931628043247,321.0,309.9958257675171,321.0,-3.002665207577536,11.004171988097767,14.006837195675303,False,False
2022,12,0.7,302.056733614556,299.65566278597964,320.0,302.05673122406006,320.0,-2.401070828576337,17.94326638544402,20.344337214020356,False,False
2022,12,0.8,302.056733614556,299.65566278597964,320.0,302.05673122406006,320.0,-2.401070828576337,17.94326638544402,20.344337214020356,False,False
2022,12,0.9,296.9813147322768,292.1931925825715,296.0,296.9813108444214,296.0,-4.788122149705316,-0.9813147322768145,3.8068074174285016,True,True
2022,13,0.6,306.4105613599583,299.961854562935,295.0,306.4105598926544,295.0,-6.448706797023306,-11.410561359958308,-4.961854562935002,False,False
2022,13,0.7,304.53840218324945,301.0542773392008,323.0,304.5383999347687,323.0,-3.484124844048665,18.461597816750555,21.94572266079922,False,False
2022,13,0.8,304.53840218324945,301.0542773392008,323.0,304.5383999347687,323.0,-3.484124844048665,18.461597816750555,21.94572266079922,False,False
2022,13,0.9,301.05986191020014,296.92630591656393,271.0,301.0598604679108,271.0,-4.133555993636207,-30.05986191020014,-25.926305916563933,False,True
2022,14,0.6,300.00438615137654,295.95476012424217,324.0,300.0043876171112,324.0,-4.049626027134366,23.995613848623464,28.04523987575783,False,True
2022,14,0.7,301.7373770042068,297.89328361768776,316.0,301.73737692832947,316.0,-3.8440933865190345,14.262622995793208,18.106716382312243,False,True
2022,14,0.8,294.34540613306024,291.6947750891719,309.0,294.3454053401947,309.0,-2.6506310438883247,14.654593866939763,17.305224910828088,True,True
2022,14,0.9,294.34540613306024,291.6947750891719,309.0,294.3454053401947,309.0,-2.6506310438883247,14.654593866939763,17.305224910828088,True,True
2022,15,0.6,301.81885062750086,302.42728803985955,324.0,301.8188502788544,324.0,0.6084374123586826,22.181149372499135,21.572711960140452,False,False
2022,15,0.7,299.09278985501004,299.24599793202617,324.0,299.0927894115448,324.0,0.15320807701613148,24.90721014498996,24.75400206797383,False,False
2022,15,0.8,299.09278985501004,299.24599793202617,324.0,299.0927894115448,324.0,0.15320807701613148,24.90721014498996,24.75400206797383,False,False
2022,15,0.9,298.6771764884493,300.6455741598122,337.0,298.6771764755249,337.0,1.9683976713629363,38.32282351155072,36.35442584018779,False,False
2022,16,0.6,311.738024734452,311.7846756153276,286.0,311.73802280426025,286.0,0.04665088087563163,-25.738024734451983,-25.784675615327615,False,False
2022,16,0.7,299.9395230268198,299.2298326626142,311.0,299.9395227432251,311.0,-0.709690364205585,11.060476973180187,11.770167337385772,False,False
2022,16,0.8,299.9395230268198,299.2298326626142,311.0,299.9395227432251,311.0,-0.709690364205585,11.060476973180187,11.770167337385772,False,False
2022,16,0.9,299.9395230268198,299.2298326626142,311.0,299.9395227432251,311.0,-0.709690364205585,11.060476973180187,11.770167337385772,False,False
2022,17,0.6,303.81252602611977,300.47589814960486,310.0,303.8125252723694,310.0,-3.3366278765149104,6.1874739738802305,9.524101850395141,False,False
2022,17,0.7,299.34005216870645,296.48914800488586,307.0,299.3400514125824,307.0,-2.850904163820587,7.65994783129355,10.510851995114137,False,True
2022,17,0.8,290.63049100137664,288.0205028103248,302.0,290.6304895877838,302.0,-2.6099881910518548,11.36950899862336,13.979497189675214,True,True
2022,17,0.9,295.81726945165383,295.46939893918994,296.0,295.8172688484192,296.0,-0.347870512463885,0.18273054834617142,0.5306010608100564,True,True
2022,18,0.6,304.650283450263,302.60691162571453,299.0,304.6502847671509,299.0,-2.0433718245484442,-5.650283450262975,-3.606911625714531,False,False
2022,18,0.7,301.2173486143771,297.45624701203775,291.0,301.21734714508057,291.0,-3.7611016023393518,-10.217348614377102,-6.45624701203775,False,True
2022,18,0.8,304.5436861273222,301.00151447230616,292.0,304.5436897277832,292.0,-3.542171655016034,-12.54368612732219,-9.001514472306155,False,False
2022,18,0.9,299.3266295526915,296.6538530586823,283.0,299.3266305923462,283.0,-2.672776494009213,-16.326629552691486,-13.653853058682273,False,True
2022,19,0.6,316.4138710727259,312.6742184383977,314.0,316.4138736724853,314.0,-3.739652634328195,-2.4138710727258967,1.325781561602298,False,False
2022,19,0.7,312.70639822562373,306.23907945572927,301.0,312.70640087127686,301.0,-6.467318769894462,-11.70639822562373,-5.239079455729268,False,False
2022,19,0.8,304.1967478938519,300.23014251789766,289.0,304.1967496871948,289.0,-3.966605375954259,-15.19674789385192,-11.230142517897661,False,False
2022,19,0.9,304.1967478938519,300.23014251789766,289.0,304.1967496871948,289.0,-3.966605375954259,-15.19674789385192,-11.230142517897661,False,False
2022,20,0.6,302.6994337062941,300.0629868558656,276.0,302.6994369029999,276.0,-2.636446850428513,-26.699433706294087,-24.062986855865574,False,False
2022,20,0.7,300.2286511472985,297.388028331181,274.0,300.22865438461304,274.0,-2.8406228161175022,-26.22865114729848,-23.388028331180976,False,True
2022,20,0.8,296.3590347961592,296.0566764408109,281.0,296.35903811454773,281.0,-0.3023583553483036,-15.359034796159222,-15.056676440810918,True,True
2022,20,0.9,296.3590347961592,296.0566764408109,281.0,296.35903811454773,281.0,-0.3023583553483036,-15.359034796159222,-15.056676440810918,True,True
2022,21,0.6,308.3038723688494,305.07378990144616,297.0,308.3038721084595,297.0,-3.2300824674032356,-11.303872368849397,-8.073789901446162,False,False
2022,21,0.7,307.71652281718707,302.6155050822807,327.0,307.7165174484253,327.0,-5.10101773490635,19.28347718281293,24.38449491771928,False,False
2022,21,0.8,303.5456103338902,300.5094571486967,308.0,303.54560947418213,308.0,-3.036153185193484,4.454389666109819,7.490542851303303,False,False
2022,21,0.9,300.6815837112721,299.148964569959,306.0,300.68158054351807,306.0,-1.5326191413130914,5.318416288727917,6.851035430041009,False,False
2022,22,0.6,298.15137449327153,296.3752627959466,330.0,298.1513719558716,330.0,-1.77611169732495,31.848625506728467,33.62473720405342,False,True
2022,22,0.7,298.15137449327153,296.3752627959466,330.0,298.1513719558716,330.0,-1.77611169732495,31.848625506728467,33.62473720405342,False,True
2022,22,0.8,295.1589352804345,295.1033515179925,320.0,295.15893268585205,320.0,-0.05558376244198371,24.84106471956551,24.896648482007492,True,True
2022,22,0.9,291.9269963754085,295.43005565713673,322.0,291.9269933700561,322.0,3.5030592817282127,30.07300362459148,26.569944342863266,True,True
2022,23,0.6,305.4437098500915,302.4450528902398,321.0,305.4437093734741,321.0,-2.9986569598517008,15.556290149908477,18.554947109760178,False,False
2022,23,0.7,298.9733020448976,296.57442263454345,326.0,298.9733018875122,326.0,-2.398879410354141,27.026697955102406,29.425577365456547,False,True
2022,23,0.8,298.9733020448976,296.57442263454345,326.0,298.9733018875122,326.0,-2.398879410354141,27.026697955102406,29.425577365456547,False,True
2022,23,0.9,298.9733020448976,296.57442263454345,326.0,298.9733018875122,326.0,-2.398879410354141,27.026697955102406,29.425577365456547,False,True
2022,24,0.6,307.3833791911325,310.3116887058115,347.0,307.3833785057068,347.0,2.928309514678972,39.61662080886748,36.68831129418851,False,False
2022,24,0.7,306.14684283174597,306.81579823675986,337.0,306.14684224128723,337.0,0.6689554050138895,30.85315716825403,30.18420176324014,False,False
2022,24,0.8,294.16209867480814,299.2561628306287,318.0,294.1620981693268,318.0,5.094064155820547,23.837901325191865,18.743837169371318,True,False
2022,24,0.9,290.3536213252395,294.5240412309324,315.0,290.3536207675934,315.0,4.170419905692938,24.646378674760513,20.475958769067574,True,True
2022,25,0.6,299.6556163002472,298.4102463277652,311.0,299.655618429184,311.0,-1.2453699724819671,11.344383699752825,12.589753672234792,False,False
2022,25,0.7,299.6556163002472,298.4102463277652,311.0,299.655618429184,311.0,-1.2453699724819671,11.344383699752825,12.589753672234792,False,False
2022,25,0.8,299.6556163002472,298.4102463277652,311.0,299.655618429184,311.0,-1.2453699724819671,11.344383699752825,12.589753672234792,False,False
2022,25,0.9,299.6556163002472,298.4102463277652,311.0,299.655618429184,311.0,-1.2453699724819671,11.344383699752825,12.589753672234792,False,False
2022,26,0.6,312.9949787282749,311.3404611418434,273.0,312.9949779510498,273.0,-1.6545175864314956,-39.99497872827487,-38.34046114184338,False,False
2022,26,0.7,309.8540728294915,308.7704687845882,274.0,309.8540723323822,274.0,-1.083604044903268,-35.854072829491486,-34.77046878458822,False,False
2022,26,0.8,306.48348817414353,302.4346998354332,266.0,306.4834895133972,266.0,-4.048788338710324,-40.48348817414353,-36.43469983543321,False,False
2022,26,0.9,304.96967217379716,303.5108852206837,284.0,304.9696731567383,284.0,-1.4587869531134743,-20.969672173797164,-19.51088522068369,False,False
2022,27,0.6,299.5667874479005,302.2073473473652,303.0,299.56678342819214,303.0,2.6405598994647335,3.433212552099519,0.7926526526347857,False,False
2022,27,0.7,299.5667874479005,302.2073473473652,303.0,299.56678342819214,303.0,2.6405598994647335,3.433212552099519,0.7926526526347857,False,False
2022,27,0.8,299.5667874479005,302.2073473473652,303.0,299.56678342819214,303.0,2.6405598994647335,3.433212552099519,0.7926526526347857,False,False
2022,27,0.9,290.79820735477324,294.9410145598986,299.0,290.7982029914856,299.0,4.142807205125337,8.20179264522676,4.058985440101424,True,True
2022,28,0.6,308.574959040562,306.2750634980774,314.0,308.57495379447937,314.0,-2.2998955424846486,5.425040959437979,7.7249365019226275,False,False
2022,28,0.7,305.7050336913779,303.85382499612604,315.0,305.70502829551697,315.0,-1.8512086952518416,9.294966308622122,11.146175003873964,False,False
2022,28,0.8,305.7050336913779,303.85382499612604,315.0,305.70502829551697,315.0,-1.8512086952518416,9.294966308622122,11.146175003873964,False,False
2022,28,0.9,298.326440280584,295.3432579536028,320.0,298.32643580436707,320.0,-2.9831823269811935,21.673559719416005,24.6567420463972,False,True
2022,29,0.6,303.02588491887957,301.50355190820363,290.0,303.02588725090027,290.0,-1.5223330106759363,-13.02588491887957,-11.503551908203633,False,False
2022,29,0.7,303.02588491887957,301.50355190820363,290.0,303.02588725090027,290.0,-1.5223330106759363,-13.02588491887957,-11.503551908203633,False,False
2022,29,0.8,303.02588491887957,301.50355190820363,290.0,303.02588725090027,290.0,-1.5223330106759363,-13.02588491887957,-11.503551908203633,False,False
2022,29,0.9,298.8684096548401,298.9393557644513,279.0,298.8684117794037,279.0,0.07094610961121361,-19.868409654840093,-19.939355764451307,False,False
2022,30,0.6,307.4109682683086,309.3277978656499,313.0,307.4109728336334,313.0,1.9168295973413478,5.589031731691421,3.672202134350073,False,False
2022,30,0.7,300.01831332556065,301.2632045743255,309.0,300.0183174610138,309.0,1.2448912487648727,8.981686674439345,7.736795425674472,False,False
2022,30,0.8,300.65591733158567,301.66802309856763,300.0,300.655921459198,300.0,1.0121057669819606,-0.6559173315856697,-1.6680230985676303,False,False
2022,30,0.9,292.6120233108438,294.0673569153702,306.0,292.61202931404114,306.0,1.4553336045264018,13.387976689156176,11.932643084629774,True,True
2022,31,0.6,305.6781633553236,304.4928346697598,316.0,305.6781630516052,316.0,-1.1853286855637748,10.32183664467641,11.507165330240184,False,False
2022,31,0.7,301.53927308092784,301.981831750585,290.0,301.5392723083496,290.0,0.44255866965715995,-11.539273080927842,-11.981831750585002,False,False
2022,31,0.8,299.26454898176377,298.92885815474295,306.0,299.2645492553711,306.0,-0.3356908270208123,6.735451018236233,7.071141845257046,False,False
2022,31,0.9,298.5488417020859,299.2029643033649,283.0,298.54884099960327,283.0,0.6541226012790275,-15.548841702085895,-16.202964303364922,False,False
2022,32,0.6,304.7809632161994,297.72314513802456,323.0,304.78095960617065,323.0,-7.057818078174819,18.219036783800618,25.276854861975437,False,True
2022,32,0.7,304.7809632161994,297.72314513802456,323.0,304.78095960617065,323.0,-7.057818078174819,18.219036783800618,25.276854861975437,False,True
2022,32,0.8,299.12721474692864,290.9820044414295,343.0,299.1272141933441,343.0,-8.14521030549912,43.872785253071356,52.017995558570476,False,True
2022,32,0.9,299.12721474692864,290.9820044414295,343.0,299.1272141933441,343.0,-8.14521030549912,43.872785253071356,52.017995558570476,False,True
2022,33,0.6,296.6745595405532,289.3410158032112,305.0,296.6745586395264,305.0,-7.3335437373420405,8.325440459446781,15.658984196788822,True,True
2022,33,0.7,296.6745595405532,289.3410158032112,305.0,296.6745586395264,305.0,-7.3335437373420405,8.325440459446781,15.658984196788822,True,True
2022,33,0.8,296.6745595405532,289.3410158032112,305.0,296.6745586395264,305.0,-7.3335437373420405,8.325440459446781,15.658984196788822,True,True
2022,33,0.9,296.6745595405532,289.3410158032112,305.0,296.6745586395264,305.0,-7.3335437373420405,8.325440459446781,15.658984196788822,True,True
2022,34,0.6,302.91371377029367,305.0463449317914,314.0,302.9137170314789,314.0,2.132631161497727,11.086286229706332,8.953655068208604,False,False
2022,34,0.7,302.91371377029367,305.0463449317914,314.0,302.9137170314789,314.0,2.132631161497727,11.086286229706332,8.953655068208604,False,False
2022,34,0.8,298.62977897224937,301.0472850778726,302.0,298.6297814846039,302.0,2.417506105623204,3.370221027750631,0.9527149221274271,False,False
2022,34,0.9,302.17165752692324,301.3582814552708,310.0,302.1716592311859,310.0,-0.8133760716524421,7.828342473076759,8.641718544729201,False,False
2022,35,0.6,312.90148141756214,305.36359841585806,332.0,312.9014792442322,332.0,-7.537883001704074,19.098518582437862,26.636401584141936,False,False
2022,35,0.7,296.711158215618,290.6709318338559,328.0,296.7111563682556,328.0,-6.040226381762125,31.288841784381987,37.32906816614411,True,True
2022,35,0.8,296.711158215618,290.6709318338559,328.0,296.7111563682556,328.0,-6.040226381762125,31.288841784381987,37.32906816614411,True,True
2022,35,0.9,296.711158215618,290.6709318338559,328.0,296.7111563682556,328.0,-6.040226381762125,31.288841784381987,37.32906816614411,True,True
2022,36,0.6,304.7420786190883,303.930881987429,315.0,304.7420816421509,315.0,-0.8111966316592998,10.257921380911682,11.069118012570982,False,False
2022,36,0.7,304.7239220501125,303.39401641513587,322.0,304.7239236831665,322.0,-1.329905634976626,17.276077949887508,18.605983584864134,False,False
2022,36,0.8,304.15761676887996,304.2606451737531,314.0,304.15761852264404,314.0,0.10302840487315734,9.842383231120039,9.739354826246881,False,False
2022,36,0.9,304.44160078360943,304.3148099894981,320.0,304.44160175323486,320.0,-0.12679079411134353,15.558399216390569,15.685190010501913,False,False
2022,37,0.6,300.6947522144952,292.3321484269927,301.0,300.6947536468506,301.0,-8.362603787502508,0.3052477855047755,8.667851573007283,False,True
2022,37,0.7,300.6947522144952,292.3321484269927,301.0,300.6947536468506,301.0,-8.362603787502508,0.3052477855047755,8.667851573007283,False,True
2022,37,0.8,298.4484658330193,294.9703860001046,302.0,298.4484701156616,302.0,-3.478079832914716,3.551534166980673,7.029613999895389,False,True
2022,37,0.9,295.87930167000513,292.85413132120567,286.0,295.87930393218994,286.0,-3.0251703487994632,-9.879301670005134,-6.854131321205671,True,True
2022,38,0.6,302.4751438911888,294.0672943022333,300.0,302.47514271736145,300.0,-8.407849588955514,-2.475143891188793,5.932705697766721,False,True
2022,38,0.7,302.4751438911888,294.0672943022333,300.0,302.47514271736145,300.0,-8.407849588955514,-2.475143891188793,5.932705697766721,False,True
2022,38,0.8,301.40366844931896,291.7965236532548,296.0,301.4036672115326,296.0,-9.607144796064176,-5.403668449318957,4.203476346745219,False,True
2022,38,0.9,300.7581569232731,290.4409192643444,300.0,300.7581558227539,300.0,-10.317237658928661,-0.7581569232730772,9.559080735655584,False,True
2022,39,0.6,305.992584308959,292.17918404987915,292.0,305.9925813674927,292.0,-13.813400259079856,-13.99258430895901,-0.17918404987915437,False,True
2022,39,0.7,305.992584308959,292.17918404987915,292.0,305.9925813674927,292.0,-13.813400259079856,-13.99258430895901,-0.17918404987915437,False,True
2022,39,0.8,306.01366546594153,293.5945094830363,291.0,306.01366329193115,291.0,-12.419155982905238,-15.013665465941529,-2.5945094830362905,False,True
2022,39,0.9,304.1762725392189,293.5763376074608,291.0,304.17626953125,291.0,-10.599934931758128,-13.176272539218928,-2.5763376074608004,False,True
2022,40,0.6,299.54027631534876,299.38714299364517,344.0,299.5402798652649,344.0,-0.15313332170359217,44.45972368465124,44.61285700635483,False,False
2022,40,0.7,300.9482142912229,300.6240683912614,319.0,300.9482197761536,319.0,-0.32414589996147924,18.051785708777118,18.375931608738597,False,False
2022,40,0.8,300.9482142912229,300.6240683912614,319.0,300.9482197761536,319.0,-0.32414589996147924,18.051785708777118,18.375931608738597,False,False
2022,40,0.9,295.20745414639373,295.3229154604685,311.0,295.2074589729309,311.0,0.11546131407476423,15.79254585360627,15.677084539531506,True,True
2022,41,0.6,307.25229246050367,308.14946480065726,325.0,307.2522909641266,325.0,0.8971723401535883,17.747707539496332,16.850535199342744,False,False
2022,41,0.7,306.91015479306543,304.9123292610082,325.0,306.9101552963257,325.0,-1.9978255320572202,18.08984520693457,20.08767073899179,False,False
2022,41,0.8,300.8004503157646,303.8667626034838,332.0,300.80044960975647,332.0,3.0663122877191995,31.19954968423542,28.133237396516222,False,False
2022,41,0.9,300.8004503157646,303.8667626034838,332.0,300.80044960975647,332.0,3.0663122877191995,31.19954968423542,28.133237396516222,False,False
2022,42,0.6,306.07118651930404,310.2345841662329,366.0,306.0711877346039,366.0,4.163397646928843,59.928813480695965,55.76541583376712,False,False
2022,42,0.7,306.07118651930404,310.2345841662329,366.0,306.0711877346039,366.0,4.163397646928843,59.928813480695965,55.76541583376712,False,False
2022,42,0.8,299.71929491906775,300.4169021016768,348.0,299.71929907798767,348.0,0.6976071826090333,48.28070508093225,47.58309789832322,False,False
2022,42,0.9,299.71929491906775,300.4169021016768,348.0,299.71929907798767,348.0,0.6976071826090333,48.28070508093225,47.58309789832322,False,False
2022,43,0.6,305.094789956313,300.8049231571946,321.0,305.0947952270508,321.0,-4.289866799118386,15.90521004368702,20.195076842805406,False,False
2022,43,0.7,305.094789956313,300.8049231571946,321.0,305.0947952270508,321.0,-4.289866799118386,15.90521004368702,20.195076842805406,False,False
2022,43,0.8,305.094789956313,300.8049231571946,321.0,305.0947952270508,321.0,-4.289866799118386,15.90521004368702,20.195076842805406,False,False
2022,43,0.9,298.72153966772083,294.8220789637011,303.0,298.72154235839844,303.0,-3.8994607040197593,4.278460332279167,8.177921036298926,False,True
2022,44,0.6,301.69188584723526,293.7166641885355,296.0,301.69188499450684,296.0,-7.975221658699752,-5.691885847235255,2.2833358114644966,False,True
2022,44,0.7,301.6434286078761,297.1081443683239,308.0,301.6434278488159,308.0,-4.5352842395521975,6.356571392123897,10.891855631676094,False,True
2022,44,0.8,292.87484851474886,289.8418115808572,304.0,292.8748474121094,304.0,-3.033036933891651,11.125151485251138,14.158188419142789,True,True
2022,44,0.9,292.87484851474886,289.8418115808572,304.0,292.8748474121094,304.0,-3.033036933891651,11.125151485251138,14.158188419142789,True,True
2022,45,0.6,303.812786050819,301.6019003934616,345.0,303.8127841949463,345.0,-2.2108856573573803,41.187213949181,43.39809960653838,False,False
2022,45,0.7,303.38638893132935,302.43607461290947,327.0,303.3863868713379,327.0,-0.9503143184198848,23.61361106867065,24.563925387090535,False,False
2022,45,0.8,293.1407597393254,291.71590062425713,319.0,293.14075756073,319.0,-1.4248591150682728,25.859240260674596,27.28409937574287,True,True
2022,45,0.9,293.1407597393254,290.5092720290791,320.0,293.14075756073,320.0,-2.63148771024629,26.859240260674596,29.490727970920886,True,True
2022,46,0.6,303.8737588087552,306.5431229020989,308.0,303.87375593185425,308.0,2.669364093343688,4.126241191244787,1.4568770979010992,False,False
2022,46,0.7,299.3231283705178,301.81332121016345,303.0,299.32312631607056,303.0,2.4901928396456583,3.676871629482207,1.1866787898365487,False,False
2022,46,0.8,299.3231283705178,301.81332121016345,303.0,299.32312631607056,303.0,2.4901928396456583,3.676871629482207,1.1866787898365487,False,False
2022,46,0.9,294.7786492632179,298.78397784860886,308.0,294.7786478996277,308.0,4.0053285853909415,13.221350736782085,9.216022151391144,True,False
2022,47,0.6,301.52042427502244,308.7690481646735,343.0,301.520423412323,343.0,7.248623889651071,41.479575724977565,34.23095183532649,False,False
2022,47,0.7,301.52042427502244,308.7690481646735,343.0,301.520423412323,343.0,7.248623889651071,41.479575724977565,34.23095183532649,False,False
2022,47,0.8,301.52042427502244,308.7690481646735,343.0,301.520423412323,343.0,7.248623889651071,41.479575724977565,34.23095183532649,False,False
2022,47,0.9,301.52042427502244,308.7690481646735,343.0,301.520423412323,343.0,7.248623889651071,41.479575724977565,34.23095183532649,False,False
2022,48,0.6,299.7469674331274,291.0674272179158,329.0,299.7469701766968,329.0,-8.679540215211603,29.253032566872605,37.93257278208421,False,True
2022,48,0.7,299.7469674331274,289.8607986227378,329.0,299.7469701766968,329.0,-9.88616881038962,29.253032566872605,39.139201377262225,False,True
