year,player_key,player_v1,pos_v1,pred_fp_per_game_v1,point_salary_v1,salary_model_matched_v1,player_v2,pos_v2,pred_fp_per_game_v2,point_salary_v2,salary_model_matched_v2,point_salary_shift_v2_minus_v1
2022,aaronjones,Aaron Jones,RB,13.398380279541016,73.73779,True,Aaron Jones,RB,13.398380279541016,67.09759,True,-6.640200000000007
2022,aaronrodgers,Aaron Rodgers,QB,18.130952835083008,5.418616,True,Aaron Rodgers,QB,18.130952835083008,7.253162,True,1.8345459999999996
2022,abramsmith,Abram Smith,RB,6.306136608123779,1.0,False,Abram Smith,RB,6.306136608123779,1.0,False,0.0
2022,adamthielen,Adam Thielen,WR,10.604836463928224,19.850597,True,Adam Thielen,WR,10.604836463928224,19.582506,True,-0.26809100000000186
2022,adamtrautman,Adam Trautman,TE,6.530933856964111,1.0,True,Adam Trautman,TE,6.530933856964111,1.0,True,0.0
2022,ajbrown,Aj Brown,WR,11.94201374053955,55.64804,True,Aj Brown,WR,11.94201374053955,52.17543,True,-3.472610000000003
2022,ajdillon,Aj Dillon,RB,10.621748924255373,20.500694,True,Aj Dillon,RB,10.621748924255373,19.726896,True,-0.7737979999999993
2022,ajgreen,Aj Green,WR,8.239962577819824,1.0,True,Aj Green,WR,8.239962577819824,1.0,True,0.0
2022,albertokwuegbunam,Albert Okwuegbunam,TE,7.163317680358887,1.0,True,Albert Okwuegbunam,TE,7.163317680358887,2.9320066,True,1.9320065999999998
2022,alecpierce,Alec Pierce,WR,6.653608322143555,1.9936956,True,Alec Pierce,WR,6.653608322143555,3.6180046,True,1.624309
2022,alexandermattison,Alexander Mattison,RB,8.616082191467285,3.0997963,True,Alexander Mattison,RB,8.616082191467285,4.3119135,True,1.2121172000000002
2022,allenlazard,Allen Lazard,WR,8.974535942077637,12.5085945,True,Allen Lazard,WR,8.974535942077637,13.119932,True,0.6113375000000012
2022,alvinkamara,Alvin Kamara,RB,13.856033325195312,91.90034,True,Alvin Kamara,RB,13.856033325195312,84.871765,True,-7.028575000000004
2022,amaricooper,Amari Cooper,WR,10.31868839263916,19.29012,True,Amari Cooper,WR,10.31868839263916,19.00458,True,-0.285540000000001
2022,amarirodgers,Amari Rodgers,WR,7.209855079650879,1.0,True,Amari Rodgers,WR,7.209855079650879,1.0,True,0.0
2022,austinhooper,Austin Hooper,TE,6.908958435058594,1.0,True,Austin Hooper,TE,6.908958435058594,1.0,True,0.0
2022,bakermayfield,Baker Mayfield,QB,14.359182357788086,1.0,True,Baker Mayfield,QB,14.359182357788086,1.4563565,True,0.45635650000000005
2022,bennysnell,Benny Snell,RB,6.416409492492676,1.0,False,Benny Snell,RB,6.416409492492676,1.0,False,0.0
2022,bostonscott,Boston Scott,RB,6.847029209136963,1.0,True,Boston Scott,RB,6.847029209136963,1.0,True,0.0
2022,brandincooks,Brandin Cooks,WR,10.482514381408691,39.99955,True,Brandin Cooks,WR,10.482514381408691,37.039185,True,-2.960364999999996
2022,brandonaiyuk,Brandon Aiyuk,WR,9.455514907836914,11.814362,True,Brandon Aiyuk,WR,9.455514907836914,12.990603,True,1.176241000000001
2022,braxtonberrios,Braxton Berrios,WR,7.547566413879394,1.0,True,Braxton Berrios,WR,7.547566413879394,1.0,True,0.0
2022,breecehall,Breece Hall,RB,14.028142929077148,48.02575,True,Breece Hall,RB,14.028142929077148,46.250603,True,-1.775147000000004
2022,brevinjordan,Brevin Jordan,TE,6.908616065979004,1.0,True,Brevin Jordan,TE,6.908616065979004,1.0,True,0.0
2022,brianrobinson,Brian Robinson,RB,7.117944240570068,1.81779,True,Brian Robinson,RB,7.117944240570068,3.7458613,True,1.9280713
2022,bryanedwards,Bryan Edwards,WR,7.607735633850098,1.0,True,Bryan Edwards,WR,7.607735633850098,1.0,True,0.0
2022,byronpringle,Byron Pringle,WR,7.625349044799805,1.0,True,Byron Pringle,WR,7.625349044799805,1.0,True,0.0
2022,cadeotton,Cade Otton,TE,5.9617204666137695,1.0,False,Cade Otton,TE,5.9617204666137695,1.0,False,0.0
2022,calvinaustin,Calvin Austin,WR,4.27553129196167,1.0,False,Calvin Austin,WR,4.27553129196167,1.0,False,0.0
2022,calvinridley,Calvin Ridley,WR,8.882122993469238,1.0,False,Calvin Ridley,WR,8.882122993469238,1.0,False,0.0
2022,cameronbrate,Cameron Brate,TE,6.336123466491699,1.0,True,Cameron Brate,TE,6.336123466491699,1.0,True,0.0
2022,cedrickwilson,Cedrick Wilson,WR,7.56048059463501,1.0,True,Cedrick Wilson,WR,7.56048059463501,1.0,True,0.0
2022,chaseclaypool,Chase Claypool,WR,9.312097549438477,6.2356873,True,Chase Claypool,WR,9.312097549438477,8.356669,True,2.1209816999999997
2022,chaseedmonds,Chase Edmonds,RB,9.818498611450195,19.952656,True,Chase Edmonds,RB,9.818498611450195,19.495005,True,-0.45765100000000203
2022,chigoziemokonkwo,Chigoziem Okonkwo,TE,5.612775802612305,1.0,False,Chigoziem Okonkwo,TE,5.612775802612305,1.0,False,0.0
2022,chrisevans,Chris Evans,RB,7.310017108917236,1.0,True,Chris Evans,RB,7.310017108917236,1.0,True,0.0
2022,chrisgodwin,Chris Godwin,WR,11.454334259033203,29.62847,True,Chris Godwin,WR,11.454334259033203,28.963564,True,-0.6649059999999984
2022,chrisolave,Chris Olave,WR,9.116775512695312,8.354288,True,Chris Olave,WR,9.116775512695312,9.847381,True,1.493093
2022,christiankirk,Christian Kirk,WR,9.427196502685549,17.906101,True,Christian Kirk,WR,9.427196502685549,17.732174,True,-0.17392699999999905
2022,christianmccaffrey,Christian Mccaffrey,RB,16.592546463012695,121.94066,True,Christian Mccaffrey,RB,16.592546463012695,113.66096,True,-8.279699999999991
2022,chubahubbard,Chuba Hubbard,RB,7.656934261322021,1.0,True,Chuba Hubbard,RB,7.656934261322021,1.0,True,0.0
2022,cjuzomah,Cj Uzomah,TE,6.265334606170654,1.0,True,Cj Uzomah,TE,6.265334606170654,1.0,True,0.0
2022,clydeedwardshelaire,Clyde Edwards Helaire,RB,11.34723663330078,26.303614,True,Clyde Edwards Helaire,RB,11.34723663330078,28.298004,True,1.9943899999999992
2022,colekmet,Cole Kmet,TE,8.346214294433594,3.3282542,True,Cole Kmet,TE,8.346214294433594,5.5146265,True,2.1863723000000004
2022,cordarrellepatterson,Cordarrelle Patterson,RB,10.509927749633787,16.05818,True,Cordarrelle Patterson,RB,10.509927749633787,19.331284,True,3.273104
2022,coreydavis,Corey Davis,WR,8.894553184509277,1.0,True,Corey Davis,WR,8.894553184509277,1.0,True,0.0
2022,dakprescott,Dak Prescott,QB,17.823928833007812,8.520005,True,Dak Prescott,QB,17.823928833007812,10.359293,True,1.8392879999999998
2022,dallasgoedert,Dallas Goedert,TE,9.230708122253418,8.600007,True,Dallas Goedert,TE,9.230708122253418,10.776868,True,2.1768610000000006
2022,daltonschultz,Dalton Schultz,TE,9.269608497619627,13.33833,True,Dalton Schultz,TE,9.269608497619627,14.344291,True,1.005961000000001
2022,dalvincook,Dalvin Cook,RB,14.979606628417969,101.15241,True,Dalvin Cook,RB,14.979606628417969,94.64657,True,-6.505840000000006
2022,dameonpierce,Dameon Pierce,RB,9.038881301879885,24.4183,True,Dameon Pierce,RB,9.038881301879885,26.85243,True,2.4341299999999997
2022,damienharris,Damien Harris,RB,10.672819137573242,16.219263,True,Damien Harris,RB,10.672819137573242,17.703781,True,1.4845179999999978
2022,damienwilliams,Damien Williams,RB,6.873043060302734,1.0,False,Damien Williams,RB,6.873043060302734,1.0,False,0.0
2022,danarnold,Dan Arnold,TE,6.5849432945251465,1.0,True,Dan Arnold,TE,6.5849432945251465,1.0,True,0.0
2022,danielbellinger,Daniel Bellinger,TE,5.195868968963623,1.0,True,Daniel Bellinger,TE,5.195868968963623,1.0,True,0.0
2022,danieljones,Daniel Jones,QB,15.140552520751951,1.0,True,Daniel Jones,QB,15.140552520751951,3.2062595,True,2.2062595
2022,dannygray,Danny Gray,WR,4.194156169891357,1.0,False,Danny Gray,WR,4.194156169891357,1.0,False,0.0
2022,dariusslayton,Darius Slayton,WR,6.983240127563477,1.0,False,Darius Slayton,WR,6.983240127563477,1.0,False,0.0
2022,darnellmooney,Darnell Mooney,WR,10.2721586227417,28.175774,True,Darnell Mooney,WR,10.2721586227417,27.205582,True,-0.9701920000000008
2022,darrellhenderson,Darrell Henderson,RB,8.26366138458252,2.716987,True,Darrell Henderson,RB,8.26366138458252,5.166452,True,2.4494649999999996
2022,darrelwilliams,Darrel Williams,RB,8.337019920349121,1.0,True,Darrel Williams,RB,8.337019920349121,1.0,True,0.0
2022,darrenwaller,Darren Waller,TE,10.480462074279783,22.173838,True,Darren Waller,TE,10.480462074279783,21.188625,True,-0.9852130000000017
2022,davanteadams,Davante Adams,WR,14.508094787597656,86.505936,True,Davante Adams,WR,14.508094787597656,77.953606,True,-8.552330000000012
2022,davidbell,David Bell,WR,5.459232807159424,1.0,True,David Bell,WR,5.459232807159424,1.0,True,0.0
2022,davidnjoku,David Njoku,TE,7.409019947052002,1.0,True,David Njoku,TE,7.409019947052002,3.0613225,True,2.0613225
2022,davismills,Davis Mills,QB,13.659049987792969,1.0,True,Davis Mills,QB,13.659049987792969,1.0,True,0.0
2022,dawsonknox,Dawson Knox,TE,8.142569541931152,4.7915297,True,Dawson Knox,TE,8.142569541931152,6.0447464,True,1.2532167000000003
2022,deandrehopkins,Deandre Hopkins,WR,9.990307807922363,10.393163,True,Deandre Hopkins,WR,9.990307807922363,10.920866,True,0.5277030000000007
2022,derekcarr,Derek Carr,QB,15.870733261108398,3.9760203,True,Derek Carr,QB,15.870733261108398,5.9023676,True,1.9263472999999998
2022,dernestjohnson,Dernest Johnson,RB,7.328301906585693,1.0,False,Dernest Johnson,RB,7.328301906585693,1.0,False,0.0
2022,derrickgore,Derrick Gore,RB,7.011608123779297,1.0,False,Derrick Gore,RB,7.011608123779297,1.0,False,0.0
2022,derrickhenry,Derrick Henry,RB,14.99672031402588,103.83678,True,Derrick Henry,RB,14.99672031402588,97.811806,True,-6.024974
2022,desmondridder,Desmond Ridder,QB,9.534945487976074,1.0,False,Desmond Ridder,QB,9.534945487976074,1.0,False,0.0
2022,devanteparker,Devante Parker,WR,8.858795166015625,1.2531393,True,Devante Parker,WR,8.858795166015625,2.3579152,True,1.1047759
2022,devinduvernay,Devin Duvernay,WR,7.620561599731445,1.0,True,Devin Duvernay,WR,7.620561599731445,1.0,True,0.0
2022,devinsingletary,Devin Singletary,RB,10.720586776733398,23.35141,True,Devin Singletary,RB,10.720586776733398,24.237864,True,0.886453999999997
2022,devontasmith,Devonta Smith,WR,10.023614883422852,14.757937,True,Devonta Smith,WR,10.023614883422852,15.652451,True,0.8945139999999991
2022,diontaejohnson,Diontae Johnson,WR,11.610716819763184,45.54021,True,Diontae Johnson,WR,11.610716819763184,42.87524,True,-2.664970000000004
2022,djchark,Dj Chark,WR,9.109689712524414,3.3539681,True,Dj Chark,WR,9.109689712524414,4.8245955,True,1.4706274000000001
2022,djmoore,Dj Moore,WR,11.776554107666016,55.74306,True,Dj Moore,WR,11.776554107666016,52.210617,True,-3.5324430000000007
2022,dkmetcalf,Dk Metcalf,WR,11.160555839538574,35.58206,True,Dk Metcalf,WR,11.160555839538574,34.40143,True,-1.1806300000000007
2022,donaldparham,Donald Parham,TE,6.057875633239746,1.0,True,Donald Parham,TE,6.057875633239746,1.0,True,0.0
2022,donovanpeoplesjones,Donovan Peoples Jones,WR,7.673049926757812,1.0,True,Donovan Peoples Jones,WR,7.673049926757812,1.0,True,0.0
2022,dontaforeman,Donta Foreman,RB,7.12908935546875,1.0,True,Donta Foreman,RB,7.12908935546875,1.0,True,0.0
2022,dontrellhilliard,Dontrell Hilliard,RB,7.218688488006592,1.0,True,Dontrell Hilliard,RB,7.218688488006592,1.0,True,0.0
2022,drakelondon,Drake London,WR,10.185823440551758,15.149995,True,Drake London,WR,10.185823440551758,16.691347,True,1.5413519999999998
2022,elijahmitchell,Elijah Mitchell,RB,11.57573413848877,32.755455,True,Elijah Mitchell,RB,11.57573413848877,32.580708,True,-0.17474699999999643
2022,elijahmoore,Elijah Moore,WR,9.570846557617188,15.763613,True,Elijah Moore,WR,9.570846557617188,16.958689,True,1.1950760000000002
2022,enobenjamin,Eno Benjamin,RB,7.149990558624268,1.0,True,Eno Benjamin,RB,7.149990558624268,1.0,True,0.0
2022,evanengram,Evan Engram,TE,7.704541683197021,1.0,True,Evan Engram,TE,7.704541683197021,2.3644574,True,1.3644574
2022,ezekielelliott,Ezekiel Elliott,RB,12.82514762878418,54.544937,True,Ezekiel Elliott,RB,12.82514762878418,50.949535,True,-3.595402
2022,fostermoreau,Foster Moreau,TE,6.323825836181641,1.0,True,Foster Moreau,TE,6.323825836181641,1.0,True,0.0
2022,gabrieldavis,Gabriel Davis,WR,9.45041561126709,30.189024,True,Gabriel Davis,WR,9.45041561126709,29.525238,True,-0.6637859999999982
2022,garrettwilson,Garrett Wilson,WR,9.647563934326172,5.363857,True,Garrett Wilson,WR,9.647563934326172,7.068513,True,1.704656
2022,georgekittle,George Kittle,TE,11.241249084472656,21.325632,True,George Kittle,TE,11.241249084472656,20.719782,True,-0.6058500000000002
2022,georgepickens,George Pickens,WR,6.64237642288208,4.2637677,True,George Pickens,WR,6.64237642288208,6.016839,True,1.7530713000000002
2022,geraldeverett,Gerald Everett,TE,6.8672380447387695,1.0,True,Gerald Everett,TE,6.8672380447387695,2.9271226,True,1.9271226000000001
2022,gregdulcich,Greg Dulcich,TE,4.787277698516846,1.0,True,Greg Dulcich,TE,4.787277698516846,1.0,True,0.0
2022,gusedwards,Gus Edwards,RB,7.336246490478516,1.0,True,Gus Edwards,RB,7.336246490478516,1.0,True,0.0
2022,harrisonbryant,Harrison Bryant,TE,6.094688892364502,1.0,True,Harrison Bryant,TE,6.094688892364502,1.0,True,0.0
2022,hassanhaskins,Hassan Haskins,RB,5.496249675750732,1.0,True,Hassan Haskins,RB,5.496249675750732,1.0,True,0.0
2022,haydenhurst,Hayden Hurst,TE,6.608090400695801,1.0,True,Hayden Hurst,TE,6.608090400695801,2.1780376,True,1.1780376000000001
2022,hunterhenry,Hunter Henry,TE,7.831570148468018,1.640018,True,Hunter Henry,TE,7.831570148468018,3.321288,True,1.68127
2022,hunterrenfrow,Hunter Renfrow,WR,9.854259490966797,17.553112,True,Hunter Renfrow,WR,9.854259490966797,17.92209,True,0.368978000000002
2022,isaiahlikely,Isaiah Likely,TE,5.230730056762695,1.0,True,Isaiah Likely,TE,5.230730056762695,3.263087,True,2.263087
2022,isaiahmckenzie,Isaiah Mckenzie,WR,7.92639684677124,1.0,True,Isaiah Mckenzie,WR,7.92639684677124,1.0,True,0.0
2022,isaiahspiller,Isaiah Spiller,RB,6.636921405792236,1.0,True,Isaiah Spiller,RB,6.636921405792236,1.1167262,True,0.1167262
2022,isiahpacheco,Isiah Pacheco,RB,6.276871681213379,1.0,True,Isiah Pacheco,RB,6.276871681213379,1.0,True,0.0
2022,jacobybrissett,Jacoby Brissett,QB,14.176084518432615,1.0,True,Jacoby Brissett,QB,14.176084518432615,1.0,True,0.0
2022,jakobimeyers,Jakobi Meyers,WR,8.405452728271484,3.8256223,True,Jakobi Meyers,WR,8.405452728271484,5.721046,True,1.8954237000000003
2022,jalenguyton,Jalen Guyton,WR,7.539271831512451,1.0,False,Jalen Guyton,WR,7.539271831512451,1.0,False,0.0
2022,jalenhurts,Jalen Hurts,QB,17.756738662719727,16.330711,True,Jalen Hurts,QB,17.756738662719727,16.476967,True,0.1462559999999975
2022,jalentolbert,Jalen Tolbert,WR,6.555197715759277,1.0,False,Jalen Tolbert,WR,6.555197715759277,1.0,False,0.0
2022,jamaalwilliams,Jamaal Williams,RB,7.241827964782715,1.0,True,Jamaal Williams,RB,7.241827964782715,1.8001509,True,0.8001509
2022,jamescook,James Cook,RB,10.065630912780762,4.707473,True,James Cook,RB,10.065630912780762,7.435139,True,2.727666
2022,jamesonwilliams,Jameson Williams,WR,8.235515594482422,1.0,True,Jameson Williams,WR,8.235515594482422,1.0,True,0.0
2022,jamesproche,James Proche,WR,7.498932838439941,1.0,True,James Proche,WR,7.498932838439941,1.0,True,0.0
2022,jamesrobinson,James Robinson,RB,9.28697395324707,5.193499,True,James Robinson,RB,9.28697395324707,7.287664,True,2.0941650000000003
2022,jameswashington,James Washington,WR,7.498165130615234,1.0,False,James Washington,WR,7.498165130615234,1.0,False,0.0
2022,jamisoncrowder,Jamison Crowder,WR,8.030845642089844,1.0,True,Jamison Crowder,WR,8.030845642089844,1.0,True,0.0
2022,jaredgoff,Jared Goff,QB,15.028220176696776,1.0,True,Jared Goff,QB,15.028220176696776,2.9738533,True,1.9738533
2022,jarvislandry,Jarvis Landry,WR,8.794224739074707,1.0,True,Jarvis Landry,WR,8.794224739074707,1.5400771,True,0.5400771
2022,jauanjennings,Jauan Jennings,WR,7.266894340515137,1.0,True,Jauan Jennings,WR,7.266894340515137,1.0,True,0.0
2022,jaylenwaddle,Jaylen Waddle,WR,12.198697090148926,44.516525,True,Jaylen Waddle,WR,12.198697090148926,41.628254,True,-2.888271000000003
2022,jelaniwoods,Jelani Woods,TE,5.956241607666016,1.0,False,Jelani Woods,TE,5.956241607666016,1.0,False,0.0
2022,jeremyruckert,Jeremy Ruckert,TE,5.555623531341553,1.0,False,Jeremy Ruckert,TE,5.555623531341553,1.0,False,0.0
2022,jerickmckinnon,Jerick Mckinnon,RB,7.009328842163086,1.0,True,Jerick Mckinnon,RB,7.009328842163086,1.0,True,0.0
2022,jeromeford,Jerome Ford,RB,5.215521812438965,1.0,False,Jerome Ford,RB,5.215521812438965,1.0,False,0.0
2022,jerryjeudy,Jerry Jeudy,WR,9.698941230773926,30.968899,True,Jerry Jeudy,WR,9.698941230773926,30.003876,True,-0.9650229999999986
2022,jimmygaroppolo,Jimmy Garoppolo,QB,14.935223579406738,1.0,True,Jimmy Garoppolo,QB,14.935223579406738,1.0,True,0.0
2022,joeburrow,Joe Burrow,QB,16.58631134033203,9.9912,True,Joe Burrow,QB,16.58631134033203,11.749629,True,1.7584290000000014
