method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons
full,900.0,1.9406363059005753,2.7397424655987312,0.1237715483060395,0.8033333333333333,0.49614191654720835,0.018246607853757812,20.60993650217015,29.87822977252337,1.7505371819468551,0.8033333333333333,0.4865205534076037,0.031524344942515437,0.18222222222222223,0.1777900444249262,0.14990405965708775,0.5327992444326617,0.06333333333333334,0.0774592860476575,0.06035322906511131,0.5548895964704168,0.10888888888888888,0.11871317815391257,0.09549923212629602,0.6368899180619879,0.035555555555555556,0.028887676486375635,0.03172578907120576,0.7444016417050692,0.5589495520856664,0.000492724888137722,-1.1618669582807868,63.831458787830975,0.050000000000000024,1.5437079154223614,2.3270336160297007,0.15525453994444963,0.9088888888888889,0.13111111111111112,0.12256277736229439,0.10819495918787128,0.6237374832025662,7.435854093682386,0.2444578464569455,0.3436855662691866
full__r12,900.0,1.9394690032571043,2.7395369470674864,0.12364372133184126,0.8011111111111111,0.4954087050561629,0.022447016164796108,20.590329386611035,29.83037156928232,1.4435078919348103,0.7933333333333333,0.4879238412717227,0.02789303133032406,0.18222222222222223,0.17780830299893982,0.15005460832290504,0.5351438229056203,0.06333333333333334,0.07503074142378881,0.06020243013033768,0.5659403550394373,0.10888888888888888,0.11718784867046783,0.09514536532703763,0.6451218891546644,0.035555555555555556,0.029248869565225065,0.03157189662851057,0.7597566244239631,0.5636205454450552,0.008800340082724383,-1.1365535175577262,60.27892310025484,0.050000000000000024,1.539787303071619,2.3287127689661644,0.125993647556514,0.9066666666666666,0.13111111111111112,0.12382277522854508,0.10808387788540014,0.6242143135809961,6.438886255774853,0.3186407624679218,0.2561904872402306
nested_rolling_selected,900.0,1.9369105116914556,2.739614691742963,0.1236112699228767,0.8011111111111111,0.4955163082427298,0.023144005917218546,20.576413000177894,29.84398928096128,1.4423988841566528,0.7966666666666666,0.48780597122599084,0.03074504518934601,0.18222222222222223,0.17682619184193057,0.1497941714919769,0.5373309915164369,0.06333333333333334,0.07475673655635992,0.06001197346035094,0.5732242825331418,0.10888888888888888,0.1164715732469356,0.09505274869238316,0.6465723446485826,0.035555555555555556,0.02939634520306803,0.03167143649717671,0.756534418202765,0.5511881631740722,-0.024081511211742238,-1.1261464605821394,61.45161605045789,0.050000000000000024,1.5393509908286558,2.328468380718095,0.12089299945181252,0.9088888888888889,0.13111111111111112,0.12452962237582928,0.10778817052264764,0.6265226060947592,6.443956744741438,0.3189235678732758,0.25687296472505383
