candidate_method,baseline_method,period,metric,n,season_clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better
no_exp_interaction__r12,full__r12,temporal_2023_2025,impact_brier_row,540,3,-0.00015372499944712103,-0.0007410479128263964,0.00024069409118131105,0.698
no_exp_interaction__r12,full__r12,temporal_2023_2025,zero_brier_row,540,3,0.00020474825997960868,-1.6063693580339576e-05,0.0006417076565638362,0.3155
no_exp_interaction__r12,full__r12,temporal_2023_2025,extended_absence_brier_row,540,3,-0.0004701449171731747,-0.0008894582451912816,-0.00012071849760763956,1.0
no_component_ranks__r12,full__r12,development_2017_2022,ppg_crps,1080,6,-0.002063455992171927,-0.004992574713586848,-9.940997331573017e-05,0.9845
no_component_ranks__r12,full__r12,development_2017_2022,contribution_crps,1080,6,-0.022142857546198526,-0.047847598299264514,-0.002664218383434951,0.992
no_component_ranks__r12,full__r12,development_2017_2022,played_crps,1080,6,0.0027670694319825552,-0.0016242410335799852,0.007505427277780447,0.128
no_component_ranks__r12,full__r12,development_2017_2022,plus3_brier_row,1080,6,0.00015159196838606477,-0.0002545277250261294,0.0005880014440446859,0.248
no_component_ranks__r12,full__r12,development_2017_2022,plus5_brier_row,1080,6,5.120193772557615e-06,-0.00018467177567274763,0.00021025376651563786,0.472
no_component_ranks__r12,full__r12,development_2017_2022,impact_brier_row,1080,6,-0.00010740812114217504,-0.0006992077870508373,0.00039511119446185376,0.6295
no_component_ranks__r12,full__r12,development_2017_2022,zero_brier_row,1080,6,0.00017646811501802903,1.9888055276909237e-05,0.00034933103913919176,0.008
no_component_ranks__r12,full__r12,development_2017_2022,extended_absence_brier_row,1080,6,-6.448441683623789e-05,-0.0005636975955174483,0.0004301173069903748,0.586
no_component_ranks__r12,full__r12,recent_2020_2025,ppg_crps,1080,6,-0.0007219751127814013,-0.0023835294316378523,0.0011858674058754877,0.772
no_component_ranks__r12,full__r12,recent_2020_2025,contribution_crps,1080,6,-0.00613684808879636,-0.027350852415206395,0.01413172770553594,0.7285
no_component_ranks__r12,full__r12,recent_2020_2025,played_crps,1080,6,0.005949346074221141,0.002088748990697778,0.009458268393631212,0.0035
no_component_ranks__r12,full__r12,recent_2020_2025,plus3_brier_row,1080,6,-0.00023745223783992156,-0.000816380783095413,0.000464467588145587,0.7605
no_component_ranks__r12,full__r12,recent_2020_2025,plus5_brier_row,1080,6,9.89032110307537e-05,-0.00021765003970855947,0.00043245468897397827,0.2655
no_component_ranks__r12,full__r12,recent_2020_2025,impact_brier_row,1080,6,4.0719174001537294e-05,-0.0003770185667588816,0.0004063147758054922,0.3745
no_component_ranks__r12,full__r12,recent_2020_2025,zero_brier_row,1080,6,0.00026669139499440323,9.211983341699995e-05,0.00043323466550397013,0.0005
no_component_ranks__r12,full__r12,recent_2020_2025,extended_absence_brier_row,1080,6,0.00031598046390871704,-3.721853564921079e-05,0.0006794377927686855,0.0495
no_component_ranks__r12,full__r12,temporal_2023_2025,ppg_crps,540,3,-0.0009578046486621831,-0.004155050692085731,0.0029699759362177354,0.7365
no_component_ranks__r12,full__r12,temporal_2023_2025,contribution_crps,540,3,-0.0019089041076454504,-0.04970898002218057,0.034603191944785866,0.587
no_component_ranks__r12,full__r12,temporal_2023_2025,played_crps,540,3,0.005186644501194218,0.0013797247022030502,0.009263565855864322,0.0
no_component_ranks__r12,full__r12,temporal_2023_2025,plus3_brier_row,540,3,-0.0006567862263123349,-0.0011141324379575473,0.0001915722507064088,0.9595
no_component_ranks__r12,full__r12,temporal_2023_2025,plus5_brier_row,540,3,-1.4707672832966982e-05,-0.0004884245505367562,0.000729229650716799,0.6175
no_component_ranks__r12,full__r12,temporal_2023_2025,impact_brier_row,540,3,7.634698881509932e-05,-0.0004782896517542887,0.0004011491755602634,0.2635
no_component_ranks__r12,full__r12,temporal_2023_2025,zero_brier_row,540,3,0.00024214205722692,3.699109241929089e-05,0.0004984399687859919,0.0
no_component_ranks__r12,full__r12,temporal_2023_2025,extended_absence_brier_row,540,3,0.0002018436208270594,-0.0002792752311047064,0.0008959063099043344,0.302
no_disagreement__r12,full__r12,development_2017_2022,ppg_crps,1080,6,0.0004964288380834888,-0.00010705273187598315,0.0012545392994337138,0.0585
no_disagreement__r12,full__r12,development_2017_2022,contribution_crps,1080,6,-0.004082915601477113,-0.012356708890970713,0.0038184786467338923,0.832
no_disagreement__r12,full__r12,development_2017_2022,played_crps,1080,6,-0.0005418653881843931,-0.0015186520245487496,0.0004658380244592518,0.86
no_disagreement__r12,full__r12,development_2017_2022,plus3_brier_row,1080,6,3.321304332074747e-05,-0.0001966280662258533,0.00019325716839373449,0.324
no_disagreement__r12,full__r12,development_2017_2022,plus5_brier_row,1080,6,-9.383840417793442e-06,-0.00012840121784514,0.00013623851186758673,0.562
no_disagreement__r12,full__r12,development_2017_2022,impact_brier_row,1080,6,-6.439284920706616e-05,-0.00031704025787823465,0.000178491664473746,0.683
no_disagreement__r12,full__r12,development_2017_2022,zero_brier_row,1080,6,-2.5542970529886025e-05,-7.835393380723057e-05,2.3594245656952416e-05,0.818
no_disagreement__r12,full__r12,development_2017_2022,extended_absence_brier_row,1080,6,-5.273317902030623e-05,-0.00022381865453455918,0.00010197809600090684,0.736
no_disagreement__r12,full__r12,recent_2020_2025,ppg_crps,1080,6,-0.000574568834275678,-0.00151987629707106,0.00023352160610924357,0.8985
no_disagreement__r12,full__r12,recent_2020_2025,contribution_crps,1080,6,-0.005792242588128967,-0.01667006788679849,0.004565393764763216,0.837
no_disagreement__r12,full__r12,recent_2020_2025,played_crps,1080,6,-0.0010907237404485042,-0.0022488019777303,0.00020834335705301836,0.9455
no_disagreement__r12,full__r12,recent_2020_2025,plus3_brier_row,1080,6,-0.0001606986646568331,-0.0004868921688943204,6.604811664659336e-05,0.8315
no_disagreement__r12,full__r12,recent_2020_2025,plus5_brier_row,1080,6,-9.201216030918296e-05,-0.0002171874978473563,4.641223017072478e-05,0.9135
no_disagreement__r12,full__r12,recent_2020_2025,impact_brier_row,1080,6,8.098147620195638e-05,-3.466199795973384e-05,0.0002423867757578177,0.144
no_disagreement__r12,full__r12,recent_2020_2025,zero_brier_row,1080,6,9.414553586528841e-05,-7.062895483034899e-05,0.00030723853963847734,0.205
no_disagreement__r12,full__r12,recent_2020_2025,extended_absence_brier_row,1080,6,-0.00021084895017525214,-0.000320040342968637,-9.683060412580703e-05,1.0
no_disagreement__r12,full__r12,temporal_2023_2025,ppg_crps,540,3,-0.0014281268552621303,-0.00259103085323644,-0.00032240028278341195,1.0
no_disagreement__r12,full__r12,temporal_2023_2025,contribution_crps,540,3,-0.003279128927983893,-0.025034779525322935,0.012191153562153554,0.698
no_disagreement__r12,full__r12,temporal_2023_2025,played_crps,540,3,-0.001217411843259068,-0.003443315212814698,0.0014500941809272175,0.8575
no_disagreement__r12,full__r12,temporal_2023_2025,plus3_brier_row,540,3,-0.000394920794339842,-0.000935279684528304,-3.4951694436914485e-05,1.0
no_disagreement__r12,full__r12,temporal_2023_2025,plus5_brier_row,540,3,-0.00011212989129053901,-0.00030576777907439205,0.00017225876519141875,0.7365
no_disagreement__r12,full__r12,temporal_2023_2025,impact_brier_row,540,3,0.00014672526659000428,-8.124275422353343e-05,0.00047283221500707797,0.166
no_disagreement__r12,full__r12,temporal_2023_2025,zero_brier_row,540,3,0.000268126638073903,6.165549489159925e-05,0.0006097921676006478,0.0
no_disagreement__r12,full__r12,temporal_2023_2025,extended_absence_brier_row,540,3,-0.00026138725426062885,-0.00031016153560943234,-0.0002178534898764925,1.0
no_receiver_team_pass__r12,full__r12,development_2017_2022,ppg_crps,1080,6,0.00120104494243935,-8.441403822679842e-05,0.002693194183015827,0.0375
no_receiver_team_pass__r12,full__r12,development_2017_2022,contribution_crps,1080,6,-0.006493506889974981,-0.016369252350678598,0.006017469655101404,0.856
no_receiver_team_pass__r12,full__r12,development_2017_2022,played_crps,1080,6,-0.0028189256739141627,-0.005714395244391593,-0.0003866736497701714,0.99
no_receiver_team_pass__r12,full__r12,development_2017_2022,plus3_brier_row,1080,6,0.0002453858738959527,-0.0003805421166278636,0.0008823019261354082,0.2285
no_receiver_team_pass__r12,full__r12,development_2017_2022,plus5_brier_row,1080,6,-6.926532302043409e-05,-0.0003848864347017016,0.00016588916968908292,0.653
no_receiver_team_pass__r12,full__r12,development_2017_2022,impact_brier_row,1080,6,-0.00019929414333678068,-0.00037010918373571954,5.5608946516242486e-05,0.939
no_receiver_team_pass__r12,full__r12,development_2017_2022,zero_brier_row,1080,6,-9.605643483891626e-06,-0.00011856086302678944,0.00010082735294232955,0.5805
no_receiver_team_pass__r12,full__r12,development_2017_2022,extended_absence_brier_row,1080,6,-0.0002059849742049501,-0.0004938906286924367,4.477118190169491e-05,0.933
no_receiver_team_pass__r12,full__r12,recent_2020_2025,ppg_crps,1080,6,0.0009193004713168901,-0.00029221086110280445,0.0025753810509535607,0.09
no_receiver_team_pass__r12,full__r12,recent_2020_2025,contribution_crps,1080,6,0.004571234161274719,-0.005269434094180307,0.014412120411869508,0.219
no_receiver_team_pass__r12,full__r12,recent_2020_2025,played_crps,1080,6,-0.000840323927302439,-0.0031877044298119516,0.0011864943899682922,0.7675
no_receiver_team_pass__r12,full__r12,recent_2020_2025,plus3_brier_row,1080,6,0.0004523770003034405,9.303527851358805e-05,0.0008717900087587836,0.003
no_receiver_team_pass__r12,full__r12,recent_2020_2025,plus5_brier_row,1080,6,6.655833776125361e-05,-6.025889158159163e-05,0.00018013875184814393,0.143
no_receiver_team_pass__r12,full__r12,recent_2020_2025,impact_brier_row,1080,6,8.076929815108894e-05,-0.0002008984221713129,0.0003356723880041121,0.2915
no_receiver_team_pass__r12,full__r12,recent_2020_2025,zero_brier_row,1080,6,0.00012140568227715382,-3.374051156253887e-05,0.000265148923625658,0.0635
no_receiver_team_pass__r12,full__r12,recent_2020_2025,extended_absence_brier_row,1080,6,4.529091770111967e-05,-0.00016881748161898404,0.0001996141597878099,0.304
no_receiver_team_pass__r12,full__r12,temporal_2023_2025,ppg_crps,540,3,7.310309553945236e-05,-0.0004979178981199755,0.001155593372637335,0.302
no_receiver_team_pass__r12,full__r12,temporal_2023_2025,contribution_crps,540,3,0.008833537865207975,-0.0004773126254184628,0.016973390104959477,0.0405
no_receiver_team_pass__r12,full__r12,temporal_2023_2025,played_crps,540,3,0.0006060348688968752,-0.0007763038619572473,0.0023050478089171244,0.257
no_receiver_team_pass__r12,full__r12,temporal_2023_2025,plus3_brier_row,540,3,0.0004630960680724572,0.0002984263714785454,0.000614419902597036,0.0
no_receiver_team_pass__r12,full__r12,temporal_2023_2025,plus5_brier_row,540,3,6.246794384112648e-05,-8.135472039290507e-05,0.00022204897113414448,0.1365
no_receiver_team_pass__r12,full__r12,temporal_2023_2025,impact_brier_row,540,3,0.0002573917722177584,8.309781650757768e-05,0.00040686708351466956,0.0
no_receiver_team_pass__r12,full__r12,temporal_2023_2025,zero_brier_row,540,3,0.0002528239930244864,9.135889596056965e-05,0.0003797187736228275,0.0
no_receiver_team_pass__r12,full__r12,temporal_2023_2025,extended_absence_brier_row,540,3,0.0001771946161311833,4.813276946199516e-05,0.0002901990864589899,0.0
