comparison_method,variant,incumbent_rmse,variant_rmse,pooled_delta_variant_minus_incumbent,recent_delta_variant_minus_incumbent,mean_season_delta,median_season_delta,season_wins,season_count,season_bootstrap_95_low,season_bootstrap_95_high,player_cluster_95_low,player_cluster_95_high
controlled_equal_thirds,rank_level,2.885459887404849,2.8836036205848585,-0.0018562668199906263,-0.0024973969243724525,-0.0017485827444316568,-0.00172549936541877,7,9,-0.003762882636687603,-0.00011099562173731981,-0.0037182739272378917,3.0043294430478377e-05
controlled_equal_thirds,rank_gap,2.885459887404849,2.88539751502927,-6.237237557904507e-05,-0.0027593790045159494,3.6675509403326525e-05,0.0005953327954477672,4,9,-0.002180351037185746,0.0021419244037796346,-0.0023919325844972694,0.0022691975029825316
