candidate_method,baseline_method,period,metric,n,season_clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better
next_residual_w025,production_no_next,all_2017_2025,ppg_crps,1620,9,-0.00088124802764627,-0.0018668110360808997,6.765774256153907e-05,0.966
next_residual_w025,production_no_next,all_2017_2025,contribution_crps,1620,9,0.010019972231578722,-0.004136910451925423,0.023944945640580237,0.089
next_residual_w025,production_no_next,all_2017_2025,played_crps,1620,9,-4.7578686492707506e-05,-0.0020505985640456976,0.0019309037283818647,0.5335
next_residual_w025,production_no_next,all_2017_2025,plus3_brier_row,1620,9,6.133688555576572e-05,-0.00045441890788630156,0.0006058872883331648,0.417
next_residual_w025,production_no_next,all_2017_2025,plus5_brier_row,1620,9,-7.402840657896202e-05,-0.00040406965158741815,0.00025951330705313553,0.682
next_residual_w025,production_no_next,all_2017_2025,impact_brier_row,1620,9,0.00011849031580814725,-0.00020800579871384185,0.00043735987233146055,0.243
next_residual_w025,production_no_next,all_2017_2025,zero_brier_row,1620,9,5.115490545538361e-05,-4.83820682393411e-05,0.00014759668265252354,0.152
next_residual_w025,production_no_next,all_2017_2025,extended_absence_brier_row,1620,9,-0.0002500310228053234,-0.00043550601509203114,-6.357220800614416e-05,0.994
next_residual_w025,production_no_next,development_2017_2022,ppg_crps,1080,6,-0.00022760809094539948,-0.0011354820056885624,0.0006698946538204279,0.6815
next_residual_w025,production_no_next,development_2017_2022,contribution_crps,1080,6,0.021102447743338835,0.00800469695213722,0.031120066070378694,0.0005
next_residual_w025,production_no_next,development_2017_2022,played_crps,1080,6,3.9918025087413734e-05,-0.0023287471395619336,0.0026606953325657066,0.488
next_residual_w025,production_no_next,development_2017_2022,plus3_brier_row,1080,6,0.00039482637301865874,-0.00016651550682283343,0.0009882357962397728,0.0965
next_residual_w025,production_no_next,development_2017_2022,plus5_brier_row,1080,6,1.4562279315357788e-05,-0.00035229619368898715,0.00045678005514929626,0.486
next_residual_w025,production_no_next,development_2017_2022,impact_brier_row,1080,6,3.4041651370387154e-05,-0.00041392816706094926,0.000449872157743428,0.4285
next_residual_w025,production_no_next,development_2017_2022,zero_brier_row,1080,6,-1.8955496782042869e-06,-0.00010898254210005947,8.841081143584845e-05,0.5205
next_residual_w025,production_no_next,development_2017_2022,extended_absence_brier_row,1080,6,-0.0002852421562245113,-0.0005289917700055907,-3.354192014248583e-05,0.99
next_residual_w025,production_no_next,recent_2020_2025,ppg_crps,1080,6,-0.0013043778514895416,-0.002473214966365863,-0.00021166769979473363,0.988
next_residual_w025,production_no_next,recent_2020_2025,contribution_crps,1080,6,0.0008290899418662214,-0.016076149374754992,0.017701622185726455,0.464
next_residual_w025,production_no_next,recent_2020_2025,played_crps,1080,6,-0.0015903367685708239,-0.0032893924413054196,0.0003252214056075088,0.9455
next_residual_w025,production_no_next,recent_2020_2025,plus3_brier_row,1080,6,-0.0001022568263129334,-0.0006667628525351735,0.0005339393449209194,0.6315
next_residual_w025,production_no_next,recent_2020_2025,plus5_brier_row,1080,6,-0.00021530752677283263,-0.000494860071243503,4.3513096567159645e-05,0.943
next_residual_w025,production_no_next,recent_2020_2025,impact_brier_row,1080,6,0.00023221639282718212,-0.00018169054092636325,0.0005767633015017618,0.144
next_residual_w025,production_no_next,recent_2020_2025,zero_brier_row,1080,6,9.961690676446265e-05,3.943821501440171e-06,0.00019766154271801806,0.0215
next_residual_w025,production_no_next,recent_2020_2025,extended_absence_brier_row,1080,6,-0.0003712670340694963,-0.0005629620541631336,-0.00013577520385773894,0.999
next_residual_w025,production_no_next,temporal_2023_2025,ppg_crps,540,3,-0.002188527901048011,-0.0035584317467147694,-0.0010038690069664007,1.0
next_residual_w025,production_no_next,temporal_2023_2025,contribution_crps,540,3,-0.0121449787919415,-0.028301144591446174,0.014297493425940753,0.734
next_residual_w025,production_no_next,temporal_2023_2025,played_crps,540,3,-0.00022257210965295082,-0.0038025736697164013,0.0023184182174222434,0.582
next_residual_w025,production_no_next,temporal_2023_2025,plus3_brier_row,540,3,-0.0006056420893700204,-0.0010612103130508705,6.848311011355772e-05,0.965
next_residual_w025,production_no_next,temporal_2023_2025,plus5_brier_row,540,3,-0.0002512097783676016,-0.0008390343837272677,0.0002845849528494743,0.8445
next_residual_w025,production_no_next,temporal_2023_2025,impact_brier_row,540,3,0.0002873876446836675,-0.00020464163091380404,0.0008305651690869241,0.148
next_residual_w025,production_no_next,temporal_2023_2025,zero_brier_row,540,3,0.00015725581572255943,-2.6235432831585022e-05,0.00025919366738034794,0.035
next_residual_w025,production_no_next,temporal_2023_2025,extended_absence_brier_row,540,3,-0.00017960875596694775,-0.0004320172983976029,0.00013869433728252837,0.852
next_residual_w050,production_no_next,all_2017_2025,ppg_crps,1620,9,-0.001445855287606164,-0.002793749151730646,-8.279576995304732e-06,0.975
next_residual_w050,production_no_next,all_2017_2025,contribution_crps,1620,9,0.01686313357622291,0.0003501677104017045,0.03439140582147244,0.0205
next_residual_w050,production_no_next,all_2017_2025,played_crps,1620,9,0.0001538700679866922,-0.001901556103274223,0.0019954138764014476,0.4325
next_residual_w050,production_no_next,all_2017_2025,plus3_brier_row,1620,9,-1.3187385161859554e-05,-0.0007323703807716748,0.0007532838411094558,0.521
next_residual_w050,production_no_next,all_2017_2025,plus5_brier_row,1620,9,-1.0592445533640288e-05,-0.00043148348714964173,0.00035618667758380464,0.493
next_residual_w050,production_no_next,all_2017_2025,impact_brier_row,1620,9,0.0004374197913483668,0.00013016922580490035,0.0007673853386216192,0.0035
next_residual_w050,production_no_next,all_2017_2025,zero_brier_row,1620,9,2.9155983345324233e-05,-0.00013318167310256962,0.00019957459318053103,0.3645
next_residual_w050,production_no_next,all_2017_2025,extended_absence_brier_row,1620,9,-0.0002443265397371758,-0.00048759902775511696,7.800333889720752e-06,0.9715
next_residual_w050,production_no_next,development_2017_2022,ppg_crps,1080,6,-0.0012126095306140311,-0.0031294848440125045,0.0009654241304171574,0.8835
next_residual_w050,production_no_next,development_2017_2022,contribution_crps,1080,6,0.029447184703551368,0.012119650735541448,0.04795930843198377,0.0
next_residual_w050,production_no_next,development_2017_2022,played_crps,1080,6,-0.000790706679421625,-0.0033607549551574203,0.0017774716111945538,0.727
next_residual_w050,production_no_next,development_2017_2022,plus3_brier_row,1080,6,0.00019692207331954042,-0.00085142884899745,0.0012339131307310528,0.342
next_residual_w050,production_no_next,development_2017_2022,plus5_brier_row,1080,6,-2.0676010343523764e-05,-0.0005252209310073084,0.0003597848178653909,0.4765
next_residual_w050,production_no_next,development_2017_2022,impact_brier_row,1080,6,0.00040166076515189993,1.1635536608390067e-05,0.000781266196645811,0.0215
next_residual_w050,production_no_next,development_2017_2022,zero_brier_row,1080,6,-5.785347196582981e-05,-0.00024855388904905653,0.00011474057020538785,0.7125
next_residual_w050,production_no_next,development_2017_2022,extended_absence_brier_row,1080,6,-0.0004134908999713397,-0.0006290339897268149,-0.00012475330625840198,0.9965
