period,scope,method,n,ppg_crps,contribution_crps,severity,event_rate,predicted_rate,calibration_bias,brier,log_loss,average_precision,roc_auc,top_decile_lift,top_decile_recall,tail_utility_crps,observed_tail_utility_mean,predicted_tail_utility_mean,ppg_crps_baseline,contribution_crps_baseline,brier_baseline,log_loss_baseline,average_precision_baseline,top_decile_lift_baseline,top_decile_recall_baseline,tail_utility_crps_baseline,ppg_crps_delta,contribution_crps_delta,brier_delta,log_loss_delta,average_precision_delta,top_decile_lift_delta,top_decile_recall_delta,tail_utility_crps_delta
all_2017_2025,all,wr_ppg225_tdrate050__te_ypr050,2647,2.1685587053196924,21.142061298497723,q90,0.06951265583679637,0.03545665381427289,-0.034056002022523485,0.06152472008595375,0.25214739319314927,0.19631555620304833,0.8058306413175872,2.9314602132895815,0.29347826086956524,3.5443295957500194,3.9461307140158675,1.8103799223615022,2.168416776376986,21.142302403031252,0.06150139184464304,0.24568507825779143,0.1966255585992681,2.985746513535685,0.29891304347826086,3.5440912254687746,0.00014192894270648182,-0.00024110453352932382,2.332824131071054e-05,0.0064623149353578435,-0.00031000239621978287,-0.05428630024610337,-0.005434782608695621,0.00023837028124473747
all_2017_2025,all,wr_ppg225_tdrate050__te_ypr050,2647,2.1685587053196924,21.142061298497723,q95,0.04004533434076313,0.020681146550795722,-0.019364187789967405,0.035587276936521146,0.1551482145288014,0.19503326344118146,0.8745739680559579,5.371270914916341,0.5377358490566038,1.9050103578165292,2.0924049867774865,0.8137879435870365,2.168416776376986,21.142302403031252,0.03555230329340165,0.14923695819408647,0.197121228404922,5.465503737985048,0.5471698113207547,1.904744758400671,0.00014192894270648182,-0.00024110453352932382,3.49736431194958e-05,0.005911256334714926,-0.0020879649637405295,-0.09423282306870728,-0.009433962264150941,0.000265599415858242
all_2017_2025,core,flatter_w025_all,1080,2.4755529041594335,30.880864726827685,q90,0.15648148148148147,0.0695667234759709,-0.08691475800551057,0.13650778243043135,0.4660825966088171,0.21955572331666962,0.6285959248890939,1.6568047337278107,0.16568047337278108,8.324664889084014,9.326775925925926,3.914140924458715,2.4812040384905023,30.948113153689675,0.1367816455867421,0.46842687813814,0.21413490549957714,1.5976331360946747,0.15976331360946747,8.334784008652086,-0.005651134331068786,-0.0672484268619904,-0.0002738631563107552,-0.002344281529322867,0.0054208178170924715,0.05917159763313595,0.005917159763313612,-0.010119119568072321
all_2017_2025,core,flatter_w025_all,1080,2.4755529041594335,30.880864726827685,q95,0.09537037037037037,0.044090509465938996,-0.051279860904431374,0.08420720374457973,0.3304139744126763,0.21671532860951284,0.7565064443362384,2.524271844660194,0.2524271844660194,4.604469816686787,5.073088888888894,1.8287571476926332,2.4812040384905023,30.948113153689675,0.0842077597420389,0.31619661283358985,0.20757740278008374,2.1359223300970873,0.21359223300970873,4.610119289754168,-0.005651134331068786,-0.0672484268619904,-5.559974591701211e-07,0.01421736157908643,0.0091379258294291,0.3883495145631066,0.03883495145631069,-0.005649473067381727
all_2017_2025,core,production,1080,2.4812040384905023,30.948113153689675,q90,0.15648148148148147,0.06974028036667906,-0.08674120111480241,0.1367816455867421,0.46842687813814,0.21413490549957714,0.6254067641385044,1.5976331360946747,0.15976331360946747,8.334784008652086,9.326775925925926,3.919661375575315,2.4812040384905023,30.948113153689675,0.1367816455867421,0.46842687813814,0.21413490549957714,1.5976331360946747,0.15976331360946747,8.334784008652086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,core,production,1080,2.4812040384905023,30.948113153689675,q95,0.09537037037037037,0.04424188840665735,-0.05112848196371302,0.0842077597420389,0.31619661283358985,0.20757740278008374,0.757077838836939,2.1359223300970873,0.21359223300970873,4.610119289754168,5.073088888888894,1.8303135188874362,2.4812040384905023,30.948113153689675,0.0842077597420389,0.31619661283358985,0.20757740278008374,2.1359223300970873,0.21359223300970873,4.610119289754168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,core,te_ypr050,1080,2.481120522288151,30.936033120751308,q90,0.15648148148148147,0.06963377939501864,-0.08684770208646284,0.13681552802495517,0.46923541738490787,0.21425715856890581,0.6263420780857242,1.5384615384615385,0.15384615384615385,8.337305441385224,9.326775925925926,3.912135632869806,2.4812040384905023,30.948113153689675,0.1367816455867421,0.46842687813814,0.21413490549957714,1.5976331360946747,0.15976331360946747,8.334784008652086,-8.351620235114154e-05,-0.01208003293836768,3.388243821306203e-05,0.0008085392467678809,0.00012225306932867053,-0.059171597633136175,-0.005917159763313612,0.002521432733137985
all_2017_2025,core,te_ypr050,1080,2.481120522288151,30.936033120751308,q95,0.09537037037037037,0.044155427930032624,-0.051214942440337745,0.08424384847233914,0.31644882698495924,0.2069004280524449,0.7566853156581967,2.1359223300970873,0.21359223300970873,4.611486864165189,5.073088888888894,1.8258830416217267,2.4812040384905023,30.948113153689675,0.0842077597420389,0.31619661283358985,0.20757740278008374,2.1359223300970873,0.21359223300970873,4.610119289754168,-8.351620235114154e-05,-0.01208003293836768,3.608873030024051e-05,0.00025221415136938985,-0.0006769747276388349,0.0,0.0,0.0013675744110210886
all_2017_2025,core,wr_ppg225_both025,1080,2.4815185869262555,30.930914945433262,q90,0.15648148148148147,0.06989403117134206,-0.08658745031013941,0.13661030165998123,0.4678563419949804,0.2168383869780468,0.6283880773452674,1.5976331360946747,0.15976331360946747,8.325779379092712,9.326775925925926,3.9230890856152065,2.4812040384905023,30.948113153689675,0.1367816455867421,0.46842687813814,0.21413490549957714,1.5976331360946747,0.15976331360946747,8.334784008652086,0.00031454843575318137,-0.017198208256413494,-0.00017134392676088073,-0.0005705361431596057,0.0027034814784696604,0.0,0.0,-0.009004629559374422
all_2017_2025,core,wr_ppg225_both025,1080,2.4815185869262555,30.930914945433262,q95,0.09537037037037037,0.0441859473632229,-0.05118442300714747,0.08415273978789362,0.3142690792154184,0.208649498478232,0.7621408909779293,2.0388349514563107,0.20388349514563106,4.606893054508595,5.073088888888894,1.8306887443093653,2.4812040384905023,30.948113153689675,0.0842077597420389,0.31619661283358985,0.20757740278008374,2.1359223300970873,0.21359223300970873,4.610119289754168,0.00031454843575318137,-0.017198208256413494,-5.501995414528005e-05,-0.0019275336181714398,0.0010720956981482566,-0.09708737864077666,-0.009708737864077666,-0.0032262352455729726
all_2017_2025,core,wr_ppg225_tdrate050,1080,2.481930351920176,30.93841798806342,q90,0.15648148148148147,0.06979074644426152,-0.08669073503721995,0.1367907450689928,0.46895821921756753,0.21434059160488322,0.6245299073129861,1.5976331360946747,0.15976331360946747,8.332367111440327,9.326775925925926,3.9340003315621708,2.4812040384905023,30.948113153689675,0.1367816455867421,0.46842687813814,0.21413490549957714,1.5976331360946747,0.15976331360946747,8.334784008652086,0.000726313429673553,-0.00969516562625472,9.099482250696234e-06,0.0005313410794275386,0.0002056861053060799,0.0,0.0,-0.0024168972117593057
all_2017_2025,core,wr_ppg225_tdrate050,1080,2.481930351920176,30.93841798806342,q95,0.09537037037037037,0.04432831880560489,-0.05104205156476548,0.08424376835110656,0.3159095120771031,0.20663988260020127,0.7570579642456102,2.1359223300970873,0.21359223300970873,4.60924534302308,5.073088888888894,1.8412978749772944,2.4812040384905023,30.948113153689675,0.0842077597420389,0.31619661283358985,0.20757740278008374,2.1359223300970873,0.21359223300970873,4.610119289754168,0.000726313429673553,-0.00969516562625472,3.600860906766146e-05,-0.0002871007564867467,-0.0009375201798824673,0.0,0.0,-0.0008739467310885374
all_2017_2025,core,wr_ppg225_tdrate050__te_ypr050,1080,2.4818468357178243,30.92633795512506,q90,0.15648148148148147,0.06968424547260109,-0.08679723600888038,0.13682462750720586,0.46976675846433535,0.21432677795116825,0.6251274690014874,1.5384615384615385,0.15384615384615385,8.334888544173467,9.326775925925926,3.926474588856662,2.4812040384905023,30.948113153689675,0.1367816455867421,0.46842687813814,0.21413490549957714,1.5976331360946747,0.15976331360946747,8.334784008652086,0.0006427972273219673,-0.021775198564615295,4.298192046375826e-05,0.001339880326195364,0.00019187245159110744,-0.059171597633136175,-0.005917159763313612,0.00010453552138045552
all_2017_2025,core,wr_ppg225_tdrate050__te_ypr050,1080,2.4818468357178243,30.92633795512506,q95,0.09537037037037037,0.044241858328980165,-0.051128512041390205,0.08427985708140681,0.3161617262284725,0.20581341530711633,0.7564666951535808,2.1359223300970873,0.21359223300970873,4.610612917434099,5.073088888888894,1.8368673977115846,2.4812040384905023,30.948113153689675,0.0842077597420389,0.31619661283358985,0.20757740278008374,2.1359223300970873,0.21359223300970873,4.610119289754168,0.0006427972273219673,-0.021775198564615295,7.209733936791585e-05,-3.488660511735686e-05,-0.0017639874729674099,0.0,0.0,0.0004936276799307748
all_2017_2025,depth,flatter_w025_all,1567,1.9538434363942858,14.380662242956378,q90,0.009572431397574984,0.01206774114728354,0.002495309749708555,0.009540328889932127,0.09116089440728911,0.02763319943701614,0.6349656357388316,1.9961783439490444,0.2,0.24106526187215116,0.23770899808551377,0.35312238673975943,1.9528390845565666,14.383989952035027,0.009617107197886846,0.09216807514944658,0.019704185774566903,1.9961783439490444,0.2,0.2422736084694288,0.0010043518377191862,-0.003327709078648766,-7.677830795471859e-05,-0.0010071807421574708,0.007929013662449236,0.0,0.0,-0.001208346597277643
all_2017_2025,depth,flatter_w025_all,1567,1.9538434363942858,14.380662242956378,q95,0.0019144862795149968,0.004392968535465405,0.002478482255950408,0.0019987329374086004,0.033913467470222926,0.002124500607038836,0.4825234441602728,0.0,0.0,0.039814248061184124,0.03807275047862186,0.1047550869789836,1.9528390845565666,14.383989952035027,0.0020182299273976633,0.03416584969972545,0.002120206042883416,0.0,0.0,0.040159886759459494,0.0010043518377191862,-0.003327709078648766,-1.9496989989062873e-05,-0.00025238222950252354,4.294564155420035e-06,0.0,0.0,-0.00034563869827537036
all_2017_2025,depth,production,1567,1.9528390845565666,14.383989952035027,q90,0.009572431397574984,0.011998336266211837,0.002425904868636853,0.009617107197886846,0.09216807514944658,0.019704185774566903,0.6198453608247423,1.9961783439490444,0.2,0.2422736084694288,0.23770899808551377,0.3561761642326227,1.9528390845565666,14.383989952035027,0.009617107197886846,0.09216807514944658,0.019704185774566903,1.9961783439490444,0.2,0.2422736084694288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,depth,production,1567,1.9528390845565666,14.383989952035027,q95,0.0019144862795149968,0.004501540778012313,0.0025870544984973156,0.0020182299273976633,0.03416584969972545,0.002120206042883416,0.4820971867007673,0.0,0.0,0.040159886759459494,0.03807275047862186,0.1093823357846208,1.9528390845565666,14.383989952035027,0.0020182299273976633,0.03416584969972545,0.002120206042883416,0.0,0.0,0.040159886759459494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,depth,te_ypr050,1567,1.952732063989715,14.384392364788148,q90,0.009572431397574984,0.011987835335441746,0.0024154039378667617,0.009621410320830198,0.09221597661242421,0.019420712484271595,0.6191580756013746,1.9961783439490444,0.2,0.24231240555445918,0.23770899808551377,0.35568299735350617,1.9528390845565666,14.383989952035027,0.009617107197886846,0.09216807514944658,0.019704185774566903,1.9961783439490444,0.2,0.2422736084694288,-0.00010702056685163441,0.0004024127531216948,4.303122943352319e-06,4.7901462977631426e-05,-0.000283473290295308,0.0,0.0,3.879708503037871e-05
all_2017_2025,depth,te_ypr050,1567,1.952732063989715,14.384392364788148,q95,0.0019144862795149968,0.004499457734709143,0.0025849714551941455,0.0020186826886278105,0.03416399972239488,0.002115954748895808,0.4825234441602728,0.0,0.0,0.04016618867002678,0.03807275047862186,0.1093822141854839,1.9528390845565666,14.383989952035027,0.0020182299273976633,0.03416584969972545,0.002120206042883416,0.0,0.0,0.040159886759459494,-0.00010702056685163441,0.0004024127531216948,4.527612301472375e-07,-1.8499773305688527e-06,-4.25129398760795e-06,0.0,0.0,6.30191056728846e-06
all_2017_2025,depth,wr_ppg225_both025,1567,1.9531892686633217,14.400132811818695,q90,0.009572431397574984,0.011891355230207483,0.002318923832632498,0.009623569215872974,0.10212781781021278,0.019477634983103075,0.6039733676975945,1.9961783439490444,0.2,0.24260903088425523,0.23770899808551377,0.35404779741634257,1.9528390845565666,14.383989952035027,0.009617107197886846,0.09216807514944658,0.019704185774566903,1.9961783439490444,0.2,0.2422736084694288,0.00035018410675502487,0.016142859783668584,6.462017986128693e-06,0.0099597426607662,-0.00022655079146382748,0.0,0.0,0.0003354224148264251
all_2017_2025,depth,wr_ppg225_both025,1567,1.9531892686633217,14.400132811818695,q95,0.0019144862795149968,0.004477521348962517,0.0025630350694475197,0.0020279180715249688,0.04421019870103033,0.0019144862795149968,0.3523017902813299,0.0,0.0,0.040279339033198344,0.03807275047862186,0.10953701587148792,1.9528390845565666,14.383989952035027,0.0020182299273976633,0.03416584969972545,0.002120206042883416,0.0,0.0,0.040159886759459494,0.00035018410675502487,0.016142859783668584,9.68814412730546e-06,0.01004434900130488,-0.00020571976336841908,0.0,0.0,0.00011945227373885009
all_2017_2025,depth,wr_ppg225_tdrate050,1567,1.9527428281009778,14.398188056671513,q90,0.009572431397574984,0.01187698308518692,0.0023045516876119363,0.009622586704585196,0.10211294770153022,0.019505440997395783,0.603393470790378,1.9961783439490444,0.2,0.2425654225977762,0.23770899808551377,0.352428775383074,1.9528390845565666,14.383989952035027,0.009617107197886846,0.09216807514944658,0.019704185774566903,1.9961783439490444,0.2,0.2422736084694288,-9.62564555888612e-05,0.01419810463648652,5.479506698350886e-06,0.009944872552083636,-0.00019874477717111982,0.0,0.0,0.0002918141283473896
all_2017_2025,depth,wr_ppg225_tdrate050,1567,1.9527428281009778,14.398188056671513,q95,0.0019144862795149968,0.004444832197519958,0.002530345918004961,0.002027164598726537,0.04417712727853479,0.0019144862795149968,0.3526214833759591,0.0,0.0,0.04026202375090392,0.03807275047862186,0.10866629718712321,1.9528390845565666,14.383989952035027,0.0020182299273976633,0.03416584969972545,0.002120206042883416,0.0,0.0,0.040159886759459494,-9.62564555888612e-05,0.01419810463648652,8.934671328873506e-06,0.01001127757880934,-0.00020571976336841908,0.0,0.0,0.00010213699144442923
all_2017_2025,depth,wr_ppg225_tdrate050__te_ypr050,1567,1.952635807534126,14.398590469424638,q90,0.009572431397574984,0.011866482154416828,0.0022940507568418433,0.009626889827528549,0.10216084916450789,0.019218560704272213,0.6027920962199311,1.9961783439490444,0.2,0.24260421968280657,0.23770899808551377,0.35193560850395744,1.9528390845565666,14.383989952035027,0.009617107197886846,0.09216807514944658,0.019704185774566903,1.9961783439490444,0.2,0.2422736084694288,-0.00020327702244071766,0.014600517389611767,9.782629641703205e-06,0.00999277401506131,-0.00048562507029469015,0.0,0.0,0.00033061121337776833
all_2017_2025,depth,wr_ppg225_tdrate050__te_ypr050,1567,1.952635807534126,14.398590469424638,q95,0.0019144862795149968,0.00444274915421679,0.0025282628747017926,0.0020276173599566836,0.04417527730120422,0.0019144862795149968,0.3539002557544757,0.0,0.0,0.04026832566147121,0.03807275047862186,0.1086661755879863,1.9528390845565666,14.383989952035027,0.0020182299273976633,0.03416584969972545,0.002120206042883416,0.0,0.0,0.040159886759459494,-0.00020327702244071766,0.014600517389611767,9.38743255902031e-06,0.01000942760147877,-0.00020571976336841908,0.0,0.0,0.00010843890201171769
development_2017_2022,all,flatter_w025_all,1759,2.1533630370807115,21.28541695392207,q90,0.07220011370096646,0.0374926345117454,-0.03470747918922106,0.06314376320690009,0.24026589648590413,0.21669627453033613,0.8252663270032423,2.5969488188976375,0.25984251968503935,3.879708231846071,4.3352347924957355,1.9284259239302237,2.157042461436151,21.324418692230765,0.06330207105514711,0.24166351809519784,0.21348728346427734,2.7543396564065854,0.2755905511811024,3.8833343858403477,-0.0036794243554396644,-0.03900173830869491,-0.0001583078482470246,-0.0013976216092937144,0.0032089910660587917,-0.1573908375089479,-0.01574803149606302,-0.003626153994276571
development_2017_2022,all,flatter_w025_all,1759,2.1533630370807115,21.28541695392207,q95,0.04377487208641274,0.021240044597568373,-0.022534827488844365,0.03880295168332536,0.16837314343156703,0.21664387787674233,0.8770287382059081,4.932260920897284,0.4935064935064935,2.095854529163319,2.3012939169982958,0.829076429597927,2.157042461436151,21.324418692230765,0.038786140162577205,0.16862336893973778,0.20945182185518,5.321649940968122,0.5324675324675324,2.0976306571945447,-0.0036794243554396644,-0.03900173830869491,1.6811520748151454e-05,-0.0002502255081707483,0.0071920560215623375,-0.38938902007083787,-0.03896103896103892,-0.0017761280312256211
development_2017_2022,all,production,1759,2.157042461436151,21.324418692230765,q90,0.07220011370096646,0.03748295998664706,-0.0347171537143194,0.06330207105514711,0.24166351809519784,0.21348728346427734,0.8212424733672997,2.7543396564065854,0.2755905511811024,3.8833343858403477,4.3352347924957355,1.9306164254656337,2.157042461436151,21.324418692230765,0.06330207105514711,0.24166351809519784,0.21348728346427734,2.7543396564065854,0.2755905511811024,3.8833343858403477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,all,production,1759,2.157042461436151,21.324418692230765,q95,0.04377487208641274,0.021437629807823263,-0.022337242278589475,0.038786140162577205,0.16862336893973778,0.20945182185518,0.87397501428417,5.321649940968122,0.5324675324675324,2.0976306571945447,2.3012939169982958,0.8307920782167499,2.157042461436151,21.324418692230765,0.038786140162577205,0.16862336893973778,0.20945182185518,5.321649940968122,0.5324675324675324,2.0976306571945447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,all,te_ypr050,1759,2.1570961047455253,21.32039966416427,q90,0.07220011370096646,0.03740658695346159,-0.03479352674750487,0.06330133723049228,0.24162565996602173,0.21412674229455372,0.8222074262775977,2.7543396564065854,0.2755905511811024,3.884090000555151,4.3352347924957355,1.9244646839650086,2.157042461436151,21.324418692230765,0.06330207105514711,0.24166351809519784,0.21348728346427734,2.7543396564065854,0.2755905511811024,3.8833343858403477,5.364330937407402e-05,-0.004019028066494457,-7.338246548332927e-07,-3.785812917611597e-05,0.0006394588302763848,0.0,0.0,0.0007556147148033432
development_2017_2022,all,te_ypr050,1759,2.1570961047455253,21.32039966416427,q95,0.04377487208641274,0.02136313214019429,-0.022411739946218447,0.038792483423323545,0.16867698785671753,0.20959393758097333,0.8741139953981809,5.321649940968122,0.5324675324675324,2.0982148376678262,2.3012939169982958,0.8275799467800236,2.157042461436151,21.324418692230765,0.038786140162577205,0.16862336893973778,0.20945182185518,5.321649940968122,0.5324675324675324,2.0976306571945447,5.364330937407402e-05,-0.004019028066494457,6.343260746340118e-06,5.361891697974741e-05,0.0001421157257933403,0.0,0.0,0.0005841804732815703
development_2017_2022,all,wr_ppg225_both025,1759,2.1569971712178533,21.32241301774266,q90,0.07220011370096646,0.03746300039192727,-0.03473711330903919,0.06325129790937033,0.241491851369533,0.2142516701608964,0.8209626370233133,2.6756442376521115,0.2677165354330709,3.8802461814234626,4.3352347924957355,1.9285863240022718,2.157042461436151,21.324418692230765,0.06330207105514711,0.24166351809519784,0.21348728346427734,2.7543396564065854,0.2755905511811024,3.8833343858403477,-4.529021829791091e-05,-0.002005674488103182,-5.077314577678349e-05,-0.00017166672566484853,0.0007643866966190738,-0.07869541875447394,-0.007874015748031482,-0.0030882044168851763
development_2017_2022,all,wr_ppg225_both025,1759,2.1569971712178533,21.32241301774266,q95,0.04377487208641274,0.021400851779152498,-0.02237402030726024,0.03880156595777766,0.16783575418837515,0.2088466237989754,0.8770673440709112,5.191853600944509,0.5194805194805194,2.097332298813503,2.3012939169982958,0.8293047474258355,2.157042461436151,21.324418692230765,0.038786140162577205,0.16862336893973778,0.20945182185518,5.321649940968122,0.5324675324675324,2.0976306571945447,-4.529021829791091e-05,-0.002005674488103182,1.5425795200453563e-05,-0.0007876147513626308,-0.0006051980562045978,-0.12979634002361262,-0.012987012987012991,-0.00029835838104164125
development_2017_2022,all,wr_ppg225_tdrate050,1759,2.1568781827283128,21.3215126809502,q90,0.07220011370096646,0.037382187886239475,-0.03481792581472699,0.06333580741853394,0.24217971085890358,0.21247222705308905,0.8193511656631157,2.5969488188976375,0.25984251968503935,3.8815072414656684,4.3352347924957355,1.931034095281308,2.157042461436151,21.324418692230765,0.06330207105514711,0.24166351809519784,0.21348728346427734,2.7543396564065854,0.2755905511811024,3.8833343858403477,-0.0001642787078384167,-0.002906011280565224,3.373636338682706e-05,0.0005161927637057362,-0.001015056411188292,-0.1573908375089479,-0.01574803149606302,-0.0018271443746793459
development_2017_2022,all,wr_ppg225_tdrate050,1759,2.1568781827283128,21.3215126809502,q95,0.04377487208641274,0.02142615896345791,-0.022348713122954826,0.03881662129902965,0.16855481316563178,0.20824094079426445,0.8740252019086738,5.321649940968122,0.5324675324675324,2.096827818198146,2.3012939169982958,0.8325679304407141,2.157042461436151,21.324418692230765,0.038786140162577205,0.16862336893973778,0.20945182185518,5.321649940968122,0.5324675324675324,2.0976306571945447,-0.0001642787078384167,-0.002906011280565224,3.0481136452445434e-05,-6.855577410599945e-05,-0.0012108810609155474,0.0,0.0,-0.0008028389963987692
development_2017_2022,all,wr_ppg225_tdrate050__te_ypr050,1759,2.156931826037687,21.317493652883705,q90,0.07220011370096646,0.03730581485305401,-0.03489429884791245,0.06333507359387912,0.24214185272972744,0.21288767231767586,0.8200507565230817,2.6756442376521115,0.2677165354330709,3.8822628561804717,4.3352347924957355,1.9248823537806825,2.157042461436151,21.324418692230765,0.06330207105514711,0.24166351809519784,0.21348728346427734,2.7543396564065854,0.2755905511811024,3.8833343858403477,-0.00011063539846434267,-0.0069250393470596805,3.300253873200765e-05,0.00047833463452959246,-0.0005996111466014808,-0.07869541875447394,-0.007874015748031482,-0.0010715296598760027
