year,player,player_key,pos,target_feature_match,pool_size,min_donor_season,max_donor_season,zero_active_share,mean_distance,max_donor_is_causal
2023,Alvin Kamara,alvinkamara,RB,True,80,2009,2022,0.0,1.1171200929467457,True
2023,Amari Cooper,amaricooper,WR,True,80,2008,2022,0.0,0.6825238365274717,True
2023,Amon Ra St Brown,amonrastbrown,WR,True,80,2008,2022,0.0,0.3786618615743197,True
2023,Andrei Iosivas,andreiiosivas,WR,False,80,2008,2022,0.0,1.6115034067358978,True
2023,Andy Dalton,andydalton,QB,False,80,2008,2022,0.1875,4.203253111872408,True
2023,Anthony Richardson,anthonyrichardson,QB,False,80,2008,2022,0.2,4.154257224634013,True
2023,Antoine Green,antoinegreen,WR,False,80,2008,2022,0.0,1.692136012679383,True
2023,Antonio Gibson,antoniogibson,RB,True,80,2008,2022,0.0,0.915835788467585,True
2023,At Perry,atperry,WR,False,80,2008,2022,0.0,1.4392185015641974,True
2023,Austin Ekeler,austinekeler,RB,True,80,2008,2022,0.0,1.0051915721033733,True
2023,Austin Hooper,austinhooper,TE,True,80,2008,2022,0.0,1.0465771415499834,True
2023,Baker Mayfield,bakermayfield,QB,True,80,2008,2022,0.0125,1.1866193309674382,True
2023,Bijan Robinson,bijanrobinson,RB,True,80,2008,2022,0.0,1.0665291252743887,True
2023,Brandin Cooks,brandincooks,WR,True,80,2008,2022,0.0,0.6454616790234,True
2023,Brandon Aiyuk,brandonaiyuk,WR,True,80,2008,2022,0.0,0.5171112169202645,True
2023,Breece Hall,breecehall,RB,True,80,2008,2022,0.0,0.8363264925238101,True
2023,Brenton Strange,brentonstrange,TE,False,80,2008,2022,0.0,1.815805739233581,True
2023,Brian Robinson,brianrobinson,RB,True,80,2008,2022,0.0,0.8208667322190779,True
2023,Brock Purdy,brockpurdy,QB,True,80,2008,2022,0.0,1.0931736150643432,True
2023,Bryce Ford Wheaton,brycefordwheaton,WR,False,80,2008,2022,0.0,1.631063438502958,True
2023,Bryce Young,bryceyoung,QB,True,80,2008,2022,0.0,1.0159037184874335,True
2023,Cade Otton,cadeotton,TE,True,80,2008,2022,0.0,0.6066925411598988,True
2023,Calvin Ridley,calvinridley,WR,True,80,2008,2022,0.0,0.4661918286555643,True
2023,Cam Akers,camakers,RB,True,80,2008,2022,0.0,0.8441963368688317,True
2023,Cameron Latu,cameronlatu,TE,False,80,2008,2022,0.0,1.7628807591010953,True
2023,Cedric Tillman,cedrictillman,WR,False,80,2008,2022,0.0,1.4876976800424182,True
2023,Ceedee Lamb,ceedeelamb,WR,True,80,2008,2022,0.0,0.4097458220795251,True
2023,Charlie Jones,charliejones,WR,False,80,2008,2022,0.0,1.3093087302442554,True
2023,Chase Brown,chasebrown,RB,True,80,2008,2022,0.0,0.8508146021862043,True
2023,Chase Claypool,chaseclaypool,WR,True,80,2008,2022,0.0,0.5032523503734059,True
2023,Chase Edmonds,chaseedmonds,RB,True,80,2008,2022,0.0,1.0306918605627122,True
2023,Chigoziem Okonkwo,chigoziemokonkwo,TE,True,80,2008,2022,0.0,0.7436888203962433,True
2023,Chris Godwin,chrisgodwin,WR,True,80,2008,2022,0.0,0.6464524620486476,True
2023,Chris Olave,chrisolave,WR,True,80,2008,2022,0.0,0.4897039113722254,True
2023,Chris Rodriguez,chrisrodriguez,RB,True,80,2008,2022,0.0,0.5828048772088714,True
2023,Christian Kirk,christiankirk,WR,True,80,2008,2022,0.0,0.5354555902500244,True
2023,Christian Mccaffrey,christianmccaffrey,RB,True,80,2008,2022,0.0,1.1864736841722212,True
2023,Christian Watson,christianwatson,WR,True,80,2008,2022,0.0,0.43043093713011193,True
2023,Chuba Hubbard,chubahubbard,RB,True,80,2008,2022,0.0,0.737907830440197,True
2023,Cj Stroud,cjstroud,QB,True,80,2008,2022,0.0,1.0380134939996033,True
2023,Cj Uzomah,cjuzomah,TE,True,80,2008,2022,0.0,1.1250579400608856,True
2023,Clayton Tune,claytontune,QB,False,80,2008,2022,0.225,3.9859980247125177,True
2023,Clyde Edwards Helaire,clydeedwardshelaire,RB,True,80,2008,2022,0.0,0.7837795162906634,True
2023,Cole Kmet,colekmet,TE,True,80,2008,2022,0.0,0.6621664754491043,True
2023,Cooper Kupp,cooperkupp,WR,True,80,2008,2022,0.0,0.533309838075889,True
2023,Cooper Rush,cooperrush,QB,False,80,2008,2022,0.15,4.351106960178356,True
2023,Cordarrelle Patterson,cordarrellepatterson,RB,True,80,2008,2022,0.0,0.7815037825682232,True
2023,Corey Davis,coreydavis,WR,False,80,2008,2022,0.0,1.2303042514630316,True
2023,Courtland Sutton,courtlandsutton,WR,True,80,2008,2022,0.0,0.5858478202549051,True
2023,Curtis Samuel,curtissamuel,WR,True,80,2008,2022,0.0,0.6391049949582273,True
2023,Dak Prescott,dakprescott,QB,True,80,2008,2022,0.0125,1.0584828214136575,True
2023,Dallas Goedert,dallasgoedert,TE,True,80,2008,2022,0.0,0.7148444461101826,True
2023,Dalton Kincaid,daltonkincaid,TE,True,80,2008,2022,0.0,0.9066004342425424,True
2023,Dalton Schultz,daltonschultz,TE,True,80,2008,2022,0.0,0.716267808356753,True
2023,Dalvin Cook,dalvincook,RB,True,80,2008,2022,0.0,0.9739059606194717,True
2023,Dameon Pierce,dameonpierce,RB,True,80,2008,2022,0.0,0.6657909989120466,True
2023,Damien Harris,damienharris,RB,True,80,2009,2022,0.0,0.8163561887068604,True
2023,Dandre Swift,dandreswift,RB,True,80,2008,2022,0.0,0.7971287016836489,True
2023,Daniel Bellinger,danielbellinger,TE,True,80,2008,2022,0.0,0.7120215657545588,True
2023,Daniel Jones,danieljones,QB,True,80,2008,2022,0.0125,1.1330762426293384,True
2023,Darius Slayton,dariusslayton,WR,True,80,2009,2022,0.0,0.4834445340544731,True
2023,Darnell Mooney,darnellmooney,WR,True,80,2008,2022,0.0,0.5664196384118949,True
2023,Darnell Washington,darnellwashington,TE,True,80,2008,2022,0.0,0.5649977923195502,True
2023,Darren Waller,darrenwaller,TE,True,80,2008,2022,0.0,0.7485606909727355,True
2023,Davante Adams,davanteadams,WR,True,80,2008,2022,0.0,0.7690509007770066,True
2023,David Bell,davidbell,WR,True,80,2008,2022,0.0,0.48633211636226237,True
2023,David Montgomery,davidmontgomery,RB,True,80,2008,2022,0.0,0.808260537201426,True
2023,David Njoku,davidnjoku,TE,True,80,2008,2022,0.0,0.7888472779541323,True
2023,Davis Mills,davismills,QB,False,80,2008,2022,0.175,4.252264846279334,True
2023,Dawson Knox,dawsonknox,TE,True,80,2008,2022,0.0,0.7817621080364597,True
2023,Deandre Hopkins,deandrehopkins,WR,True,80,2008,2022,0.0,0.641119139260312,True
2023,Deebo Samuel,deebosamuel,WR,True,80,2008,2022,0.0,0.558621499093839,True
2023,Demario Douglas,demariodouglas,WR,False,80,2008,2022,0.0,1.4093345073872856,True
2023,Deneric Prince,denericprince,RB,False,80,2008,2022,0.0,1.7810338072269385,True
2023,Deon Jackson,deonjackson,RB,False,80,2008,2022,0.0,1.4183911964491238,True
2023,Derek Carr,derekcarr,QB,True,80,2009,2022,0.0125,1.1257698415470092,True
2023,Derius Davis,deriusdavis,WR,False,80,2008,2022,0.0,1.5731993379584759,True
2023,Derrick Henry,derrickhenry,RB,True,80,2008,2022,0.0,1.1372484195452206,True
2023,Deshaun Watson,deshaunwatson,QB,True,80,2008,2022,0.0125,1.163605499128281,True
2023,Deuce Vaughn,deucevaughn,RB,True,80,2008,2022,0.0,0.8178446296742493,True
2023,Devante Parker,devanteparker,WR,True,80,2008,2022,0.0,0.8844683662901535,True
2023,Devin Duvernay,devinduvernay,WR,False,80,2008,2022,0.0,1.3345424059911752,True
2023,Devin Singletary,devinsingletary,RB,True,80,2008,2022,0.0,0.8580600671849773,True
2023,Devon Achane,devonachane,RB,True,80,2008,2022,0.0,0.9621935425261802,True
2023,Devonta Smith,devontasmith,WR,True,80,2008,2022,0.0,0.4084507966982634,True
2023,Dewayne Mcbride,dewaynemcbride,RB,False,80,2008,2022,0.0,1.9073637959357506,True
2023,Diontae Johnson,diontaejohnson,WR,True,80,2008,2022,0.0,0.49797824473346086,True
2023,Dj Chark,djchark,WR,True,80,2008,2022,0.0,0.5250817677319749,True
2023,Dj Moore,djmoore,WR,True,80,2008,2022,0.0,0.5615159395421415,True
2023,Dk Metcalf,dkmetcalf,WR,True,80,2008,2022,0.0,0.43139931257376196,True
2023,Donovan Peoples Jones,donovanpeoplesjones,WR,True,80,2008,2022,0.0,0.4910011426721083,True
2023,Donta Foreman,dontaforeman,RB,True,80,2008,2022,0.0,1.2771036358526087,True
2023,Dontayvion Wicks,dontayvionwicks,WR,False,80,2008,2022,0.0,1.5059254914812255,True
2023,Dorian Thompson Robinson,dorianthompsonrobinson,QB,False,80,2008,2022,0.2625,3.996953461004105,True
2023,Drake London,drakelondon,WR,True,80,2008,2022,0.0,0.5710990781404128,True
2023,Durham Smythe,durhamsmythe,TE,True,80,2008,2022,0.0,0.751466756423177,True
2023,Elijah Higgins,elijahhiggins,TE,False,80,2008,2022,0.0,1.1556909267728805,True
2023,Elijah Moore,elijahmoore,WR,True,80,2008,2022,0.0,0.44466998299698224,True
2023,Eric Gray,ericgray,RB,True,80,2008,2022,0.0,0.5042109311174825,True
2023,Evan Engram,evanengram,TE,True,80,2008,2022,0.0,0.8174806847564462,True
2023,Evan Hull,evanhull,RB,False,80,2008,2022,0.0,1.9398340716190847,True
2023,Ezekiel Elliott,ezekielelliott,RB,True,80,2008,2022,0.0,1.0450003959022878,True
2023,Foster Moreau,fostermoreau,TE,False,80,2008,2022,0.0,1.226127802124349,True
2023,Gabriel Davis,gabrieldavis,WR,True,80,2008,2022,0.0,0.5510107618394497,True
2023,Garrett Wilson,garrettwilson,WR,True,80,2008,2022,0.0,0.501162812644192,True
2023,Geno Smith,genosmith,QB,True,80,2008,2022,0.0,1.028235892412573,True
2023,George Kittle,georgekittle,TE,True,80,2008,2022,0.0,0.8379295285160161,True
2023,George Pickens,georgepickens,WR,True,80,2008,2022,0.0,0.38152422106813494,True
2023,Gerald Everett,geraldeverett,TE,True,80,2008,2022,0.0,0.9064426186840207,True
2023,Grant Dubose,grantdubose,WR,False,80,2008,2022,0.0,1.6511236342636615,True
2023,Greg Dortch,gregdortch,WR,True,80,2008,2022,0.0,0.4215168308259745,True
2023,Greg Dulcich,gregdulcich,TE,False,80,2008,2022,0.0,1.3052739637147446,True
2023,Gus Edwards,gusedwards,RB,True,80,2008,2022,0.0,1.6637596917857647,True
2023,Hayden Hurst,haydenhurst,TE,True,80,2008,2022,0.0,0.7624433130619873,True
2023,Hendon Hooker,hendonhooker,QB,False,80,2008,2022,0.2875,4.064309391422897,True
2023,Hunter Henry,hunterhenry,TE,True,80,2008,2022,0.0,0.9795755780032354,True
2023,Hunter Renfrow,hunterrenfrow,WR,True,80,2009,2022,0.0,0.5291423030668019,True
2023,Isaiah Hodgins,isaiahhodgins,WR,True,80,2008,2022,0.0,0.4589542686790832,True
2023,Isaiah Likely,isaiahlikely,TE,True,80,2008,2022,0.0,0.715440301928923,True
2023,Isiah Pacheco,isiahpacheco,RB,True,80,2008,2022,0.0,0.8798077903151975,True
2023,Israel Abanikanda,israelabanikanda,RB,True,80,2008,2022,0.0,0.5824321272283488,True
2023,Jacoby Brissett,jacobybrissett,QB,True,80,2008,2022,0.3,2.2503099711302803,True
2023,Jahan Dotson,jahandotson,WR,True,80,2008,2022,0.0,0.4405983073213845,True
2023,Jahmyr Gibbs,jahmyrgibbs,RB,True,80,2008,2022,0.0,1.1276510910188917,True
2023,Jake Ferguson,jakeferguson,TE,True,80,2008,2022,0.0,0.7569091180912025,True
2023,Jake Haener,jakehaener,QB,False,80,2008,2022,0.225,4.002583342266807,True
2023,Jakobi Meyers,jakobimeyers,WR,True,80,2008,2022,0.0,0.5387280109098189,True
2023,Jalen Brooks,jalenbrooks,WR,False,80,2008,2022,0.0,1.7140618589495873,True
2023,Jalen Hurts,jalenhurts,QB,True,80,2008,2022,0.0,1.3182728430103607,True
2023,Jalin Hyatt,jalinhyatt,WR,True,80,2008,2022,0.0,0.5147018026874624,True
2023,Jamaal Williams,jamaalwilliams,RB,True,80,2008,2022,0.0,1.0157706080066802,True
2023,Jamarr Chase,jamarrchase,WR,True,80,2008,2022,0.0,0.48911396741994667,True
2023,James Conner,jamesconner,RB,True,80,2008,2022,0.0,1.1750095662739892,True
2023,James Cook,jamescook,RB,True,80,2008,2022,0.0,0.7421520354550388,True
2023,Jameson Williams,jamesonwilliams,WR,True,80,2008,2022,0.0,0.5894627171559301,True
2023,Jared Goff,jaredgoff,QB,True,80,2008,2022,0.0,1.0715500552465411,True
2023,Jaren Hall,jarenhall,QB,False,80,2008,2022,0.2375,3.9790230796788633,True
2023,Javonte Williams,javontewilliams,RB,True,80,2008,2022,0.0,0.6916510810177199,True
2023,Jaxon Smith Njigba,jaxonsmithnjigba,WR,True,80,2008,2022,0.0,0.6762299107656011,True
2023,Jayden Reed,jaydenreed,WR,True,80,2008,2022,0.0,0.742845493496407,True
2023,Jaylen Waddle,jaylenwaddle,WR,True,80,2008,2022,0.0,0.3729785547706467,True
2023,Jaylen Warren,jaylenwarren,RB,True,80,2008,2022,0.0,0.6868326899435646,True
2023,Jeff Wilson,jeffwilson,RB,True,80,2008,2022,0.0,0.8395347640651358,True
2023,Jelani Woods,jelaniwoods,TE,False,80,2008,2022,0.0,1.165703135569999,True
2023,Jerick Mckinnon,jerickmckinnon,RB,True,80,2008,2022,0.0,1.5126087868985703,True
2023,Jerry Jeudy,jerryjeudy,WR,True,80,2008,2022,0.0,0.4494698917989618,True
2023,Jimmy Garoppolo,jimmygaroppolo,QB,True,80,2009,2022,0.0125,1.2734965510193064,True
2023,Jk Dobbins,jkdobbins,RB,False,80,2008,2022,0.0,1.2329355723859352,True
2023,Joe Burrow,joeburrow,QB,True,80,2008,2022,0.0,0.9374373534424046,True
2023,Joe Mixon,joemixon,RB,True,80,2008,2022,0.0,0.8532805526230616,True
2023,Jonathan Mingo,jonathanmingo,WR,True,80,2008,2022,0.0,0.5835007340858247,True
2023,Jonathan Taylor,jonathantaylor,RB,True,80,2008,2022,0.0,0.8186446299642558,True
2023,Jordan Addison,jordanaddison,WR,True,80,2008,2022,0.0,0.7252915676515883,True
2023,Josh Allen,joshallen,QB,True,80,2008,2022,0.0125,1.3014841714308107,True
2023,Josh Downs,joshdowns,WR,True,80,2008,2022,0.0,0.7451905049468773,True
2023,Josh Jacobs,joshjacobs,RB,True,80,2008,2022,0.0,0.7425841748799861,True
2023,Josh Reynolds,joshreynolds,WR,True,80,2008,2022,0.0,0.7619641382111448,True
2023,Joshua Kelley,joshuakelley,RB,True,80,2008,2022,0.0,0.9742077333460817,True
2023,Joshua Palmer,joshuapalmer,WR,True,80,2008,2022,0.0,0.47779845545242045,True
2023,Josh Whyle,joshwhyle,TE,False,80,2008,2022,0.0,1.6403831227384569,True
2023,Juju Smith Schuster,jujusmithschuster,WR,True,80,2008,2022,0.0,0.6906345708241973,True
2023,Justin Fields,justinfields,QB,True,80,2008,2022,0.0,1.2565649696344434,True
2023,Justin Herbert,justinherbert,QB,True,80,2008,2022,0.0,0.9582378118139738,True
2023,Justin Jefferson,justinjefferson,WR,True,80,2008,2022,0.0,0.5365578128688504,True
2023,Justin Shorter,justinshorter,WR,False,80,2008,2022,0.0,1.5391587299230838,True
2023,Juwan Johnson,juwanjohnson,TE,True,80,2008,2022,0.0,0.6739107163102951,True
2023,Kadarius Toney,kadariustoney,WR,True,80,2008,2022,0.0,0.5333531667556183,True
2023,Kayshon Boutte,kayshonboutte,WR,False,80,2008,2022,0.0,1.3623737775085243,True
2023,Keaontay Ingram,keaontayingram,RB,True,80,2008,2022,0.0,0.563777237703299,True
2023,Keaton Mitchell,keatonmitchell,RB,False,80,2008,2022,0.0,2.1826814661129132,True
2023,Keenan Allen,keenanallen,WR,True,80,2008,2022,0.0,0.6171528427979712,True
2023,Kendre Miller,kendremiller,RB,True,80,2008,2022,0.0,0.815584161651703,True
2023,Kendrick Bourne,kendrickbourne,WR,True,80,2008,2022,0.0,0.47636464635872244,True
2023,Kenneth Gainwell,kennethgainwell,RB,True,80,2008,2022,0.0,0.7411946870818575,True
2023,Kenneth Walker,kennethwalker,RB,True,80,2008,2022,0.0,0.7463213643598913,True
2023,Kenny Mcintosh,kennymcintosh,RB,False,80,2008,2022,0.0,2.04337842359815,True
2023,Kenny Pickett,kennypickett,QB,True,80,2008,2022,0.0,0.961208316948046,True
2023,Kenyan Drake,kenyandrake,RB,False,80,2008,2022,0.0,1.2649088693495896,True
2023,Khalil Herbert,khalilherbert,RB,True,80,2008,2022,0.0,0.783568870448162,True
2023,Khalil Shakir,khalilshakir,WR,True,80,2008,2021,0.0,0.4361430668267278,True
2023,Kirk Cousins,kirkcousins,QB,True,80,2008,2022,0.0,0.8737710288142921,True
2023,Kj Osborn,kjosborn,WR,True,80,2008,2022,0.0,0.7038802735236129,True
2023,Kyle Pitts,kylepitts,TE,True,80,2008,2022,0.0,0.7677652649889166,True
2023,Kyler Murray,kylermurray,QB,True,80,2008,2022,0.0,1.5608595606536548,True
2023,Kyren Williams,kyrenwilliams,RB,True,80,2008,2022,0.0,0.6478561730673686,True
2023,Lamar Jackson,lamarjackson,QB,True,80,2008,2022,0.0125,1.3602572023965176,True
2023,Latavius Murray,lataviusmurray,RB,True,80,2008,2022,0.0,1.2218230616255727,True
2023,Laviska Shenault,laviskashenault,WR,True,80,2008,2022,0.0,0.4376032249640735,True
2023,Lew Nichols,lewnichols,RB,False,80,2008,2022,0.0,2.078388624880784,True
2023,Logan Thomas,loganthomas,TE,True,80,2008,2022,0.0,0.9157551393591596,True
2023,Luke Musgrave,lukemusgrave,TE,True,80,2008,2022,0.0,0.8659995096291568,True
2023,Luke Schoonmaker,lukeschoonmaker,TE,False,80,2008,2022,0.0,1.5514875711101666,True
2023,Mac Jones,macjones,QB,True,80,2008,2022,0.0,1.0293523044386077,True
2023,Mack Hollins,mackhollins,WR,True,80,2008,2022,0.0,0.687735937700788,True
2023,Malik Davis,malikdavis,RB,False,80,2008,2022,0.0,1.4552553156850752,True
2023,Marcus Mariota,marcusmariota,QB,True,80,2008,2022,0.325,3.3461470192074003,True
2023,Mark Andrews,markandrews,TE,True,80,2008,2022,0.0,0.854500224999768,True
2023,Marquez Valdes Scantling,marquezvaldesscantling,WR,True,80,2008,2022,0.0,0.6623441404047341,True
2023,Marquise Brown,marquisebrown,WR,True,80,2008,2022,0.0,0.5947338230329727,True
2023,Marvin Jones,marvinjones,WR,True,80,2008,2022,0.0,0.9071917401091882,True
2023,Marvin Mims,marvinmims,WR,True,80,2008,2022,0.0,0.4100843112466471,True
2023,Matt Breida,mattbreida,RB,True,80,2008,2022,0.0,1.098293725178035,True
2023,Matthew Stafford,matthewstafford,QB,True,80,2009,2022,0.0125,1.0782004646470327,True
2023,Michael Carter,michaelcarter,RB,True,80,2008,2022,0.0,0.8385972347385412,True
2023,Michael Gallup,michaelgallup,WR,True,80,2009,2022,0.0,0.7960764461674827,True
2023,Michael Mayer,michaelmayer,TE,True,80,2008,2022,0.0,0.7770614291221962,True
2023,Michael Pittman,michaelpittman,WR,True,80,2008,2022,0.0,0.6022992931781388,True
2023,Michael Thomas,michaelthomas,WR,True,80,2008,2022,0.0,0.6368656387424834,True
2023,Michael Wilson,michaelwilson,WR,True,80,2008,2022,0.0,0.5015470922572037,True
2023,Mike Evans,mikeevans,WR,True,80,2008,2022,0.0,0.6656220986183075,True
2023,Mike Gesicki,mikegesicki,TE,True,80,2008,2022,0.0,0.7906124316084909,True
2023,Mike Williams,mikewilliams,WR,False,80,2008,2022,0.0,1.0147888846732442,True
2023,Miles Sanders,milessanders,RB,True,80,2008,2022,0.0,0.8376036170679629,True
2023,Mohamed Ibrahim,mohamedibrahim,RB,False,80,2008,2022,0.0,2.2169506929313427,True
2023,Najee Harris,najeeharris,RB,True,80,2008,2022,0.0,0.6218414973218678,True
2023,Nathaniel Dell,nathanieldell,WR,True,80,2008,2022,0.0,0.6183597477716528,True
2023,Nick Chubb,nickchubb,RB,False,80,2009,2022,0.0,1.6631118328875565,True
2023,Nick Westbrook Ikhine,nickwestbrookikhine,WR,True,80,2008,2022,0.0,0.4611313931029352,True
2023,Nico Collins,nicocollins,WR,True,80,2008,2022,0.0,0.5023243496603453,True
2023,Noah Fant,noahfant,TE,True,80,2008,2022,0.0,0.7977388846393987,True
2023,Noah Gray,noahgray,TE,True,80,2008,2022,0.0,0.6666906417465975,True
2023,Parker Washington,parkerwashington,WR,False,80,2008,2022,0.0,1.555811044493764,True
2023,Parris Campbell,parriscampbell,WR,True,80,2008,2022,0.0,0.49307698345674256,True
2023,Pat Freiermuth,patfreiermuth,TE,True,80,2008,2022,0.0,0.6913675316390494,True
2023,Patrick Mahomes,patrickmahomes,QB,True,80,2008,2022,0.0125,1.2579955356615808,True
2023,Pierre Strong,pierrestrong,RB,True,80,2008,2022,0.0,0.894056247946638,True
2023,Puka Nacua,pukanacua,WR,True,80,2008,2022,0.0,0.5168953639138577,True
2023,Quentin Johnston,quentinjohnston,WR,True,80,2008,2022,0.0,0.6072426797893735,True
2023,Rachaad White,rachaadwhite,RB,True,80,2008,2022,0.0,0.719508303810364,True
2023,Raheem Mostert,raheemmostert,RB,True,80,2008,2022,0.0,0.9557378967162663,True
2023,Rashaad Penny,rashaadpenny,RB,False,80,2008,2022,0.0,1.1809897183408202,True
2023,Rashee Rice,rasheerice,WR,True,80,2008,2022,0.0,0.623888557809108,True
2023,Rashid Shaheed,rashidshaheed,WR,True,80,2008,2022,0.0,0.4070758144813218,True
2023,Rashod Bateman,rashodbateman,WR,True,80,2008,2022,0.0,0.41996535516783506,True
2023,Rhamondre Stevenson,rhamondrestevenson,RB,True,80,2008,2022,0.0,0.7128631143884344,True
2023,Richie James,richiejames,WR,True,80,2008,2022,0.0,0.4539404462517749,True
2023,Robert Woods,robertwoods,WR,True,80,2008,2022,0.0,0.8823210276113954,True
2023,Romeo Doubs,romeodoubs,WR,True,80,2008,2022,0.0,0.3696420687444112,True
2023,Rondale Moore,rondalemoore,WR,True,80,2008,2022,0.0,0.5233544148068839,True
2023,Ronnie Bell,ronniebell,WR,False,80,2008,2022,0.0,1.6720928491800424,True
2023,Roschon Johnson,roschonjohnson,RB,True,80,2008,2022,0.0,0.6492489140842997,True
2023,Russell Gage,russellgage,WR,False,80,2008,2022,0.0,1.1049388667399123,True
2023,Russell Wilson,russellwilson,QB,True,80,2008,2022,0.0125,1.1910570442220014,True
2023,Ryan Tannehill,ryantannehill,QB,True,80,2010,2022,0.0125,1.5613035833677518,True
2023,Samaje Perine,samajeperine,RB,True,80,2008,2022,0.0,1.130346931185572,True
2023,Sam Laporta,samlaporta,TE,True,80,2008,2022,0.0,0.8685224888087246,True
2023,Saquon Barkley,saquonbarkley,RB,True,80,2008,2022,0.0,0.7259242396222806,True
2023,Sean Clifford,seanclifford,QB,False,80,2008,2022,0.25,3.9834473777281376,True
2023,Sean Tucker,seantucker,RB,False,80,2008,2022,0.0,1.6450971367015186,True
2023,Skyy Moore,skyymoore,WR,True,80,2008,2022,0.0,0.5040790910461116,True
2023,Stefon Diggs,stefondiggs,WR,True,80,2008,2022,0.0,0.6057356056636424,True
2023,Stetson Bennett,stetsonbennett,QB,False,80,2008,2022,0.2875,4.1167225660564615,True
2023,Tank Bigsby,tankbigsby,RB,True,80,2008,2022,0.0,0.8150115168742449,True
2023,Taylor Heinicke,taylorheinicke,QB,True,80,2008,2022,0.325,1.8322790363174277,True
2023,Taysom Hill,taysomhill,TE,True,80,2008,2022,0.0,0.7608461734135321,True
2023,Tee Higgins,teehiggins,WR,True,80,2008,2022,0.0,0.4585392606337388,True
2023,Terrace Marshall,terracemarshall,WR,True,80,2008,2022,0.0,0.3774195281684526,True
2023,Terry Mclaurin,terrymclaurin,WR,True,80,2008,2022,0.0,0.5347663293223658,True
2023,Tiyon Evans,tiyonevans,RB,False,80,2008,2022,0.0,2.147483360171863,True
2023,Tj Hockenson,tjhockenson,TE,True,80,2008,2022,0.0,0.7016255328132727,True
2023,Tony Pollard,tonypollard,RB,True,80,2008,2022,0.0,0.7209396198325339,True
2023,Travis Etienne,travisetienne,RB,True,80,2008,2022,0.0,0.6524135967041321,True
2023,Travis Kelce,traviskelce,TE,True,80,2008,2022,0.0,1.3924754760065823,True
2023,Tre Tucker,tretucker,WR,False,80,2008,2022,0.0,1.592153838377324,True
2023,Trevor Lawrence,trevorlawrence,QB,True,80,2008,2022,0.0,0.8572083669934901,True
2023,Treylon Burks,treylonburks,WR,True,80,2008,2022,0.0,0.37370656249791445,True
2023,Trey Mcbride,treymcbride,TE,True,80,2008,2022,0.0,0.5867373495425566,True
2023,Trey Palmer,treypalmer,WR,True,80,2008,2022,0.0,0.5017000322518838,True
2023,Tua Tagovailoa,tuatagovailoa,QB,True,80,2008,2022,0.0125,0.9537393538917023,True
2023,Tucker Kraft,tuckerkraft,TE,False,80,2008,2022,0.0,1.6735815495361965,True
2023,Tyjae Spears,tyjaespears,RB,True,80,2008,2022,0.0,0.7701179022511442,True
2023,Tyler Allgeier,tylerallgeier,RB,True,80,2008,2022,0.0,0.6607366173638546,True
2023,Tyler Boyd,tylerboyd,WR,True,80,2008,2022,0.0,0.8737199310060948,True
2023,Tyler Conklin,tylerconklin,TE,True,80,2008,2022,0.0,0.7906526652924228,True
2023,Tyler Higbee,tylerhigbee,TE,True,80,2008,2022,0.0,0.8918400021607364,True
2023,Tyler Lockett,tylerlockett,WR,True,80,2008,2022,0.0,0.6545131921068446,True
2023,Tyler Scott,tylerscott,WR,True,80,2008,2022,0.0,0.4285390155956502,True
2023,Tyquan Thornton,tyquanthornton,WR,True,80,2008,2022,0.0,0.42142209760089455,True
2023,Tyreek Hill,tyreekhill,WR,True,80,2008,2022,0.0,0.5511456123884653,True
2023,Van Jefferson,vanjefferson,WR,True,80,2008,2022,0.0,0.7268878150577396,True
2023,Wandale Robinson,wandalerobinson,WR,True,80,2008,2022,0.0,0.562222058014176,True
2023,Will Levis,willlevis,QB,True,80,2008,2022,0.2625,1.2941796189179733,True
2023,Will Mallory,willmallory,TE,False,80,2008,2022,0.0,1.6115566017615641,True
2023,Xavier Hutchinson,xavierhutchinson,WR,False,80,2008,2022,0.0,1.3935391714996037,True
2023,Zach Charbonnet,zachcharbonnet,RB,True,80,2008,2022,0.0,0.8220794120750966,True
2023,Zach Ertz,zachertz,TE,True,80,2009,2022,0.0,1.5028451910475638,True
2023,Zach Evans,zachevans,RB,False,80,2008,2022,0.0,1.7239885477799028,True
2023,Zach Wilson,zachwilson,QB,False,80,2008,2022,0.1,4.730191632048275,True
2023,Zack Kuntz,zackkuntz,TE,False,80,2008,2022,0.0,1.7143469996141039,True
2023,Zack Moss,zackmoss,RB,True,80,2008,2022,0.0,0.7042193048326391,True
2023,Zay Flowers,zayflowers,WR,True,80,2008,2022,0.0,0.5544791310765012,True
2023,Zay Jones,zayjones,WR,True,80,2008,2022,0.0,0.6018660664924124,True
2024,Aaron Jones,aaronjones,RB,True,80,2009,2023,0.0,1.2517753637148261,True
2024,Aaron Rodgers,aaronrodgers,QB,True,80,2008,2023,0.025,2.2188093109654963,True
2024,Adam Thielen,adamthielen,WR,True,80,2008,2023,0.0,0.7422008463411045,True
2024,Adonai Mitchell,adonaimitchell,WR,True,80,2008,2023,0.0,0.591677850719517,True
2024,Ainias Smith,ainiassmith,WR,False,80,2008,2023,0.0,1.6979829001044693,True
2024,Aj Brown,ajbrown,WR,True,80,2008,2023,0.0,0.5061758381484014,True
2024,Alec Pierce,alecpierce,WR,True,80,2008,2023,0.0,0.3283841047862103,True
