year,trial,order_regime,price_rule,policy_mode,complete_5,clean_policy_path_5,actual_points_5,failure_penalized_points_5,actual_ppg_5,final_forecast_ev_5,paid_spend_5,unused_personal_budget_5,events_seen_5,forced_buys_5,nominal_relaxation_events_5,top_n_relaxation_events_5,generic_repair_buys_5,synthetic_contract_fill_buys_5,synthetic_contract_fill_events_seen_5,complete_10,clean_policy_path_10,actual_points_10,failure_penalized_points_10,actual_ppg_10,final_forecast_ev_10,paid_spend_10,unused_personal_budget_10,events_seen_10,forced_buys_10,nominal_relaxation_events_10,top_n_relaxation_events_10,generic_repair_buys_10,synthetic_contract_fill_buys_10,synthetic_contract_fill_events_seen_10,paired_complete,paired_clean,actual_points_diff_5_minus_10,failure_penalized_points_diff_5_minus_10,actual_ppg_diff_5_minus_10,final_forecast_ev_diff_5_minus_10,paid_spend_diff_5_minus_10,unused_personal_budget_diff_5_minus_10,events_seen_diff_5_minus_10,forced_buys_diff_5_minus_10,nominal_relaxation_events_diff_5_minus_10,top_n_relaxation_events_diff_5_minus_10,generic_repair_buys_diff_5_minus_10,synthetic_contract_fill_buys_diff_5_minus_10,synthetic_contract_fill_events_seen_diff_5_minus_10,points_win_5
2022,3,uniform,clearing,operational,True,True,1529.659912109375,1529.659912109375,95.60374450683594,1576.547607421875,287.0,11.0,136,1,0,0,0,0,0,True,True,1786.93994140625,1786.93994140625,111.68374633789062,1559.382568359375,296.0,2.0,94,0,0,0,0,0,0,True,True,-257.280029296875,-257.280029296875,-16.080001831054688,17.1650390625,-9.0,9.0,42,1,0,0,0,0,0,False
2022,3,uniform,clearing,strict,True,True,1529.659912109375,1529.659912109375,95.60374450683594,1576.547607421875,287.0,11.0,136,1,0,0,0,0,0,True,True,1786.93994140625,1786.93994140625,111.68374633789062,1559.382568359375,296.0,2.0,94,0,0,0,0,0,0,True,True,-257.280029296875,-257.280029296875,-16.080001831054688,17.1650390625,-9.0,9.0,42,1,0,0,0,0,0,False
2022,3,uniform,plus_one,operational,True,True,1492.159912109375,1492.159912109375,93.25999450683594,1543.872314453125,282.0,16.0,126,0,0,0,0,0,0,True,True,1548.9599609375,1548.9599609375,96.80999755859375,1589.840576171875,285.0,13.0,119,0,0,0,0,0,0,True,True,-56.800048828125,-56.800048828125,-3.5500030517578125,-45.96826171875,-3.0,3.0,7,0,0,0,0,0,0,False
2022,3,uniform,plus_one,strict,True,True,1492.159912109375,1492.159912109375,93.25999450683594,1543.872314453125,282.0,16.0,126,0,0,0,0,0,0,True,True,1548.9599609375,1548.9599609375,96.80999755859375,1589.840576171875,285.0,13.0,119,0,0,0,0,0,0,True,True,-56.800048828125,-56.800048828125,-3.5500030517578125,-45.96826171875,-3.0,3.0,7,0,0,0,0,0,0,False
2022,4,position_run,clearing,operational,True,True,1368.6199951171875,1368.6199951171875,85.53874969482422,1576.867919921875,297.0,1.0,98,0,0,0,0,0,0,True,True,1473.900146484375,1473.900146484375,92.11875915527344,1596.942138671875,297.0,1.0,108,0,0,0,0,0,0,True,True,-105.2801513671875,-105.2801513671875,-6.580009460449219,-20.07421875,0.0,0.0,-10,0,0,0,0,0,0,False
2022,4,position_run,clearing,strict,True,True,1368.6199951171875,1368.6199951171875,85.53874969482422,1576.867919921875,297.0,1.0,98,0,0,0,0,0,0,True,True,1473.900146484375,1473.900146484375,92.11875915527344,1596.942138671875,297.0,1.0,108,0,0,0,0,0,0,True,True,-105.2801513671875,-105.2801513671875,-6.580009460449219,-20.07421875,0.0,0.0,-10,0,0,0,0,0,0,False
2022,4,position_run,plus_one,operational,False,False,,0.0,,,295.0,3.0,105,0,0,0,0,0,0,False,False,,0.0,,,295.0,3.0,105,0,0,0,0,0,0,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2022,4,position_run,plus_one,strict,False,False,,0.0,,,295.0,3.0,105,0,0,0,0,0,0,False,False,,0.0,,,295.0,3.0,105,0,0,0,0,0,0,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2022,4,star_late,clearing,operational,True,True,1626.1400146484375,1626.1400146484375,101.63375091552734,1560.140869140625,271.0,27.0,119,0,0,0,0,0,0,True,True,1323.4600830078125,1323.4600830078125,82.71625518798828,1544.353271484375,286.0,12.0,110,0,0,0,0,0,0,True,True,302.679931640625,302.679931640625,18.917495727539062,15.78759765625,-15.0,15.0,9,0,0,0,0,0,0,True
2022,4,star_late,clearing,strict,True,True,1626.1400146484375,1626.1400146484375,101.63375091552734,1560.140869140625,271.0,27.0,119,0,0,0,0,0,0,True,True,1323.4600830078125,1323.4600830078125,82.71625518798828,1544.353271484375,286.0,12.0,110,0,0,0,0,0,0,True,True,302.679931640625,302.679931640625,18.917495727539062,15.78759765625,-15.0,15.0,9,0,0,0,0,0,0,True
2022,4,star_late,plus_one,operational,True,True,1318.9599609375,1318.9599609375,82.43499755859375,1570.906982421875,296.0,2.0,110,0,0,0,0,0,0,False,False,,0.0,,,255.0,43.0,135,0,0,0,0,0,0,False,False,,1318.9599609375,,,41.0,-41.0,-25,0,0,0,0,0,0,False
2022,4,star_late,plus_one,strict,True,True,1318.9599609375,1318.9599609375,82.43499755859375,1570.906982421875,296.0,2.0,110,0,0,0,0,0,0,False,False,,0.0,,,255.0,43.0,135,0,0,0,0,0,0,False,False,,1318.9599609375,,,41.0,-41.0,-25,0,0,0,0,0,0,False
2022,4,tier_early,clearing,operational,True,True,1321.860107421875,1321.860107421875,82.61625671386719,1563.2218017578125,297.0,1.0,136,1,0,0,0,0,0,True,True,1728.340087890625,1728.340087890625,108.02125549316406,1575.337646484375,297.0,1.0,136,1,0,0,0,0,0,True,True,-406.47998046875,-406.47998046875,-25.404998779296875,-12.1158447265625,0.0,0.0,0,0,0,0,0,0,0,False
2022,4,tier_early,clearing,strict,True,True,1321.860107421875,1321.860107421875,82.61625671386719,1563.2218017578125,297.0,1.0,136,1,0,0,0,0,0,True,True,1728.340087890625,1728.340087890625,108.02125549316406,1575.337646484375,297.0,1.0,136,1,0,0,0,0,0,True,True,-406.47998046875,-406.47998046875,-25.404998779296875,-12.1158447265625,0.0,0.0,0,0,0,0,0,0,0,False
2022,4,tier_early,plus_one,operational,False,False,,0.0,,,295.0,3.0,111,0,0,0,0,0,0,False,False,,0.0,,,295.0,3.0,111,0,0,0,0,0,0,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2022,4,tier_early,plus_one,strict,False,False,,0.0,,,295.0,3.0,111,0,0,0,0,0,0,False,False,,0.0,,,295.0,3.0,111,0,0,0,0,0,0,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2022,4,uniform,clearing,operational,True,True,1349.56005859375,1349.56005859375,84.34750366210938,1553.12451171875,297.0,1.0,108,0,0,0,0,0,0,True,True,1331.260009765625,1331.260009765625,83.20375061035156,1576.7425537109375,286.0,12.0,100,0,0,0,0,0,0,True,True,18.300048828125,18.300048828125,1.1437530517578125,-23.6180419921875,11.0,-11.0,8,0,0,0,0,0,0,True
2022,4,uniform,clearing,strict,True,True,1349.56005859375,1349.56005859375,84.34750366210938,1553.12451171875,297.0,1.0,108,0,0,0,0,0,0,True,True,1331.260009765625,1331.260009765625,83.20375061035156,1576.7425537109375,286.0,12.0,100,0,0,0,0,0,0,True,True,18.300048828125,18.300048828125,1.1437530517578125,-23.6180419921875,11.0,-11.0,8,0,0,0,0,0,0,True
2022,4,uniform,plus_one,operational,True,True,1483.06005859375,1483.06005859375,92.69125366210938,1518.7679443359375,276.0,22.0,85,0,0,0,0,0,0,True,True,1487.6600341796875,1487.6600341796875,92.97875213623047,1572.801025390625,287.0,11.0,100,0,0,0,0,0,0,True,True,-4.5999755859375,-4.5999755859375,-0.28749847412109375,-54.0330810546875,-11.0,11.0,-15,0,0,0,0,0,0,False
2022,4,uniform,plus_one,strict,True,True,1483.06005859375,1483.06005859375,92.69125366210938,1518.7679443359375,276.0,22.0,85,0,0,0,0,0,0,True,True,1487.6600341796875,1487.6600341796875,92.97875213623047,1572.801025390625,287.0,11.0,100,0,0,0,0,0,0,True,True,-4.5999755859375,-4.5999755859375,-0.28749847412109375,-54.0330810546875,-11.0,11.0,-15,0,0,0,0,0,0,False
2022,5,position_run,clearing,operational,True,True,1590.860107421875,1590.860107421875,99.42875671386719,1620.8834228515625,295.0,3.0,100,0,0,0,0,0,0,True,True,1520.56005859375,1520.56005859375,95.03500366210938,1614.556640625,296.0,2.0,95,0,0,0,0,0,0,True,True,70.300048828125,70.300048828125,4.3937530517578125,6.3267822265625,-1.0,1.0,5,0,0,0,0,0,0,True
2022,5,position_run,clearing,strict,True,True,1590.860107421875,1590.860107421875,99.42875671386719,1620.8834228515625,295.0,3.0,100,0,0,0,0,0,0,True,True,1520.56005859375,1520.56005859375,95.03500366210938,1614.556640625,296.0,2.0,95,0,0,0,0,0,0,True,True,70.300048828125,70.300048828125,4.3937530517578125,6.3267822265625,-1.0,1.0,5,0,0,0,0,0,0,True
2022,5,position_run,plus_one,operational,False,False,,0.0,,,296.0,2.0,123,0,0,0,0,0,0,False,False,,0.0,,,297.0,1.0,136,0,0,0,0,0,0,False,False,,0.0,,,-1.0,1.0,-13,0,0,0,0,0,0,False
2022,5,position_run,plus_one,strict,False,False,,0.0,,,296.0,2.0,123,0,0,0,0,0,0,False,False,,0.0,,,297.0,1.0,136,0,0,0,0,0,0,False,False,,0.0,,,-1.0,1.0,-13,0,0,0,0,0,0,False
2022,5,star_late,clearing,operational,True,True,1357.9599609375,1357.9599609375,84.87249755859375,1589.8746337890625,292.0,6.0,113,0,0,0,0,0,0,True,True,1495.4599609375,1495.4599609375,93.46624755859375,1590.361572265625,275.0,23.0,113,0,0,0,0,0,0,True,True,-137.5,-137.5,-8.59375,-0.4869384765625,17.0,-17.0,0,0,0,0,0,0,0,False
2022,5,star_late,clearing,strict,True,True,1357.9599609375,1357.9599609375,84.87249755859375,1589.8746337890625,292.0,6.0,113,0,0,0,0,0,0,True,True,1495.4599609375,1495.4599609375,93.46624755859375,1590.361572265625,275.0,23.0,113,0,0,0,0,0,0,True,True,-137.5,-137.5,-8.59375,-0.4869384765625,17.0,-17.0,0,0,0,0,0,0,0,False
2022,5,star_late,plus_one,operational,True,True,1572.56005859375,1572.56005859375,98.28500366210938,1592.68115234375,293.0,5.0,131,0,0,0,0,0,0,True,True,1524.7598876953125,1524.7598876953125,95.29749298095703,1624.693603515625,293.0,5.0,112,0,0,0,0,0,0,True,True,47.8001708984375,47.8001708984375,2.9875106811523438,-32.012451171875,0.0,0.0,19,0,0,0,0,0,0,True
2022,5,star_late,plus_one,strict,True,True,1572.56005859375,1572.56005859375,98.28500366210938,1592.68115234375,293.0,5.0,131,0,0,0,0,0,0,True,True,1524.7598876953125,1524.7598876953125,95.29749298095703,1624.693603515625,293.0,5.0,112,0,0,0,0,0,0,True,True,47.8001708984375,47.8001708984375,2.9875106811523438,-32.012451171875,0.0,0.0,19,0,0,0,0,0,0,True
2022,5,tier_early,clearing,operational,True,True,1508.56005859375,1508.56005859375,94.28500366210938,1586.95751953125,296.0,2.0,89,0,0,0,0,0,0,True,True,1433.300048828125,1433.300048828125,89.58125305175781,1584.3931884765625,296.0,2.0,121,0,0,0,0,0,0,True,True,75.260009765625,75.260009765625,4.7037506103515625,2.5643310546875,0.0,0.0,-32,0,0,0,0,0,0,True
2022,5,tier_early,clearing,strict,True,True,1508.56005859375,1508.56005859375,94.28500366210938,1586.95751953125,296.0,2.0,89,0,0,0,0,0,0,True,True,1433.300048828125,1433.300048828125,89.58125305175781,1584.3931884765625,296.0,2.0,121,0,0,0,0,0,0,True,True,75.260009765625,75.260009765625,4.7037506103515625,2.5643310546875,0.0,0.0,-32,0,0,0,0,0,0,True
2022,5,tier_early,plus_one,operational,False,False,,0.0,,,294.0,4.0,115,0,0,0,0,0,0,True,True,1564.4000244140625,1564.4000244140625,97.7750015258789,1600.230224609375,298.0,0.0,121,0,0,0,0,0,0,False,False,,-1564.4000244140625,,,-4.0,4.0,-6,0,0,0,0,0,0,False
2022,5,tier_early,plus_one,strict,False,False,,0.0,,,294.0,4.0,115,0,0,0,0,0,0,True,True,1564.4000244140625,1564.4000244140625,97.7750015258789,1600.230224609375,298.0,0.0,121,0,0,0,0,0,0,False,False,,-1564.4000244140625,,,-4.0,4.0,-6,0,0,0,0,0,0,False
2022,5,uniform,clearing,operational,True,True,1537.9600830078125,1537.9600830078125,96.12250518798828,1568.913330078125,294.0,4.0,125,0,0,0,0,0,0,True,True,1544.6600341796875,1544.6600341796875,96.54125213623047,1577.318115234375,297.0,1.0,116,0,0,0,0,0,0,True,True,-6.699951171875,-6.699951171875,-0.4187469482421875,-8.40478515625,-3.0,3.0,9,0,0,0,0,0,0,False
2022,5,uniform,clearing,strict,True,True,1537.9600830078125,1537.9600830078125,96.12250518798828,1568.913330078125,294.0,4.0,125,0,0,0,0,0,0,True,True,1544.6600341796875,1544.6600341796875,96.54125213623047,1577.318115234375,297.0,1.0,116,0,0,0,0,0,0,True,True,-6.699951171875,-6.699951171875,-0.4187469482421875,-8.40478515625,-3.0,3.0,9,0,0,0,0,0,0,False
2022,5,uniform,plus_one,operational,True,True,1383.760009765625,1383.760009765625,86.48500061035156,1590.17578125,284.0,14.0,116,0,0,0,0,0,0,True,True,1531.56005859375,1531.56005859375,95.72250366210938,1589.8890380859375,292.0,6.0,116,0,0,0,0,0,0,True,True,-147.800048828125,-147.800048828125,-9.237503051757812,0.2867431640625,-8.0,8.0,0,0,0,0,0,0,0,False
2022,5,uniform,plus_one,strict,True,True,1383.760009765625,1383.760009765625,86.48500061035156,1590.17578125,284.0,14.0,116,0,0,0,0,0,0,True,True,1531.56005859375,1531.56005859375,95.72250366210938,1589.8890380859375,292.0,6.0,116,0,0,0,0,0,0,True,True,-147.800048828125,-147.800048828125,-9.237503051757812,0.2867431640625,-8.0,8.0,0,0,0,0,0,0,0,False
2022,6,position_run,clearing,operational,True,True,1476.7000732421875,1476.7000732421875,92.29375457763672,1624.244384765625,296.0,2.0,88,0,0,0,0,0,0,True,True,1500.0,1500.0,93.75,1603.554443359375,296.0,2.0,97,0,0,0,0,0,0,True,True,-23.2999267578125,-23.2999267578125,-1.4562454223632812,20.68994140625,0.0,0.0,-9,0,0,0,0,0,0,False
2022,6,position_run,clearing,strict,True,True,1476.7000732421875,1476.7000732421875,92.29375457763672,1624.244384765625,296.0,2.0,88,0,0,0,0,0,0,True,True,1500.0,1500.0,93.75,1603.554443359375,296.0,2.0,97,0,0,0,0,0,0,True,True,-23.2999267578125,-23.2999267578125,-1.4562454223632812,20.68994140625,0.0,0.0,-9,0,0,0,0,0,0,False
2022,6,position_run,plus_one,operational,True,True,1653.0999755859375,1653.0999755859375,103.3187484741211,1612.450439453125,298.0,0.0,104,0,0,0,0,0,0,True,True,1605.260009765625,1605.260009765625,100.32875061035156,1599.0882568359375,297.0,1.0,97,0,0,0,0,0,0,True,True,47.8399658203125,47.8399658203125,2.9899978637695312,13.3621826171875,1.0,-1.0,7,0,0,0,0,0,0,True
2022,6,position_run,plus_one,strict,True,True,1653.0999755859375,1653.0999755859375,103.3187484741211,1612.450439453125,298.0,0.0,104,0,0,0,0,0,0,True,True,1605.260009765625,1605.260009765625,100.32875061035156,1599.0882568359375,297.0,1.0,97,0,0,0,0,0,0,True,True,47.8399658203125,47.8399658203125,2.9899978637695312,13.3621826171875,1.0,-1.0,7,0,0,0,0,0,0,True
2022,6,star_late,clearing,operational,True,True,1670.9599609375,1670.9599609375,104.43499755859375,1540.212646484375,286.0,12.0,108,0,0,0,0,0,0,True,True,1271.3599853515625,1271.3599853515625,79.45999908447266,1579.875732421875,292.0,6.0,125,0,0,0,0,0,0,True,True,399.5999755859375,399.5999755859375,24.974998474121094,-39.6630859375,-6.0,6.0,-17,0,0,0,0,0,0,True
2022,6,star_late,clearing,strict,True,True,1670.9599609375,1670.9599609375,104.43499755859375,1540.212646484375,286.0,12.0,108,0,0,0,0,0,0,True,True,1271.3599853515625,1271.3599853515625,79.45999908447266,1579.875732421875,292.0,6.0,125,0,0,0,0,0,0,True,True,399.5999755859375,399.5999755859375,24.974998474121094,-39.6630859375,-6.0,6.0,-17,0,0,0,0,0,0,True
2022,6,star_late,plus_one,operational,True,True,1601.9599609375,1601.9599609375,100.12249755859375,1592.377197265625,289.0,9.0,117,0,0,0,0,0,0,False,False,,0.0,,,288.0,10.0,136,0,0,0,0,0,0,False,False,,1601.9599609375,,,1.0,-1.0,-19,0,0,0,0,0,0,False
2022,6,star_late,plus_one,strict,True,True,1601.9599609375,1601.9599609375,100.12249755859375,1592.377197265625,289.0,9.0,117,0,0,0,0,0,0,False,False,,0.0,,,288.0,10.0,136,0,0,0,0,0,0,False,False,,1601.9599609375,,,1.0,-1.0,-19,0,0,0,0,0,0,False
2022,6,tier_early,clearing,operational,True,True,1590.3599853515625,1590.3599853515625,99.39749908447266,1611.6588134765625,297.0,1.0,96,0,0,0,0,0,0,True,True,1447.56005859375,1447.56005859375,90.47250366210938,1611.556396484375,297.0,1.0,109,0,0,0,0,0,0,True,True,142.7999267578125,142.7999267578125,8.924995422363281,0.1024169921875,0.0,0.0,-13,0,0,0,0,0,0,True
2022,6,tier_early,clearing,strict,True,True,1590.3599853515625,1590.3599853515625,99.39749908447266,1611.6588134765625,297.0,1.0,96,0,0,0,0,0,0,True,True,1447.56005859375,1447.56005859375,90.47250366210938,1611.556396484375,297.0,1.0,109,0,0,0,0,0,0,True,True,142.7999267578125,142.7999267578125,8.924995422363281,0.1024169921875,0.0,0.0,-13,0,0,0,0,0,0,True
2022,6,tier_early,plus_one,operational,True,True,1570.659912109375,1570.659912109375,98.16624450683594,1588.994384765625,298.0,0.0,109,0,0,0,0,0,0,False,False,,0.0,,,296.0,2.0,109,0,0,0,0,0,0,False,False,,1570.659912109375,,,2.0,-2.0,0,0,0,0,0,0,0,False
2022,6,tier_early,plus_one,strict,True,True,1570.659912109375,1570.659912109375,98.16624450683594,1588.994384765625,298.0,0.0,109,0,0,0,0,0,0,False,False,,0.0,,,296.0,2.0,109,0,0,0,0,0,0,False,False,,1570.659912109375,,,2.0,-2.0,0,0,0,0,0,0,0,False
2022,6,uniform,clearing,operational,False,False,,0.0,,,296.0,2.0,136,0,0,0,0,0,0,True,True,1415.4599609375,1415.4599609375,88.46624755859375,1589.3050537109375,295.0,3.0,103,0,0,0,0,0,0,False,False,,-1415.4599609375,,,1.0,-1.0,33,0,0,0,0,0,0,False
2022,6,uniform,clearing,strict,False,False,,0.0,,,296.0,2.0,136,0,0,0,0,0,0,True,True,1415.4599609375,1415.4599609375,88.46624755859375,1589.3050537109375,295.0,3.0,103,0,0,0,0,0,0,False,False,,-1415.4599609375,,,1.0,-1.0,33,0,0,0,0,0,0,False
2022,6,uniform,plus_one,operational,True,True,1366.8599853515625,1366.8599853515625,85.42874908447266,1565.619140625,295.0,3.0,135,0,0,0,0,0,0,True,True,1406.360107421875,1406.360107421875,87.89750671386719,1595.9007568359375,297.0,1.0,110,0,0,0,0,0,0,True,True,-39.5001220703125,-39.5001220703125,-2.4687576293945312,-30.2816162109375,-2.0,2.0,25,0,0,0,0,0,0,False
2022,6,uniform,plus_one,strict,True,True,1366.8599853515625,1366.8599853515625,85.42874908447266,1565.619140625,295.0,3.0,135,0,0,0,0,0,0,True,True,1406.360107421875,1406.360107421875,87.89750671386719,1595.9007568359375,297.0,1.0,110,0,0,0,0,0,0,True,True,-39.5001220703125,-39.5001220703125,-2.4687576293945312,-30.2816162109375,-2.0,2.0,25,0,0,0,0,0,0,False
2022,7,position_run,clearing,operational,True,True,1709.3399658203125,1709.3399658203125,106.83374786376953,1593.6263427734375,295.0,3.0,108,0,0,0,0,0,0,True,True,1709.3399658203125,1709.3399658203125,106.83374786376953,1593.6263427734375,295.0,3.0,108,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2022,7,position_run,clearing,strict,True,True,1709.3399658203125,1709.3399658203125,106.83374786376953,1593.6263427734375,295.0,3.0,108,0,0,0,0,0,0,True,True,1709.3399658203125,1709.3399658203125,106.83374786376953,1593.6263427734375,295.0,3.0,108,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2022,7,position_run,plus_one,operational,True,True,1430.06005859375,1430.06005859375,89.37875366210938,1606.714111328125,297.0,1.0,105,0,0,0,0,0,0,True,True,1430.06005859375,1430.06005859375,89.37875366210938,1606.714111328125,297.0,1.0,105,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2022,7,position_run,plus_one,strict,True,True,1430.06005859375,1430.06005859375,89.37875366210938,1606.714111328125,297.0,1.0,105,0,0,0,0,0,0,True,True,1430.06005859375,1430.06005859375,89.37875366210938,1606.714111328125,297.0,1.0,105,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2022,7,star_late,clearing,operational,True,True,1527.260009765625,1527.260009765625,95.45375061035156,1566.935791015625,291.0,7.0,117,0,0,0,0,0,0,True,True,1442.4599609375,1442.4599609375,90.15374755859375,1542.880126953125,242.0,56.0,116,0,0,0,0,0,0,True,True,84.800048828125,84.800048828125,5.3000030517578125,24.0556640625,49.0,-49.0,1,0,0,0,0,0,0,True
2022,7,star_late,clearing,strict,True,True,1527.260009765625,1527.260009765625,95.45375061035156,1566.935791015625,291.0,7.0,117,0,0,0,0,0,0,True,True,1442.4599609375,1442.4599609375,90.15374755859375,1542.880126953125,242.0,56.0,116,0,0,0,0,0,0,True,True,84.800048828125,84.800048828125,5.3000030517578125,24.0556640625,49.0,-49.0,1,0,0,0,0,0,0,True
2022,7,star_late,plus_one,operational,True,True,1479.5599365234375,1479.5599365234375,92.47249603271484,1595.5601806640625,288.0,10.0,129,0,0,0,0,0,0,False,False,,0.0,,,248.0,50.0,136,0,0,0,0,0,0,False,False,,1479.5599365234375,,,40.0,-40.0,-7,0,0,0,0,0,0,False
2022,7,star_late,plus_one,strict,True,True,1479.5599365234375,1479.5599365234375,92.47249603271484,1595.5601806640625,288.0,10.0,129,0,0,0,0,0,0,False,False,,0.0,,,248.0,50.0,136,0,0,0,0,0,0,False,False,,1479.5599365234375,,,40.0,-40.0,-7,0,0,0,0,0,0,False
2022,7,tier_early,clearing,operational,True,True,1504.860107421875,1504.860107421875,94.05375671386719,1621.888916015625,298.0,0.0,103,0,0,0,0,0,0,True,True,1569.260009765625,1569.260009765625,98.07875061035156,1620.766357421875,297.0,1.0,94,0,0,0,0,0,0,True,True,-64.39990234375,-64.39990234375,-4.024993896484375,1.12255859375,1.0,-1.0,9,0,0,0,0,0,0,False
2022,7,tier_early,clearing,strict,True,True,1504.860107421875,1504.860107421875,94.05375671386719,1621.888916015625,298.0,0.0,103,0,0,0,0,0,0,True,True,1569.260009765625,1569.260009765625,98.07875061035156,1620.766357421875,297.0,1.0,94,0,0,0,0,0,0,True,True,-64.39990234375,-64.39990234375,-4.024993896484375,1.12255859375,1.0,-1.0,9,0,0,0,0,0,0,False
2022,7,tier_early,plus_one,operational,False,False,,0.0,,,295.0,3.0,111,0,0,0,0,0,0,False,False,,0.0,,,297.0,1.0,112,0,0,0,0,0,0,False,False,,0.0,,,-2.0,2.0,-1,0,0,0,0,0,0,False
2022,7,tier_early,plus_one,strict,False,False,,0.0,,,295.0,3.0,111,0,0,0,0,0,0,False,False,,0.0,,,297.0,1.0,112,0,0,0,0,0,0,False,False,,0.0,,,-2.0,2.0,-1,0,0,0,0,0,0,False
2022,7,uniform,clearing,operational,True,True,1555.8599853515625,1555.8599853515625,97.24124908447266,1595.8590087890625,298.0,0.0,113,0,0,0,0,0,0,True,True,1395.56005859375,1395.56005859375,87.22250366210938,1592.39794921875,288.0,10.0,113,0,0,0,0,0,0,True,True,160.2999267578125,160.2999267578125,10.018745422363281,3.4610595703125,10.0,-10.0,0,0,0,0,0,0,0,True
2022,7,uniform,clearing,strict,True,True,1555.8599853515625,1555.8599853515625,97.24124908447266,1595.8590087890625,298.0,0.0,113,0,0,0,0,0,0,True,True,1395.56005859375,1395.56005859375,87.22250366210938,1592.39794921875,288.0,10.0,113,0,0,0,0,0,0,True,True,160.2999267578125,160.2999267578125,10.018745422363281,3.4610595703125,10.0,-10.0,0,0,0,0,0,0,0,True
2022,7,uniform,plus_one,operational,True,True,1682.6600341796875,1682.6600341796875,105.16625213623047,1593.5048828125,290.0,8.0,86,0,0,0,0,0,0,True,True,1330.8599853515625,1330.8599853515625,83.17874908447266,1628.3753662109375,294.0,4.0,118,0,0,0,0,0,0,True,True,351.800048828125,351.800048828125,21.987503051757812,-34.8704833984375,-4.0,4.0,-32,0,0,0,0,0,0,True
2022,7,uniform,plus_one,strict,True,True,1682.6600341796875,1682.6600341796875,105.16625213623047,1593.5048828125,290.0,8.0,86,0,0,0,0,0,0,True,True,1330.8599853515625,1330.8599853515625,83.17874908447266,1628.3753662109375,294.0,4.0,118,0,0,0,0,0,0,True,True,351.800048828125,351.800048828125,21.987503051757812,-34.8704833984375,-4.0,4.0,-32,0,0,0,0,0,0,True
2023,0,position_run,clearing,operational,True,False,1661.739990234375,1661.739990234375,103.85874938964844,1551.9761962890625,295.0,3.0,90,0,0,0,0,0,1,True,False,1792.5400390625,1792.5400390625,112.03375244140625,1531.129638671875,297.0,1.0,114,0,0,0,0,0,1,True,False,-130.800048828125,-130.800048828125,-8.175003051757812,20.8465576171875,-2.0,2.0,-24,0,0,0,0,0,0,False
2023,0,position_run,clearing,strict,True,False,1661.739990234375,1661.739990234375,103.85874938964844,1551.9761962890625,295.0,3.0,90,0,0,0,0,0,1,True,False,1792.5400390625,1792.5400390625,112.03375244140625,1531.129638671875,297.0,1.0,114,0,0,0,0,0,1,True,False,-130.800048828125,-130.800048828125,-8.175003051757812,20.8465576171875,-2.0,2.0,-24,0,0,0,0,0,0,False
2023,0,position_run,plus_one,operational,False,False,,0.0,,,292.0,6.0,120,0,0,0,0,0,1,False,False,,0.0,,,292.0,6.0,120,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2023,0,position_run,plus_one,strict,False,False,,0.0,,,292.0,6.0,120,0,0,0,0,0,1,False,False,,0.0,,,292.0,6.0,120,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2023,0,star_late,clearing,operational,True,False,1856.6400146484375,1856.6400146484375,116.04000091552734,1491.466552734375,285.0,13.0,132,0,0,0,0,0,1,True,False,1956.0400390625,1956.0400390625,122.25250244140625,1499.6287841796875,284.0,14.0,132,0,0,0,0,0,1,True,False,-99.4000244140625,-99.4000244140625,-6.212501525878906,-8.1622314453125,1.0,-1.0,0,0,0,0,0,0,0,False
2023,0,star_late,clearing,strict,True,False,1856.6400146484375,1856.6400146484375,116.04000091552734,1491.466552734375,285.0,13.0,132,0,0,0,0,0,1,True,False,1956.0400390625,1956.0400390625,122.25250244140625,1499.6287841796875,284.0,14.0,132,0,0,0,0,0,1,True,False,-99.4000244140625,-99.4000244140625,-6.212501525878906,-8.1622314453125,1.0,-1.0,0,0,0,0,0,0,0,False
2023,0,star_late,plus_one,operational,True,False,1950.239990234375,1950.239990234375,121.88999938964844,1488.4827880859375,264.0,34.0,132,0,0,0,0,0,1,True,False,1795.239990234375,1795.239990234375,112.20249938964844,1477.4739990234375,283.0,15.0,132,0,0,0,0,0,1,True,False,155.0,155.0,9.6875,11.0087890625,-19.0,19.0,0,0,0,0,0,0,0,True
