"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"142","Hunter Henry","NE","te","14","17","131.4","0","0","0","0","0","0","0","0","0","0","79.0283","55.0642","526.7878","3.8854","0","0","0.1859","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Wan'Dale Robinson","NYG","wr","14","17","150.7","0","0","0","0","0","0","0","0","0","0","92.9428","67.9705","587.4418","3.9222","0","0","0.2351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Zach Ertz","WAS","te","12","17","130.5","0","0","0","0","0","0","0","0","0","0","73.5039","55.3394","491.3729","4.266","0","0","0.2114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Michael Penix Jr.","ATL","qb","5","17","253.7","0","361.4646","536.5926","3683.2949","22.4843","13.1134","34.5432","40.8799","219.1902","0.7838","0","0","0","0","0","0","1.4813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Isaiah Davis","NYJ","rb","9","17","104.2","0","0","0","0","0","0","0","59.4824","257.2341","1.5272","44.7984","35.4375","253.402","1.4526","1.1865","0.5647","0.1693","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","J.K. Dobbins","DEN","rb","12","17","104","0","0","0","0","0","0","0","86.123","376.7347","2.5613","33.4837","27.5705","180.3887","0.9362","1.462","0.6764","0.1799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Elijah Arroyo","SEA","te","8","17","129.7","0","0","0","0","0","0","0","0","0","0","73.1448","52.9579","535.5831","3.7951","0","0","0.1913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Marquise Brown","KC","wr","10","17","149.2","0","0","0","0","0","0","0","0","0","0","87.3283","54.8107","688.4198","4.1868","0","0","0.2213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Zach Charbonnet","SEA","rb","8","17","103.4","0","0","0","0","0","0","0","82.2192","353.36","2.8774","33.1437","27.6205","189.7103","0.7417","1.4097","0.6535","0.1836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Luther Burden III","CHI","wr","5","17","148.4","0","0","0","0","0","0","0","0","0","0","92.1429","59.6665","667.5402","3.5855","0","0","0.212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Trey Benson","ARZ","rb","8","17","102.9","0","0","0","0","0","0","0","123.6482","548.4434","3.6494","17.222","14.2872","96.1452","0.4515","1.8263","0.8207","0.1839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Mason Taylor","NYJ","te","9","17","128.3","0","0","0","0","0","0","0","0","0","0","73.8436","52.6694","533.0097","3.6517","0","0","0.1873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Drake Maye","NE","qb","14","17","251.5","0","347.4989","489.1107","3311.4654","19.8271","12.0011","45.1529","75.6573","445.2713","0.8021","0","0","0","0","0","0","1.1727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Dak Prescott","DAL","qb","10","17","251.3","0","341.4604","481.7834","3555.6269","24.7588","10.5289","30.8367","26.3217","168.2225","0.2336","0","0","0","0","0","0","1.1864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Mike Gesicki","CIN","te","10","17","128.1","0","0","0","0","0","0","0","0","0","0","72.8779","52.8014","519.7593","3.816","0","0","0.1929","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Romeo Doubs","GB","wr","5","17","147.5","0","0","0","0","0","0","0","0","0","0","84.6021","54.152","665.46","4.3776","0","0","0.2571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Tyler Allgeier","ATL","rb","5","17","101.8","0","0","0","0","0","0","0","111.0541","482.9298","3.4376","21.9451","17.8973","121.3401","0.5444","1.6949","0.7672","0.1751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Tua Tagovailoa","MIA","qb","12","17","250.6","0","365.5836","509.0624","3781.6047","23.9247","11.1655","30.6226","19.4878","111.7789","0.1796","0","0","0","0","0","0","1.2561","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Keenan Allen","LAC","wr","12","17","146.8","0","0","0","0","0","0","0","0","0","0","84.9358","58.8408","630.6917","4.0794","0","0","0.218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Adam Thielen","CAR","wr","14","17","146.7","0","0","0","0","0","0","0","0","0","0","88.6498","61.5793","614.1333","3.8785","0","0","0.2106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Jerome Ford","CLV","rb","9","17","101.3","0","0","0","0","0","0","0","75.7055","333.5039","1.939","37.8922","30.5107","209.0832","0.8575","1.3528","0.632","0.1726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Geno Smith","LV","qb","8","17","249.9","0","359.2353","494.1645","3656.913","21.3223","10.4092","36.9126","53.9189","190.7859","1.206","0","0","0","0","0","0","1.2132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Cedric Tillman","CLV","wr","9","17","146","0","0","0","0","0","0","0","1.5887","9.4734","0.0748","88.1581","54.5032","663.8917","3.9391","0.609","0.3337","0.2016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Keaton Mitchell","BLT","rb","7","17","99.9","0","0","0","0","0","0","0","73.2458","333.6344","2.0808","34.1773","28.1943","198.9513","1.0298","1.2945","0.6035","0.2057","629.8184","0.161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Najee Harris","LAC","rb","12","17","99.8","0","0","0","0","0","0","0","84.6507","358.7079","2.4054","32.4922","26.9716","183.69","0.749","1.4356","0.6641","0.1815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Cam Ward","TEN","qb","10","17","247.9","0","338.8495","502.95","3434.8683","20.4677","11.3225","41.788","47.0531","295.6158","1.3322","0","0","0","0","0","0","1.2007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Ray Davis","BUF","rb","7","17","98.8","0","0","0","0","0","0","0","103.8891","447.816","3.308","21.3124","17.1293","124.1939","0.826","1.5897","0.72","0.2104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Dont'e Thornton Jr.","LV","wr","8","17","143.8","0","0","0","0","0","0","0","0","0","0","82.4463","54.2114","666.4288","3.7596","0","0","0.1959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Daniel Jones","IND","qb","11","17","245.5","0","285.1958","420.288","2837.0694","16.1793","9.0533","36.1969","107.8447","498.5715","4.0215","0","0","0","0","0","0","1.1589","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Rachaad White","TB","rb","9","17","96.4","0","0","0","0","0","0","0","69.2624","290.1684","1.7452","32.978","28.4548","196.716","1.4963","1.2435","0.5814","0.1787","532.182","0.136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Jaylen Wright","MIA","rb","12","17","96.2","0","0","0","0","0","0","0","99.9664","427.3757","2.7799","23.717","19.3459","134.688","0.7143","1.5605","0.7099","0.1806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Bryce Young","CAR","qb","14","17","244.6","0","362.9048","532.2236","3392.9551","20.6148","10.8804","45.1551","55.2392","309.3556","0.6317","0","0","0","0","0","0","1.281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Rico Dowdle","CAR","rb","14","17","91.7","0","0","0","0","0","0","0","103.5164","455.7895","2.7136","20.123","16.1883","104.058","0.6123","1.5745","0.7122","0.1548","547.8642","0.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Aaron Rodgers","PIT","qb","5","17","240.3","0","324.386","466.6431","3307.1203","24.3169","8.0472","32.5095","31.9019","121.023","0.7144","0","0","0","0","0","0","1.1993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Tahj Brooks","CIN","rb","10","17","90.5","0","0","0","0","0","0","0","90.9451","395.6689","2.6467","22.3748","18.2273","129.349","0.6949","1.4265","0.6495","0.1993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Sam Darnold","SEA","qb","8","17","238.9","0","337.9738","458.5905","3354.1089","21.3929","11.3341","41.5343","54.571","187.3084","1.5517","0","0","0","0","0","0","1.2314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Miles Sanders","DAL","rb","10","17","89","0","0","0","0","0","0","0","111.8744","476.9711","2.5705","17.0628","13.8084","97.2723","0.4563","1.6619","0.7478","0.1783","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","MarShawn Lloyd","GB","rb","5","17","88.9","0","0","0","0","0","0","0","78.7785","327.2586","2.4995","26.66","21.4093","151.1805","0.809","1.2962","0.5961","0.1758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Matthew Stafford","LA","qb","8","17","237.7","0","341.6481","478.1244","3566.8523","22.3","9.8582","30.0846","31.566","73.9415","0.9428","0","0","0","0","0","0","1.2964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Rashod Bateman","BLT","wr","7","17","134","0","0","0","0","0","0","0","0","0","0","72.4973","45.2499","596.732","4.7657","0","0","0.2474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Pat Freiermuth","PIT","te","5","17","114.2","0","0","0","0","0","0","0","0","0","0","61.995","45.9086","442.8189","3.9472","0","0","0.1594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","DJ Giddens","IND","rb","11","17","88.3","0","0","0","0","0","0","0","84.0079","369.2871","2.7868","23.3912","18.4955","125.9956","0.6449","1.3355","0.6099","0.1495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Xavier Legette","CAR","wr","14","17","133.2","0","0","0","0","0","0","0","7.6233","45.7942","0.3178","82.6673","50.3794","553.4771","3.4844","0.6462","0.3451","0.2043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Ja'Tavion Sanders","CAR","te","14","17","109.4","0","0","0","0","0","0","0","0","0","0","66.3514","48.006","428.4733","3.0366","0","0","0.1576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Quentin Johnston","LAC","wr","12","17","125.8","0","0","0","0","0","0","0","3.2402","18.6091","0.1372","71.2548","44.9727","569.8744","3.5186","0.5286","0.2868","0.1866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Tutu Atwell","LA","wr","8","17","125.7","0","0","0","0","0","0","0","0","0","0","74.4959","48.0779","595.5745","2.9495","0","0","0.1985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Cade Otton","TB","te","9","17","105.9","0","0","0","0","0","0","0","0","0","0","59.5918","43.3196","420.3259","3.3639","0","0","0.1678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Joshua Palmer","BUF","wr","7","17","123.8","0","0","0","0","0","0","0","0","0","0","71.2282","45.8167","564.647","3.5141","0","0","0.2336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Blake Corum","LA","rb","8","17","78.1","0","0","0","0","0","0","0","86.6997","364.3032","2.4825","17.46","14.0673","100.9033","0.4814","1.3242","0.5995","0.1461","629.4679","0.1609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Calvin Austin III","PIT","wr","5","17","122.5","0","0","0","0","0","0","0","0","0","0","71.8446","44.543","556.1783","3.6538","0","0","0.1848","317.1818","0.273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Theo Johnson","NYG","te","14","17","102.9","0","0","0","0","0","0","0","0","0","0","57.0201","42.2814","417.3405","3.0981","0","0","0.1442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Alec Pierce","IND","wr","11","17","122.3","0","0","0","0","0","0","0","0","0","0","76.1574","41.8674","587.6852","3.5492","0","0","0.1989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Juwan Johnson","NO","te","11","17","101.2","0","0","0","0","0","0","0","0","0","0","62.385","42.9483","410.7662","2.8152","0","0","0.141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Kyle Monangai","CHI","rb","5","17","75.1","0","0","0","0","0","0","0","78.5454","340.8195","2.5079","17.8866","14.2009","93.3518","0.4584","1.2154","0.5518","0.1156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Oronde Gadsden II","LAC","te","12","17","99.4","0","0","0","0","0","0","0","0","0","0","56.4338","40.7858","410.1235","2.8852","0","0","0.1448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Dalton Schultz","HST","te","6","17","97.9","0","0","0","0","0","0","0","0","0","0","59.075","40.6958","402.3568","2.7869","0","0","0.146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Jaylin Noel","HST","wr","6","17","117.3","0","0","0","0","0","0","0","0","0","0","69.3987","45.1506","538.7747","2.9892","0","0","0.1716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Brian Robinson","SF","rb","14","17","69.3","0","0","0","0","0","0","0","76.2531","324.1993","2.4975","13.4139","11.2783","82.8302","0.4372","1.1529","0.5208","0.1259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Jalen Royals","KC","wr","10","17","113.9","0","0","0","0","0","0","0","0","0","0","64.7165","42.4548","518.0918","3.2144","0","0","0.164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Russell Wilson","NYG","qb","14","17","217.3","0","275.046","385.3977","2845.6968","19.9888","6.8636","35.7333","49.1406","215.2104","1.141","0","0","0","0","0","0","1.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Kyle Williams","NE","wr","14","17","112.5","0","0","0","0","0","0","0","0","0","0","67.2808","44.0289","507.143","2.9103","0","0","0.1583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Roschon Johnson","CHI","rb","5","17","67.1","0","0","0","0","0","0","0","73.9003","298.9846","2.4402","15.7185","12.7965","81.9299","0.307","1.1374","0.5158","0.1062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Kendre Miller","NO","rb","11","17","66.8","0","0","0","0","0","0","0","60.8875","260.0266","1.7698","21.1972","16.684","112.5883","0.4194","1.0033","0.4615","0.1114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Will Shipley","PHI","rb","9","17","66.3","0","0","0","0","0","0","0","13.1795","56.9303","0.4362","37.1088","30.3775","211.4786","1.0806","0.5057","0.2591","0.1388","631.7919","0.1615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Elijah Mitchell","KC","rb","10","17","65.7","0","0","0","0","0","0","0","84.7659","353.6608","2.6035","9.3247","7.6949","53.512","0.3302","1.2294","0.5501","0.1399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Pat Bryant","DEN","wr","12","17","110.9","0","0","0","0","0","0","0","0","0","0","65.8128","43.0278","495.2364","3.0108","0","0","0.1627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Raheem Mostert","LV","rb","8","17","64.7","0","0","0","0","0","0","0","59.0489","253.0533","2.0512","16.9742","13.8994","99.3922","0.5692","0.9484","0.434","0.1101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Austin Ekeler","WAS","rb","12","17","64.7","0","0","0","0","0","0","0","20.0687","86.2931","0.7065","32.2972","27.0054","188.1921","1.0045","0.5625","0.2801","0.1176","833.6097","0.213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Michael Wilson","ARZ","wr","8","17","109.8","0","0","0","0","0","0","0","0","0","0","64.4437","41.6748","500.0606","2.9561","0","0","0.1747","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Jarquez Hunter","LA","rb","8","17","64.1","0","0","0","0","0","0","0","55.0543","239.7097","1.6941","19.206","15.2846","110.9937","0.6242","0.9093","0.4185","0.1144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Joe Flacco","CLV","qb","9","17","213.1","0","325.0874","473.5","3221.6643","19.2221","12.1535","32.052","44.5041","79.5823","1.564","0","0","0","0","0","0","1.0996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Dyami Brown","JAX","wr","8","17","109.2","0","0","0","0","0","0","0","0","0","0","64.2719","41.9906","502.307","2.7844","0","0","0.1578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Adonai Mitchell","IND","wr","11","17","107.7","0","0","0","0","0","0","0","3.0312","18.5536","0.1547","68.5417","39.4173","488.0408","2.7661","0.4659","0.2525","0.1822","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Tyler Lockett","TEN","wr","10","17","106.9","0","0","0","0","0","0","0","0","0","0","63.0209","40.7959","486.3427","2.8652","0","0","0.1478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Terrance Ferguson","LA","te","8","17","87.2","0","0","0","0","0","0","0","0","0","0","48.8879","34.8718","360.4961","2.6702","0","0","0.1303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Kareem Hunt","KC","rb","10","17","61.4","0","0","0","0","0","0","0","43.12","171.2112","1.4297","22.3794","18.7538","128.3241","0.7146","0.7853","0.3681","0.1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","DeAndre Hopkins","BLT","wr","7","17","106.5","0","0","0","0","0","0","0","0","0","0","61.1049","39.4947","464.1322","3.3661","0","0","0.2085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Damien Martinez","SEA","rb","8","17","60.3","0","0","0","0","0","0","0","56.1695","244.766","1.8335","16.0004","12.8711","91.8201","0.494","0.8984","0.4108","0.1081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Josh Reynolds","NYJ","wr","9","17","105.2","0","0","0","0","0","0","0","0","0","0","62.0286","39.148","478.8017","2.9719","0","0","0.1573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Tyler Higbee","LA","te","8","17","85.4","0","0","0","0","0","0","0","0","0","0","47.1419","36.6097","327.5058","2.6339","0","0","0.1256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Tyler Shough","NO","qb","11","17","208.1","0","291.883","438.2184","2863.3622","14.6589","11.522","37.7923","58.4127","327.065","1.9539","0","0","0","0","0","0","1.0221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Noah Brown","WAS","wr","12","17","104.3","0","0","0","0","0","0","0","0","0","0","62.367","40.287","487.7182","2.4793","0","0","0.1794","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Tyler Conklin","LAC","te","12","17","84.7","0","0","0","0","0","0","0","0","0","0","49.0233","36.0444","346.016","2.3051","0","0","0.1258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
