method,slice_type,slice_value,metric,n_rows,value
causal_provider_stack_global,season,2025,rmse,805,2.7983970334115966
causal_provider_stack_global,season,2025,mae,805,1.666446203881582
causal_provider_stack_global,season,2025,bias,805,0.5067464249911905
causal_provider_stack_global,season,2025,spearman,805,0.7850525437444786
causal_provider_stack_position,season,2025,rmse,805,2.7978809220349277
causal_provider_stack_position,season,2025,mae,805,1.6667013142128928
causal_provider_stack_position,season,2025,bias,805,0.5071465855874945
causal_provider_stack_position,season,2025,spearman,805,0.785031445855173
configured_median,position,QB,rmse,1079,3.5813165654899337
configured_median,position,QB,mae,1079,1.9467023153310028
configured_median,position,QB,bias,1079,0.46327140833957636
configured_median,position,QB,spearman,1079,0.7974393525538471
causal_provider_stack_global,position,QB,rmse,1079,3.5436722190983088
causal_provider_stack_global,position,QB,mae,1079,1.9223880061286727
causal_provider_stack_global,position,QB,bias,1079,0.44371569054538085
causal_provider_stack_global,position,QB,spearman,1079,0.7954751775144933
causal_provider_stack_position,position,QB,rmse,1079,3.523735294145065
causal_provider_stack_position,position,QB,mae,1079,1.912295016245394
causal_provider_stack_position,position,QB,bias,1079,0.4421370343855483
causal_provider_stack_position,position,QB,spearman,1079,0.7971550874218729
configured_median,position,RB,rmse,1894,3.0034819304686877
configured_median,position,RB,mae,1894,1.8019195003619413
configured_median,position,RB,bias,1894,0.45383332022154504
configured_median,position,RB,spearman,1894,0.8109590124070013
causal_provider_stack_global,position,RB,rmse,1894,3.011897647765799
causal_provider_stack_global,position,RB,mae,1894,1.8079196120725403
causal_provider_stack_global,position,RB,bias,1894,0.444500258475983
causal_provider_stack_global,position,RB,spearman,1894,0.8085282719256625
causal_provider_stack_position,position,RB,rmse,1894,3.0267910261423445
causal_provider_stack_position,position,RB,mae,1894,1.8119488733081488
causal_provider_stack_position,position,RB,bias,1894,0.47179584231170574
causal_provider_stack_position,position,RB,spearman,1894,0.8097384325178607
configured_median,position,TE,rmse,1581,1.9386956743479857
configured_median,position,TE,mae,1581,1.1644518192721511
configured_median,position,TE,bias,1581,0.33406243503929084
configured_median,position,TE,spearman,1581,0.8068803635574248
causal_provider_stack_global,position,TE,rmse,1581,1.9487829190048211
causal_provider_stack_global,position,TE,mae,1581,1.1708578785842747
causal_provider_stack_global,position,TE,bias,1581,0.33338202600974354
causal_provider_stack_global,position,TE,spearman,1581,0.8057637677082775
causal_provider_stack_position,position,TE,rmse,1581,1.948646313178472
causal_provider_stack_position,position,TE,mae,1581,1.170559472674492
causal_provider_stack_position,position,TE,bias,1581,0.338990374799856
causal_provider_stack_position,position,TE,spearman,1581,0.8070357091828979
configured_median,position,WR,rmse,3064,2.6209666051010916
configured_median,position,WR,mae,3064,1.567390528173897
configured_median,position,WR,bias,3064,0.5300337650270011
configured_median,position,WR,spearman,3064,0.8273366946874446
causal_provider_stack_global,position,WR,rmse,3064,2.6039053580959632
causal_provider_stack_global,position,WR,mae,3064,1.5598603717530821
causal_provider_stack_global,position,WR,bias,3064,0.5131501750493338
causal_provider_stack_global,position,WR,spearman,3064,0.8265265455724328
causal_provider_stack_position,position,WR,rmse,3064,2.6040777877027734
causal_provider_stack_position,position,WR,mae,3064,1.5585519037443532
causal_provider_stack_position,position,WR,bias,3064,0.5146893746565435
causal_provider_stack_position,position,WR,spearman,3064,0.8246520493857062
