run_id,target_name,model_name,slice_type,slice_value,metric,n_rows,n_seasons,value,baseline_value,delta
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,QB,rmse,380,9,3.528342105989344,7.403233470778251,-3.8748913647889074
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,QB,mae,380,9,2.8078348742737727,5.406758237813598,-2.5989233635398254
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,QB,bias,380,9,-0.17579647891702188,-4.351796116666992,4.17599963774997
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,QB,spearman,380,9,0.5906794764222102,0.6033518575734516,-0.012672381151241363
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,RB,rmse,1011,9,3.4986526405664624,4.096376469779346,-0.5977238292128839
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,RB,mae,1011,9,2.7616927844947594,3.1212413551749467,-0.3595485706801873
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,RB,bias,1011,9,0.09393737648696292,-1.8740176421126031,1.967955018599566
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,RB,spearman,1011,9,0.7442260254847665,0.7307389244469104,0.013487101037856108
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,TE,rmse,802,9,2.3057444218614425,2.8638013924476993,-0.5580569705862568
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,TE,mae,802,9,1.8117203900443999,2.268362748810667,-0.45664235876626713
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,TE,bias,802,9,0.3151045567489799,-1.462768426745051,1.7778729834940308
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,TE,spearman,802,9,0.6966378275223406,0.6919674520397222,0.004670375482618394
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,WR,rmse,1503,9,3.1249349547372334,3.618462479961215,-0.49352752522398147
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,WR,mae,1503,9,2.482603458571517,2.853288974881134,-0.3706855163096172
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,WR,bias,1503,9,0.3298712149226416,-1.5409002278235269,1.8707714427461686
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,position,WR,spearman,1503,9,0.7534849198246348,0.756851026655275,-0.003366106830640203
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,season,2017,rmse,407,1,3.1321055322393154,4.331524303525433,-1.1994187712861177
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,season,2017,mae,407,1,2.4569435373733097,3.143827550880082,-0.6868840135067722
m4a_projection_consensus_ladder_20260728T185920Z_7bfa798e,conditional_ppg,full_lightgbm_base,season,2017,bias,407,1,0.4648641196494398,-1.7921002459095128,2.2569643655589524
