scenario,stage,branch,completion_rate_baseline,completion_rate_bounded,mean_unused_baseline,mean_unused_bounded,completion_delta,unused_delta
early_brown_tuten_gibbs,early,buy,0.9791666666666666,1.0,40.5531914893617,21.416666666666668,0.02083333333333337,-19.136524822695034
early_brown_tuten_gibbs,early,pass,0.9791666666666666,1.0,68.04255319148936,23.541666666666668,0.02083333333333337,-44.50088652482269
late_cap_squeeze_pitts,late_cap_squeeze,buy,1.0,1.0,1.4791666666666667,1.4791666666666667,0.0,0.0
late_cap_squeeze_pitts,late_cap_squeeze,pass,1.0,0.9791666666666666,3.7291666666666665,3.5106382978723403,-0.02083333333333337,-0.21852836879432624
middle_balanced_bowers,middle,buy,1.0,1.0,28.0625,14.333333333333334,0.0,-13.729166666666666
middle_balanced_bowers,middle,pass,1.0,1.0,45.604166666666664,18.604166666666668,0.0,-26.999999999999996
