scenario,stage,candidate,candidate_price,fixed_count,fixed_spend,variation,arm,recommendation,gain,lcb80,buy_completion,pass_completion,paired_rate,runtime_seconds
early_brown_tuten_gibbs,early,Jahmyr Gibbs,110,2,45.0,1,baseline,TARGET,39.971485018730164,33.54550463959846,100.0,100.0,100.0,0.9536380999998073
early_brown_tuten_gibbs,early,Jahmyr Gibbs,110,2,45.0,1,bounded,TARGET,14.678375045458477,9.3430667515338,100.0,100.0,100.0,1.4853264999983367
middle_balanced_bowers,middle,Brock Bowers,51,6,169.0,1,baseline,PASS,-1.0702840487162273,-5.563195699168591,100.0,100.0,100.0,0.8906216999967
middle_balanced_bowers,middle,Brock Bowers,51,6,169.0,1,bounded,PASS,-5.86989152431488,-10.512950860569443,100.0,100.0,100.0,0.9699209000027622
late_cap_squeeze_pitts,late_cap_squeeze,Kyle Pitts,11,7,274.0,1,baseline,PASS,-8.828010866136262,-11.70176167800604,95.83333333333333,100.0,95.83333333333333,0.5165350000024773
late_cap_squeeze_pitts,late_cap_squeeze,Kyle Pitts,11,7,274.0,1,bounded,PASS,-10.089728225361217,-13.096303511796393,95.83333333333333,100.0,95.83333333333333,0.4712502000038512
