SequentialGain,SequentialSE,SequentialLCB80,GainP10,BuySeasonP10,PassSeasonP10,SeasonP10Delta,WinRate,BuyEV,PassEV,PairedN,PairedRate,BuyCompletion,PassCompletion,EvidenceBlocks,BlockGainSD,BlockGainMin,BlockGainMax,BlockPositiveRate,WithinBlockSE,BetweenBlockSE,_CurrentBlockEvidence,_KeeperBlockEvidence,_CandidateBenchFlags,_CandidateKeeperWinRates,Player,Price,CommonFallback,TopAlternatives,BuyCompletionCore,PolicyRefreshes,BuyAvgRosterSize,PassAvgRosterSize,FailureReason,CompletionUsable,Admissible,SmoothedLCB80,SmoothedGain
-9.465778480876576,3.551019514227483,-12.4543919048822,-26.190590667724607,1478.2956787109374,1487.9870178222654,-9.691339111328091,29.78723404255319,1655.5127501234863,1664.9785286043627,47,97.91666666666667,100.0,97.91666666666667,4,6.57345171625142,-16.567987962202594,-3.0627945264180503,0.0,3.551019514227483,0.0,"({'Usable': True, 'Gain': -16.567987962202594, 'SE': 7.228930506929857, 'PathMeans': (-18.255558013916016, 3.8451614379882812, -5.605127334594727, -19.987218856811523, -25.00284194946289, -5.300010681152344, -0.7214221954345703, -49.23154830932617, 0.2825946807861328, -34.2996826171875, -27.972213745117188), 'BuyMean': 1639.5357081673362, 'PassMean': 1656.1036961295388, 'BuyP10': 1472.228076171875, 'PassP10': 1493.2730346679687, 'RequestedPaths': 12, 'BuyComplete': 12, 'PassComplete': 11}, {'Usable': True, 'Gain': -4.760321299235026, 'SE': 7.59111112626769, 'PathMeans': (21.703624725341797, 5.005224227905273, -24.684953689575195, 21.24981689453125, -15.015848159790039, 14.490259170532227, -14.857587814331055, -24.512168884277344, -23.23200225830078, -8.585092544555664, -18.110004425048828, 9.424877166748047), 'BuyMean': 1678.4617716471355, 'PassMean': 1683.2220929463704, 'BuyP10': 1504.577734375, 'PassP10': 1503.9719360351562, 'RequestedPaths': 12, 'BuyComplete': 12, 'PassComplete': 12}, {'Usable': True, 'Gain': -3.0627945264180503, 'SE': 6.459591337573941, 'PathMeans': (-11.554508209228516, 4.971891403198242, 6.564165115356445, -0.7805080413818359, 2.433361053466797, -0.9230022430419922, -2.0066452026367188, -15.773809432983398, -11.577272415161133, 0.9737777709960938, 4.67411994934082, -13.755104064941406), 'BuyMean': 1627.5458847681682, 'PassMean': 1630.6086792945862, 'BuyP10': 1459.2545654296875, 'PassP10': 1463.828466796875, 'RequestedPaths': 12, 'BuyComplete': 12, 'PassComplete': 12}, {'Usable': True, 'Gain': -13.472010135650635, 'SE': 7.081462334360301, 'PathMeans': (-9.844568252563477, 10.251935958862305, -19.107423782348633, -4.596830368041992, -17.807323455810547, -19.69890022277832, -28.57924461364746, -12.273412704467773, -45.55792236328125, -3.83514404296875, -13.235818862915039, 2.6205310821533203), 'BuyMean': 1676.5076359113057, 'PassMean': 1689.9796460469563, 'BuyP10': 1477.1223388671874, 'PassP10': 1490.8746337890625, 'RequestedPaths': 12, 'BuyComplete': 12, 'PassComplete': 12})",(),(),(),Kyle Pitts,11,Jordan Addison,"['Jordan Addison', 'Xavier Worthy', 'George Kittle']","Rashid Shaheed, Jalen Coker, George Kittle",574,13.0,12.979166666666666,Pass:market_slots,True,True,-12.4543919048822,-9.465778480876576
