event,baseline_variant,challenger_variant,n_rows,event_rate,baseline_brier,challenger_brier,brier_delta,recent_brier_delta,baseline_log_loss,challenger_log_loss,log_loss_delta,baseline_auc,challenger_auc,baseline_calibration_bias,challenger_calibration_bias,season_wins,season_count,season_95_low,season_95_high,player_95_low,player_95_high
plus3,tail_symmetric,tail_bullish,3289,0.1477652782000608,0.12448144725543307,0.1266578669581059,0.002176419702672844,0.0017746816287112861,0.4107806614364259,0.41784888936537623,0.007068227928950334,0.6165873131227712,0.6132450681148504,0.015763411485017087,0.025921986699602273,3,8,0.0002401029824558266,0.004424052118706181,0.0010127755120727055,0.0035158974625508375
plus3,tail_symmetric,tail_asymmetric,3289,0.1477652782000608,0.12448144725543307,0.12704229983950338,0.0025608525840703127,0.002004783456946003,0.4107806614364259,0.42003106312042104,0.009250401683995085,0.6165873131227712,0.6120404504873527,0.015763411485017087,0.025425342264732892,2,8,0.0003431153056973494,0.005243928879709613,0.0011402731263467597,0.004085050136562544
plus5,tail_symmetric,tail_bullish,3289,0.06688963210702341,0.06262215075670002,0.06295096982139095,0.0003288190646909017,0.00014247454146596038,0.24514974618247093,0.24765939325035136,0.0025096470678804476,0.6000859030184544,0.5851343345478243,0.005861526084743801,0.0041124703096137305,2,8,3.01323108095085e-07,0.000682021192330395,0.00010101612688033402,0.000579708202832772
plus5,tail_symmetric,tail_asymmetric,3289,0.06688963210702341,0.06262215075670002,0.06288310800748176,0.00026095725078171763,0.00011408596576639668,0.24514974618247093,0.24658933379028944,0.001439587607818519,0.6000859030184544,0.5917518291418584,0.005861526084743801,0.004365494168052181,3,8,-0.00010560946330182056,0.0007051276859607553,4.691146873366689e-05,0.00046566100847669957
