method,pos,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,next_residual_weight,next_participation_weight,recency_half_life,feature_count_total,complexity_score,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
next_participation_w050,TE,144.0,1.9808339334402432,2.6689309085886745,-1.839199644385793,0.7777777777777778,0.6745877139674835,0.28740534262386436,23.750977849182114,30.7782992344143,-19.422582160066913,0.7569444444444444,0.6596273609640468,0.2681987178846671,0.3333333333333333,0.14850425913542453,0.2563990837970686,0.5099826388888888,0.14583333333333334,0.07236491286010019,0.12935018874748705,0.5764614789005033,0.1597222222222222,0.09434469017902113,0.128330029161584,0.7427236794825728,0.013888888888888888,0.02708965096049213,0.014280187055695892,0.6443661971830986,0.5510623205368232,0.17745759987139298,0.4101401439629233,60.65606024701727,0.05000000000000002,1.4382934575440824,2.1462322371002145,0.12519113281961103,0.9236111111111112,0.09027777777777778,0.11270260782427981,0.08298080925290263,0.5361127422196125,5.836954158905645,0.349093681307306,0.1970862539139514,0.0,0.5,12.0,59,59,14,17,14,14
next_participation_w050,WR,432.0,2.4177324235922835,3.393350597306338,-2.231393244139937,0.7430555555555556,0.6667636812880822,0.24491915455742158,28.043829611484693,38.30647384946945,-22.15201607901952,0.7384259259259259,0.6423652021810141,0.20896466510885298,0.4212962962962963,0.20297322712412377,0.29119975309395785,0.5334285714285715,0.20833333333333334,0.08746580385762957,0.17826122288346224,0.5615659519168291,0.19444444444444445,0.07378781064858886,0.15101486272237608,0.8046319102353585,0.016203703703703703,0.04624040326855604,0.016808749301170697,0.8218487394957983,0.6240752130850379,0.20137984659506658,1.388995346472224,60.94532726834802,0.05000000000000002,1.4735649649365703,2.1852551757714345,0.22102155298890333,0.8958333333333334,0.125,0.10235751158554,0.10888081911199514,0.5973936899862826,5.307526179714455,0.3840917939289991,0.14236537640889377,0.0,0.5,12.0,59,59,14,17,14,14
next_residual_w025,QB,144.0,2.415026554347026,3.4810053629337627,-1.0561046183739604,0.7847222222222222,0.5991059388838603,0.19458969388291636,23.468667098980852,33.35107441722037,-9.866792001047745,0.75,0.5741780945501446,0.11816884895304514,0.3541666666666667,0.20673175951014308,0.2506952079651849,0.5254058612692388,0.1875,0.09036785153665122,0.162647902238796,0.6087369420702754,0.1527777777777778,0.10204285462895722,0.13253902018557273,0.5698584202682563,0.034722222222222224,0.04394041232961218,0.02550676689406985,0.939568345323741,0.36059321189685317,-0.10211397797604693,0.04752835581289464,59.673531838043395,0.05000000000000002,1.5107041601356594,2.207597648367144,0.646585240017267,0.8819444444444444,0.1527777777777778,0.1139039151465227,0.10117667513158851,0.6788375558867362,7.657006082036165,0.16814675282907843,0.32229415279311174,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w025,RB,360.0,2.274454374155661,3.1349724842976086,-0.8923252112204049,0.8194444444444444,0.5707197773933819,0.13202215677306267,26.1389916392861,35.968428260792514,-9.992439708099628,0.8083333333333333,0.5657755363175873,0.11806118932215426,0.2777777777777778,0.21383433536205235,0.20584384657407814,0.5168076923076923,0.1361111111111111,0.11462214315751508,0.11607523786720257,0.6157228164577728,0.14722222222222223,0.10496475299530371,0.1177299877813032,0.7368938602421486,0.04722222222222222,0.05170654811407029,0.043129806027597334,0.7290344709312296,0.6227739056445035,0.09325432037798645,0.7147871781503992,61.746224402291205,0.05000000000000002,1.6665925681489195,2.5235538970203835,0.0197973310810153,0.9166666666666666,0.1527777777777778,0.15067786910321826,0.12561836354919081,0.6362444113263785,5.845762718070348,0.3586882234914607,0.20360233139484624,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w025,TE,144.0,1.9798598750992038,2.6689325927816503,-1.8392026632682092,0.7777777777777778,0.6753062296957788,0.2849101088433614,23.736245538841757,30.808014380271157,-19.395215397758175,0.7638888888888888,0.6615288472360417,0.26815871841486305,0.3333333333333333,0.1471078832300445,0.25627356443431737,0.5269097222222222,0.14583333333333334,0.07260132091398039,0.1295835052759372,0.5667828106852497,0.1597222222222222,0.09359934967191055,0.1285900257194958,0.7473948975925261,0.013888888888888888,0.027247601834350463,0.014301379706771311,0.6443661971830986,0.5555073276404755,0.1727554055140262,0.4129765411287455,60.8329913462354,0.05000000000000002,1.439884650323116,2.1471575169981807,0.1432441141160775,0.9166666666666666,0.09027777777777778,0.1101046490175885,0.08301056553127917,0.5267175572519084,6.022403681590754,0.3404374428202336,0.2167362151851308,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w025,WR,432.0,2.4166229071364325,3.393106359747633,-2.230716929758669,0.7523148148148148,0.666789707095243,0.24244280063147644,28.031208105079973,38.28320094273743,-22.104926493537437,0.7314814814814815,0.6427031842403971,0.2143037663722187,0.4212962962962963,0.20205583573867583,0.2920139173640307,0.5304395604395604,0.20833333333333334,0.08841888180257186,0.17792282810670965,0.5589993502274204,0.19444444444444445,0.07413412761434059,0.15139295666020855,0.7946428571428571,0.016203703703703703,0.04594034982248349,0.016882630300229247,0.8157983193277311,0.6236822627187973,0.19254444640918977,1.3686616552782833,60.945239251421235,0.05000000000000002,1.4752583040628917,2.1898635465322918,0.2106333663074541,0.8958333333333334,0.125,0.10394664778071824,0.10883958732043048,0.5978835978835979,5.530510335340216,0.3736018733353995,0.16757776602415028,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w050,QB,144.0,2.413426063350195,3.4802428578920552,-1.055217527356068,0.7847222222222222,0.5990865400220571,0.19467997463935605,23.465840984543313,33.34029890024687,-9.857686240558472,0.7430555555555556,0.5758624423192871,0.12306487579908165,0.3541666666666667,0.20689054959922112,0.25116533050644363,0.5169723803499895,0.1875,0.09075480211995907,0.16298419320442528,0.597340930674264,0.1527777777777778,0.10261324108758069,0.1328350186540268,0.5644560357675111,0.034722222222222224,0.04353631359754537,0.025402692353449042,0.9424460431654677,0.3763076985668267,-0.09242826139377863,-0.02583500776290805,59.62016479525144,0.05000000000000002,1.510115873260587,2.2049892900718615,0.6506851507582945,0.8819444444444444,0.1527777777777778,0.11308008238631019,0.10142994638031733,0.6739940387481371,7.514465089678118,0.17426324771367863,0.30653228189372317,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w050,RB,360.0,2.273491419922618,3.1349676655122543,-0.8922468654565375,0.8111111111111111,0.5711481192586436,0.12879949560663007,26.13579112146347,35.96200423732485,-10.004646670616765,0.8055555555555556,0.5661782487880258,0.12146004016303841,0.2777777777777778,0.2136084645835569,0.20470784836947867,0.5325384615384615,0.1361111111111111,0.11369844321685997,0.11619507872358924,0.6127698667891593,0.14722222222222223,0.10485882468147854,0.11774161091725041,0.7344354987400897,0.04722222222222222,0.05163505196398449,0.042856325384914164,0.7364088492539873,0.6204613934274303,0.08574294554741933,0.7363769933506491,61.52233943539044,0.050000000000000024,1.6664234452248106,2.5193749455832863,0.029531029547927645,0.9166666666666666,0.1527777777777778,0.1491800649056298,0.12531748224390984,0.6415499254843517,5.703830640449095,0.36676922789156574,0.18903126479223634,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w050,TE,144.0,1.9801589765648882,2.6688493411266894,-1.839068423335411,0.7777777777777778,0.675459205435144,0.28467568216024014,23.741527902800005,30.80461244902206,-19.428760614729082,0.7638888888888888,0.6608573821228193,0.26424171297577226,0.3333333333333333,0.1484613465605166,0.256329779870484,0.5119357638888888,0.14583333333333334,0.0733160283177374,0.12936638505415152,0.5656213704994193,0.1597222222222222,0.09445281299951384,0.12876147680958341,0.7366151634926339,0.013888888888888888,0.026714749091358445,0.01432424278258643,0.6443661971830986,0.5611319094140391,0.18791093963507757,0.4000577668001951,60.10051115598081,0.05000000000000002,1.4405951458072244,2.151839572736132,0.12090750755878725,0.9166666666666666,0.09027777777777778,0.11096929149503652,0.08348419639453342,0.5061655901350558,5.790876938290471,0.35310534318828196,0.19235678902806444,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w050,WR,432.0,2.4150921271617225,3.3930284721814292,-2.2303935680571825,0.7430555555555556,0.6662538930017334,0.2459205818650328,28.035152319652425,38.307977971673914,-22.181684954666412,0.7337962962962963,0.6431643796867555,0.21054073486620956,0.4212962962962963,0.2020975069629657,0.2916664824054201,0.5361758241758242,0.20833333333333334,0.08752171627540853,0.1778888618330036,0.5660168940870696,0.19444444444444445,0.07295001532969296,0.1512445400480647,0.8002873563218391,0.016203703703703703,0.04552748428280277,0.016927180166760352,0.8147899159663865,0.6197293904171884,0.1900663369466786,1.3899698919749814,60.41471115957403,0.05000000000000002,1.47650458472358,2.19044459454043,0.21040177547645145,0.8981481481481481,0.125,0.10410726520655682,0.10882138049309185,0.5970017636684304,5.318190861763107,0.3862844243784857,0.14562856801238,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w100,QB,144.0,2.4100414588470978,3.4812013563553017,-1.0540798713233643,0.7777777777777778,0.5995013576996366,0.1881367285071846,23.43325133537063,33.3479962564348,-9.84583300316461,0.75,0.5767909897058674,0.12792147548291566,0.3541666666666667,0.21082277078495457,0.2500690470171842,0.5207674467636517,0.1875,0.09193568382404631,0.16368567879144744,0.572966128521684,0.1527777777777778,0.10292890041432788,0.13164093623860038,0.587183308494784,0.034722222222222224,0.043587660160234916,0.025441414340631973,0.9338129496402877,0.3661877299133758,-0.11863998070894623,-0.14616811316349404,59.36369441074899,0.05000000000000002,1.506940977095422,2.201046629134052,0.6552885022277705,0.8819444444444444,0.1527777777777778,0.11218713865974589,0.10127298374509791,0.6762295081967213,7.261782215565613,0.18537157632562742,0.27824854244980074,1.0,0.0,12.0,59,59,14,17,14,14
next_residual_w100,RB,360.0,2.2732073191373794,3.13521785839671,-0.8920481494559042,0.8138888888888889,0.570570665709296,0.11993512926721467,26.1340639656699,35.94885102298257,-10.06114630170748,0.8083333333333333,0.5647828595328708,0.114230479682842,0.2777777777777778,0.21347191474174715,0.20428695032528163,0.5426538461538462,0.1361111111111111,0.11304909372840828,0.11618881362213561,0.6088326005643415,0.14722222222222223,0.10439327601976682,0.11726563398847477,0.7399668121197222,0.04722222222222222,0.05199212245986409,0.042907175093427466,0.753730063453953,0.6222566416359907,0.09722657325030801,0.7639184844279119,61.088526210311144,0.05000000000000002,1.6663070348251843,2.515065213636153,0.038061552947683035,0.9138888888888889,0.1527777777777778,0.1472718278945708,0.1255441452578067,0.641371087928465,5.473931077608408,0.3797180758349335,0.16513494310420096,1.0,0.0,12.0,59,59,14,17,14,14
next_residual_w100,TE,144.0,1.9800707159786333,2.6683443447598134,-1.8383124742778862,0.7708333333333334,0.6732536218733289,0.2777560738322782,23.74328956292277,30.81750866882765,-19.42931785991401,0.7777777777777778,0.6598989636348351,0.2706173208459758,0.3333333333333333,0.1479944649998482,0.2574571165700421,0.5013020833333334,0.14583333333333334,0.07374541571410743,0.12979235056927355,0.5528455284552846,0.1597222222222222,0.0950941416746917,0.1285070248734773,0.7351778656126482,0.013888888888888888,0.02672573906497668,0.014364813080335156,0.6267605633802817,0.5432755201179026,0.1474921630094044,0.37867962509039227,58.97721658875337,0.05000000000000002,1.4382823402382177,2.16117923832111,0.08734730075981156,0.9097222222222222,0.09027777777777778,0.11155623699652646,0.08287118132103899,0.5431591309453905,5.435022756916568,0.3730987533298403,0.15552964084984464,1.0,0.0,12.0,59,59,14,17,14,14
next_residual_w100,WR,432.0,2.415841930823229,3.3931007521311325,-2.2301952082002576,0.7430555555555556,0.6665942588153357,0.24282380440501605,28.06812325974929,38.338650221925235,-22.246730937303635,0.7384259259259259,0.6439520647430804,0.21194185235682145,0.4212962962962963,0.20166565687673432,0.2912575961430848,0.5428791208791208,0.20833333333333334,0.08633552958207266,0.17913801428475248,0.5407082521117609,0.19444444444444445,0.07235066415338468,0.15104261398656688,0.8031609195402298,0.016203703703703703,0.045990780405982035,0.017001688715653246,0.8433613445378151,0.6201381183360127,0.184585739402134,1.4236269788362403,59.565763078322526,0.05000000000000002,1.4726007016887717,2.1863651992516506,0.21215584944058996,0.9027777777777778,0.125,0.10416610951457023,0.10852547356815125,0.6088085439937292,5.027629354911186,0.40367470797777333,0.11512260833089291,1.0,0.0,12.0,59,59,14,17,14,14
production_no_next,QB,144.0,2.4170351909398704,3.4800345094741405,-1.056992128371789,0.7986111111111112,0.5997597631841658,0.1931622155259246,23.46426954485362,33.34132978525966,-9.85049737404091,0.75,0.5747146715886873,0.11551474724605915,0.3541666666666667,0.2055504759232175,0.2512181583225437,0.5220324689015391,0.1875,0.08970929793592072,0.16275768416397718,0.6119025007913896,0.1527777777777778,0.10132540543544787,0.132287935438365,0.5802906110283159,0.034722222222222224,0.043533221858341783,0.02566268943440472,0.9381294964028777,0.3623173844752211,-0.09426894944136323,0.11792196270137752,59.66918816329342,0.05000000000000002,1.5101312452913274,2.2093740468921306,0.6439892745351375,0.8819444444444444,0.1527777777777778,0.11414283699717516,0.10140476018729508,0.6851713859910581,7.808484255886223,0.16129383759121504,0.3386869434029037,0.0,0.0,12.0,55,55,13,16,13,13
production_no_next,RB,360.0,2.2741530315244414,3.134898682395836,-0.8925430965754464,0.8111111111111111,0.5705904305559019,0.12862396936637693,26.13024346180265,35.9975755693965,-9.965451964817273,0.8027777777777778,0.5665131797910341,0.11844787077547636,0.2777777777777778,0.21438390724085213,0.2056064506120014,0.5168076923076923,0.1361111111111111,0.11488073059122897,0.11589490173412208,0.6197913248900847,0.14722222222222223,0.10529654339982433,0.11806251322621093,0.7335750722143691,0.04722222222222222,0.051535806313992655,0.04350402978707572,0.7142857142857143,0.6214298165960284,0.08693225513571348,0.6941066071266826,61.93639507833223,0.050000000000000024,1.6650761340773799,2.522558603780114,0.010239726975187916,0.9166666666666666,0.1527777777777778,0.1521145958261958,0.12533976525991392,0.6397019374068554,6.009412371368856,0.34964267232047674,0.22076197775103598,0.0,0.0,12.0,55,55,13,16,13,13
production_no_next,TE,144.0,1.9811357611770457,2.6689415180464575,-1.8392939151401448,0.7777777777777778,0.6746814691944565,0.28674608504809446,23.73088462806925,30.79098410891739,-19.354085904722584,0.7638888888888888,0.660664637267685,0.2708361992468207,0.3333333333333333,0.1466642074211993,0.2565821617914767,0.5271267361111112,0.14583333333333334,0.07280562071789745,0.12850218658345117,0.5880758807588076,0.1597222222222222,0.09393740310049369,0.1287236650693539,0.7441609773625584,0.013888888888888888,0.027117255750304485,0.014278792664641339,0.6443661971830986,0.5563774397905124,0.17142110762800417,0.41934781257862797,61.49641463445664,0.05000000000000002,1.4451055517124576,2.1467355338042164,0.16820777394115127,0.9236111111111112,0.09027777777777778,0.10962195796652964,0.08294100271494614,0.5349383440986495,6.304411703854655,0.3243423589705809,0.24604830661320903,0.0,0.0,12.0,55,55,13,16,13,13
production_no_next,WR,432.0,2.418966046788476,3.3930348013290152,-2.230877664512766,0.7453703703703703,0.6661521466628473,0.24382287735820524,28.032996821271308,38.27849724514712,-22.013422739190766,0.7384259259259259,0.6415501745436337,0.21598734521219054,0.4212962962962963,0.20312071514871802,0.29158707106564546,0.5312967032967033,0.20833333333333334,0.08973572579325798,0.17812554627921648,0.5445094217024041,0.19444444444444445,0.07553140508681505,0.15119194101410288,0.7973453749315819,0.016203703703703703,0.045904424763043364,0.01686646682090059,0.8265546218487395,0.6215036208586983,0.1879214899675936,1.3482600266162261,61.51796935825091,0.050000000000000024,1.475864278934791,2.1875381270552703,0.21103225740135828,0.9004629629629629,0.125,0.10392055887901036,0.10890350814385447,0.5963648834019204,5.79032775062824,0.3584213558872026,0.1944557646368049,0.0,0.0,12.0,55,55,13,16,13,13
