comparison,challenger,reference,metric,origins,mean_origin_delta,pooled_challenger,pooled_reference,origin_wins,recent_mean_delta,bootstrap_95_lower,bootstrap_95_upper,exact_sign_flip_pvalue
primary_vs_expert_carry,next_ppg_primary_blend,next_ppg_expert_carry_forward,rmse,8,-0.7576409720762922,3.50557766005196,4.2671043431392475,8,-0.6255815567787762,-0.8494508740952038,-0.6677759704666428,0.0078125
aging_vs_expert_carry,next_ppg_position_experience_aging,next_ppg_expert_carry_forward,rmse,8,-0.3516455370441532,3.911734895840602,4.2671043431392475,8,-0.2423002497352774,-0.46169695575847125,-0.23242855867021023,0.0078125
lasso_vs_expert_carry,next_ppg_lasso,next_ppg_expert_carry_forward,rmse,8,-0.7035195017581011,3.5603469566512556,4.2671043431392475,8,-0.5611129881955802,-0.8020201663618988,-0.6067371363591066,0.0078125
rf_vs_expert_carry,next_ppg_random_forest,next_ppg_expert_carry_forward,rmse,8,-0.7510395545092388,3.511817541714443,4.2671043431392475,8,-0.6127185046601809,-0.8431137159040536,-0.6581989136135387,0.0078125
lightgbm_vs_expert_carry,next_ppg_lightgbm,next_ppg_expert_carry_forward,rmse,8,-0.7510802091868733,3.512260204658637,4.2671043431392475,8,-0.6319556134842915,-0.8307687086998149,-0.6709539555576698,0.0078125
participation_lgbm_vs_prior,next_participation_lightgbm,next_participation_position_experience_prior,brier,8,-0.09728929678303208,0.1656600913104685,0.2644810987366634,8,-0.08895020044599662,-0.11080843350666814,-0.08402814240816936,0.0078125
participation_lgbm_vs_logistic,next_participation_lightgbm,next_participation_logistic,brier,8,-0.008537812157523892,0.1656600913104685,0.17465228098443963,8,-0.005377494962654578,-0.012952864260177905,-0.004760401142276178,0.0078125
