league,method,weighted_abs_pred_ppg_gap,expected_played,pool_residual_sd,top12_weight,pryor_rank,pryor_distance,pryor_weight
beta,production,0.9689999646201116,13.290384959472036,3.1345469178943386,0.2694788879956938,3,0.4197124040979917,0.022250193537416238
beta,ppg225_wr,0.7671202592648639,13.155812107731146,3.126169536365867,0.2818866334391243,3,0.4716224845313425,0.022579852957431295
beta,ypr050_wr,1.0015642758391452,13.137901358147406,3.265145117791472,0.27865519678666073,2,0.4337061477807426,0.025413139166292505
beta,tdrate050_wr,0.971481101734952,13.23399320892641,3.1987777562970616,0.2786237040801528,2,0.4659997907951099,0.022760897664603433
beta,both050_wr,0.9536152806604224,13.087700653388602,3.363232310346709,0.2783945571456761,2,0.4799935344778608,0.025726227422027736
beta,ppg225_ypr050_wr,0.7581005505823184,13.130453854169438,3.1874756679821092,0.2948907787267069,2,0.4856162282140934,0.025387796038965002
beta,ppg225_tdrate050_wr,0.7466858988264254,13.069036101498543,3.2379616974987515,0.2614377754612617,2,0.5179098712284607,0.023056994385080857
beta,ppg225_both025_wr,0.752616332379477,13.075414553251381,3.194942818607746,0.28433227401128613,2,0.501763049721277,0.024343047548876822
beta,ppg225_both050_wr,0.7574636005621779,13.07732068130554,3.245053035131442,0.2842024273534031,2,0.5319036149112115,0.025712515182056125
