scope,period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,ppg_weight,ypr_weight,td_rate_weight,primary,recency_half_life,wr_feature_count,wr_total_match_weight
wr,all_2017_2025,both050_wr,648.0,1.746651888341575,2.461055507403278,-0.21897228508794886,0.8009259259259259,0.519641685155547,0.04289211477747712,19.015477598468713,27.419619159760934,-0.4378911671952779,0.8132716049382716,0.5042239215887578,0.02192501855783191,0.17746913580246915,0.1668421531786153,0.14729426648369684,0.4984909046414879,0.06327160493827161,0.06311560557177077,0.060613732361305225,0.43617149515811465,0.09722222222222222,0.10818197771933381,0.08473816276750447,0.6845475512142178,0.029320987654320986,0.03445884690189073,0.027537046496615203,0.7777591833319387,0.5991002828674777,0.04196970182090554,-0.721330383316761,62.00880575833396,0.050000000000000024,1.4619766288011908,2.1687854417028265,0.18171144601404784,0.9074074074074074,0.12037037037037036,0.10390327568142177,0.10550766975704566,0.5928250112460639,5.345359247007646,0.3914044376658445,0.14656698744627417,1.5,0.5,0.5,0,12.0,15,14.25
wr,all_2017_2025,ppg225_both025_wr,648.0,1.7458844205692046,2.4610340120972745,-0.21956166004670832,0.7978395061728395,0.5197153216133503,0.04805611675393229,19.003604639780427,27.422296010967727,-0.45332422327036137,0.8009259259259259,0.503611377752642,0.020649709639625757,0.17746913580246915,0.16626211964376506,0.1468641520434099,0.515555918100987,0.06327160493827161,0.062334082085736396,0.060349750610373266,0.45328886567284127,0.09722222222222222,0.1069398980361479,0.08435229777118998,0.69339302672636,0.029320987654320986,0.033755172976395846,0.027630107266774676,0.7704794577859594,0.5949308999466698,0.022890824609316737,-0.6876889227503039,60.99924506617094,0.050000000000000024,1.461367531139857,2.169487995399184,0.16286433824661012,0.9104938271604939,0.12037037037037036,0.10572249456399045,0.10552376740562723,0.591970310391363,5.302738213691394,0.3965833474154455,0.14362134399860013,2.25,0.25,0.25,0,12.0,15,14.5
wr,all_2017_2025,ppg225_both050_wr,648.0,1.7455254441002745,2.461072255718883,-0.2194170285890361,0.7978395061728395,0.519727469278421,0.04114688601345029,18.994225787411192,27.425044344644537,-0.41775005667584386,0.8055555555555556,0.5035285543523654,0.023416071553506446,0.17746913580246915,0.16661510478803582,0.14717894381038502,0.5064687168610816,0.06327160493827161,0.06258113627731901,0.06039815177066864,0.4477438019849721,0.09722222222222222,0.1074820090912856,0.08449064632159664,0.6910595577262244,0.029320987654320986,0.03440077755108613,0.027483169811747005,0.765626307421973,0.5915668945832415,0.013066156989872704,-0.6928952279707997,60.96300430977224,0.050000000000000024,1.463317256100241,2.1713440074857773,0.15753177461996692,0.9089506172839507,0.12037037037037036,0.10593608595764278,0.1055524975861708,0.5922627080521817,5.302025432294393,0.3964458412174359,0.1436019061864857,2.25,0.5,0.5,0,12.0,15,15.0
wr,all_2017_2025,ppg225_tdrate050_wr,648.0,1.7450384621262132,2.4610318984961532,-0.21960604517150756,0.8009259259259259,0.519563184519883,0.042473074261378585,19.009133703443652,27.42595494806626,-0.45428550748665186,0.8024691358024691,0.5034088869419305,0.02399386751454291,0.17746913580246915,0.16581231026243887,0.14642267395465497,0.5218207031568644,0.06327160493827161,0.061332909578509245,0.06062923176138088,0.43343914493510666,0.09722222222222222,0.1064615483023278,0.0842298563964678,0.6940442273775607,0.029320987654320986,0.03384914669089585,0.027582765106345882,0.7734080830056063,0.5973526556858386,0.03420595991261121,-0.6964949080179486,60.84654256067095,0.050000000000000024,1.4608676609807105,2.1697350517411023,0.1641595809548192,0.9074074074074074,0.12037037037037036,0.10574516240582499,0.10522111811003337,0.6002249212775529,5.318555098955289,0.39548517942444605,0.14489680382870662,2.25,0.0,0.5,0,12.0,14,14.5
wr,all_2017_2025,ppg225_wr,648.0,1.745460307648046,2.460980715325429,-0.2196697741726742,0.8024691358024691,0.519508634598346,0.04396755217069692,19.016931120800738,27.446683539127132,-0.5128571280096208,0.7932098765432098,0.503508708674784,0.023583188134763233,0.17746913580246915,0.16604933670240113,0.14677998827521188,0.5211681213802104,0.06327160493827161,0.06138800892693387,0.06020050319077058,0.4646602643950657,0.09722222222222222,0.10677814586790922,0.08407478001922329,0.7022385022385023,0.029320987654320986,0.03276257158046158,0.027756082761492752,0.7654589574094218,0.5967523326394814,0.02275097749647824,-0.6855142566784311,60.41971839455405,0.050000000000000024,1.45647846547218,2.164778073584735,0.16889916392986448,0.9104938271604939,0.12037037037037036,0.10547283952090307,0.10525730022246987,0.5990778227620333,5.315202408844942,0.39541409611781486,0.14467969295203403,2.25,0.0,0.0,0,12.0,13,14.0
wr,all_2017_2025,ppg225_ypr050_wr,648.0,1.747711212138339,2.4609981317192955,-0.2194971521036649,0.8101851851851852,0.5199723611895554,0.04572831303716285,19.0212045264991,27.45074246321,-0.4540642748805289,0.8024691358024691,0.5030899026232148,0.02186980567427954,0.17746913580246915,0.16711497601205008,0.14660212766277553,0.5184272779182642,0.06327160493827161,0.06279068352151572,0.06032433929865567,0.456824848314381,0.09722222222222222,0.10727373187276934,0.08399633935837042,0.6997422330755664,0.029320987654320986,0.03347866863367348,0.027591679406363662,0.7711488578361644,0.5938315793167094,0.017182186961874176,-0.6809761928359662,60.68659999495831,0.050000000000000024,1.4592471302755907,2.1652828821748678,0.16548274706011773,0.904320987654321,0.12037037037037036,0.10499686837087514,0.10544106758894853,0.5964012595591544,5.29231897575375,0.39745491838862657,0.14284569711865278,2.25,0.5,0.0,1,12.0,14,14.5
wr,all_2017_2025,production,648.0,1.7469573790438462,2.4610589262798714,-0.2191614487056588,0.8024691358024691,0.5197774077664142,0.04034346562950286,19.018849736978034,27.428398925755804,-0.5051968884306163,0.8101851851851852,0.503659386523729,0.0193236160130984,0.17746913580246915,0.16671561498356008,0.14678805507531534,0.5157353780895668,0.06327160493827161,0.06190190349952373,0.0604558152061022,0.44545344959215655,0.09722222222222222,0.10751269854393915,0.08392891903620939,0.7040293040293041,0.029320987654320986,0.032903895204706324,0.02782586740271315,0.7689733076729981,0.5984970490570111,0.026832872600823766,-0.7142060505179163,61.67441590717517,0.050000000000000024,1.4575206244617307,2.164669459720237,0.19443013058319908,0.9058641975308642,0.12037037037037036,0.10394307411778062,0.10506821938211991,0.602361673414305,5.361134811288398,0.38938009870838675,0.14767343863509683,1.5,0.0,0.0,0,12.0,13,13.25
wr,all_2017_2025,tdrate050_wr,648.0,1.7466367287389015,2.4609579273153077,-0.21899409126516114,0.8024691358024691,0.5192694749241714,0.038201288127680755,19.024167501969803,27.43784560071248,-0.4638714146399838,0.8101851851851852,0.5035441304399934,0.02071055501448038,0.17746913580246915,0.1666524880786417,0.14661599012209894,0.517432090708867,0.06327160493827161,0.06183497157774412,0.06042133313524308,0.44581508418049587,0.09722222222222222,0.10799066789451353,0.0841670276573518,0.6976258309591643,0.029320987654320986,0.03360248597124326,0.02770651515849786,0.7713162078487156,0.5970857253862444,0.033247890319642606,-0.7252858789273421,62.0003219101249,0.050000000000000024,1.459291249151802,2.1657530340826128,0.18629679864418017,0.9074074074074074,0.12037037037037036,0.10441208763849298,0.10515419375343606,0.6007647323436797,5.362251802468718,0.3894860166193227,0.14761877551311264,1.5,0.0,0.5,0,12.0,14,13.75
wr,all_2017_2025,ypr050_wr,648.0,1.7485749805473552,2.4610652322688384,-0.2190204180481603,0.8101851851851852,0.519731244957531,0.04131862743499726,19.028279297445156,27.442979692888166,-0.43731058009085644,0.808641975308642,0.5041931287585454,0.02039627568748492,0.17746913580246915,0.167666751855752,0.14714565022612117,0.49674524838893874,0.06327160493827161,0.06309160773359007,0.06060674266740471,0.4376180335114718,0.09722222222222222,0.1085111733680392,0.08444630834505547,0.6897571564238231,0.029320987654320986,0.033912125978030935,0.02779197216637815,0.7539954815496611,0.5946134943512663,0.020519642058426015,-0.7135807243090647,61.79989647199197,0.05000000000000002,1.4591619961486018,2.1611653268960325,0.19333558969304998,0.9058641975308642,0.12037037037037036,0.10312737201840581,0.10542480372384268,0.595906432748538,5.337112665164871,0.39165312429096216,0.14599864477764307,1.5,0.5,0.0,0,12.0,14,13.75
wr,development_2017_2022,both050_wr,432.0,1.7429399443300766,2.4477248012883597,-0.304314213773424,0.8263888888888888,0.5319007303055172,0.06837530300024453,18.901434386846766,27.191345219691684,-0.9945976342408768,0.8310185185185185,0.5133844530588603,0.039282686861085436,0.1712962962962963,0.16764151785055853,0.14364259033928692,0.4835044541748452,0.06712962962962964,0.06679398896111162,0.06422788804667291,0.42491657397107896,0.09490740740740741,0.10585252472213097,0.08261375718657847,0.697398789844676,0.03009259259259259,0.03548162855749915,0.028047284244280785,0.7756563245823389,0.5824007386975589,0.03784278107914531,-0.8065506626589931,62.02569084274796,0.05000000000000002,1.4769754413342484,2.174490440740246,0.2870878387362082,0.9097222222222222,0.12268518518518519,0.10401217615670041,0.10597994575405333,0.6258774331657291,4.879723760439415,0.4254049041918425,0.10740306235780742,1.5,0.5,0.5,0,12.0,15,14.25
